From Date,To Date,PM2.5,PM10,NO2,SO2,Ozone,CO
31-05-2025 00:00,01-06-2025 00:00,28.22,65.26,12.93,7.47,47.71,1.17
01-06-2025 00:00,02-06-2025 00:00,23.9,68.41,11.79,6.78,49.4,1.06
02-06-2025 00:00,03-06-2025 00:00,29.24,68,12.01,6.63,49.26,1.03
03-06-2025 00:00,04-06-2025 00:00,35.56,62.15,13.35,5.56,48.93,0.85
04-06-2025 00:00,05-06-2025 00:00,46.38,67.53,13.03,6.42,48.81,1
05-06-2025 00:00,06-06-2025 00:00,46.41,79.03,13.01,9.64,49.23,1.54
06-06-2025 00:00,07-06-2025 00:00,50.26,97.45,14.08,8.26,49.1,1.31
07-06-2025 00:00,08-06-2025 00:00,44.42,84.78,12.77,6.84,50.04,1.07
08-06-2025 00:00,09-06-2025 00:00,32.59,68.78,12.32,6.92,48.86,1.08
09-06-2025 00:00,10-06-2025 00:00,38.39,54.69,13.03,5.76,48.5,0.89
10-06-2025 00:00,11-06-2025 00:00,42.27,61.45,13.54,7.15,47.54,1.12
11-06-2025 00:00,12-06-2025 00:00,42.7,64.15,12.87,6.46,46.91,1
12-06-2025 00:00,13-06-2025 00:00,33.03,54.14,11.86,7.57,46.58,1.19
13-06-2025 00:00,14-06-2025 00:00,30.95,52.87,13.13,6.94,48.02,1.09
14-06-2025 00:00,15-06-2025 00:00,35.44,48.58,14.07,7.57,48.26,1.19
15-06-2025 00:00,16-06-2025 00:00,30.85,43.56,14.62,7.56,47.63,1.19
16-06-2025 00:00,17-06-2025 00:00,41.28,55.53,14.24,7.42,47.8,1.17
17-06-2025 00:00,18-06-2025 00:00,40.08,56.18,12.75,8.03,49.46,1.27
18-06-2025 00:00,19-06-2025 00:00,39.4,60.55,12.76,6.25,49.59,0.97
19-06-2025 00:00,20-06-2025 00:00,45.1,255.64,13.48,7.19,49.51,1.13
20-06-2025 00:00,21-06-2025 00:00,42.22,816.2,12.38,5.8,49.17,0.89
21-06-2025 00:00,22-06-2025 00:00,None,None,None,None,None,None
22-06-2025 00:00,23-06-2025 00:00,None,None,None,None,None,None
23-06-2025 00:00,24-06-2025 00:00,None,None,None,None,None,None
24-06-2025 00:00,25-06-2025 00:00,None,None,None,None,None,None
25-06-2025 00:00,26-06-2025 00:00,None,None,None,None,None,None
26-06-2025 00:00,27-06-2025 00:00,None,None,None,None,None,None
27-06-2025 00:00,28-06-2025 00:00,None,None,None,None,None,None
28-06-2025 00:00,29-06-2025 00:00,None,None,None,None,None,None
29-06-2025 00:00,30-06-2025 00:00,None,None,None,None,None,None
30-06-2025 00:00,01-07-2025 00:00,None,None,None,None,None,None
01-07-2025 00:00,02-07-2025 00:00,None,None,None,None,None,None
02-07-2025 00:00,03-07-2025 00:00,None,None,None,None,None,None
03-07-2025 00:00,04-07-2025 00:00,None,None,None,None,None,None
04-07-2025 00:00,05-07-2025 00:00,29.83,70.62,13.12,7.01,11.31,1.1
05-07-2025 00:00,06-07-2025 00:00,26.34,63.67,14.09,7.51,11.42,1.18
06-07-2025 00:00,07-07-2025 00:00,25.44,56.68,13.4,8.33,11.87,1.32
07-07-2025 00:00,08-07-2025 00:00,26.93,71.22,13.13,7.44,12.2,1.17
08-07-2025 00:00,09-07-2025 00:00,30.99,77.94,12.33,7.54,10.35,1.19
09-07-2025 00:00,10-07-2025 00:00,29.7,67.82,12.53,8.27,10.19,1.31
10-07-2025 00:00,11-07-2025 00:00,28.34,66.57,12.6,6.51,10.47,1.01
11-07-2025 00:00,12-07-2025 00:00,28.92,70.35,13.8,6.34,10.63,0.98
12-07-2025 00:00,13-07-2025 00:00,28.23,53.94,13.68,7.38,9.72,1.16
13-07-2025 00:00,14-07-2025 00:00,26.43,56.45,12.32,7.57,10.63,1.19
14-07-2025 00:00,15-07-2025 00:00,27.77,56.24,13.14,7.06,9.8,1.11
15-07-2025 00:00,16-07-2025 00:00,35.8,58.5,17.17,15.99,9.85,2.61
16-07-2025 00:00,17-07-2025 00:00,27.44,60.68,12.72,7.69,10.74,1.21
17-07-2025 00:00,18-07-2025 00:00,26.61,53,12.98,7.86,9.49,1.24
18-07-2025 00:00,19-07-2025 00:00,27.38,54.32,12.28,6.22,8.81,0.96
19-07-2025 00:00,20-07-2025 00:00,26.85,50.47,13.79,6.43,7.56,1
20-07-2025 00:00,21-07-2025 00:00,24.46,56.66,14.59,7.31,8.84,1.15
21-07-2025 00:00,22-07-2025 00:00,27.73,52.38,13.84,7.84,8.06,1.24
22-07-2025 00:00,23-07-2025 00:00,27.68,61.15,12.84,6.62,8.7,1.03
