last_updated_epoch,country,location_name,region,latitude,longitude,timezone,last_updated
1693006463,India,Etah,Uttar Pradesh,27.63,78.67,Asia/Kolkata,2023-09-09 04:30:00
1693006464,India,Hardoi,Uttar Pradesh,27.12,80.15,Asia/Kolkata,2023-09-09 04:30:00
1693006465,India,Mahamaya,West Bengal,22.07,88.44,Asia/Kolkata,2023-09-09 04:30:00
1693006466,India,Shahjahanpur,Uttar Pradesh,27.88,79.92,Asia/Kolkata,2023-09-09 04:30:00
1693006467,India,Farrukhabad,Uttar Pradesh,27.4,79.57,Asia/Kolkata,2023-09-09 04:30:00
1693006468,India,Kannauj,Uttar Pradesh,27.07,79.92,Asia/Kolkata,2023-09-09 04:30:00
1693006469,India,Pilibhit,Uttar Pradesh,28.63,79.8,Asia/Kolkata,2023-09-09 04:30:00
1693006470,India,Mainpuri,Uttar Pradesh,27.23,79.02,Asia/Kolkata,2023-09-09 04:30:00
1693006471,India,Firozabad,Uttar Pradesh,27.15,78.42,Asia/Kolkata,2023-09-09 04:30:00
1693006472,India,Sultanpur,Uttar Pradesh,26.27,82.07,Asia/Kolkata,2023-09-09 04:30:00
1693006473,India,Basti,Uttar Pradesh,26.8,82.72,Asia/Kolkata,2023-09-09 04:30:00
1693006474,India,Gorakhpur,Haryana,29.45,75.68,Asia/Kolkata,2023-09-09 04:30:00
1693006475,India,Lucknow,Uttar Pradesh,26.85,80.92,Asia/Kolkata,2023-09-09 04:30:00
1693006476,India,Azamgarh,Uttar Pradesh,26.06,83.19,Asia/Kolkata,2023-09-09 04:30:00
1693006477,India,Faizabad,Uttar Pradesh,26.78,82.13,Asia/Kolkata,2023-09-09 04:30:00
1693006478,India,Ballia,Bihar,25.75,84.17,Asia/Kolkata,2023-09-09 04:30:00
1693006479,India,Kanpur,Orissa,20.42,85.17,Asia/Kolkata,2023-09-09 04:30:00
1693006480,India,Bhadohi,Uttar Pradesh,25.42,82.57,Asia/Kolkata,2023-09-09 04:30:00
1693006481,India,Auraiya,Uttar Pradesh,26.47,79.52,Asia/Kolkata,2023-09-09 04:30:00
1693006482,India,Sant,Gujarat,23.2,73.87,Asia/Kolkata,2023-09-09 04:30:00
1693006483,India,Jalaun,Uttar Pradesh,26.15,79.35,Asia/Kolkata,2023-09-09 04:30:00
1693006484,India,Varanasi,Uttar Pradesh,25.33,83.0,Asia/Kolkata,2023-09-09 04:30:00
1693006485,India,Gonda,Uttar Pradesh,27.13,81.93,Asia/Kolkata,2023-09-09 04:30:00
1693006486,India,Jaunpur,Uttar Pradesh,25.73,82.68,Asia/Kolkata,2023-09-09 04:30:00
1693006487,India,Bara Banki,Uttar Pradesh,26.92,81.2,Asia/Kolkata,2023-09-09 04:30:00
1693006488,India,Mahoba,Uttar Pradesh,25.28,79.87,Asia/Kolkata,2023-09-09 04:30:00
1693006489,India,Mirzapur,Uttar Pradesh,25.15,82.58,Asia/Kolkata,2023-09-09 04:30:00
1693006490,India,Deoria,Uttar Pradesh,26.5,83.79,Asia/Kolkata,2023-09-09 04:30:00
1693006491,India,Unnao,Uttar Pradesh,26.53,80.5,Asia/Kolkata,2023-09-09 04:30:00
1693006492,India,Fatehpur,Rajasthan,29.92,77.24,Asia/Kolkata,2023-09-09 04:30:00
1693006493,India,Mau,Uttar Pradesh,25.94,83.56,Asia/Kolkata,2023-09-09 04:30:00
1693006494,India,Rae Bareli,Uttar Pradesh,26.22,81.23,Asia/Kolkata,2023-09-09 04:30:00
1693006495,India,Amethi,Uttar Pradesh,28.02,81.05,Asia/Kolkata,2023-09-09 04:30:00
1693006496,India,Ghaziabad,Uttar Pradesh,28.67,77.43,Asia/Kolkata,2023-09-09 04:30:00
1693006497,India,Muzaffarnagar,Uttar Pradesh,29.47,77.68,Asia/Kolkata,2023-09-09 04:30:00
1693006498,India,Buddha Gaya,Bihar,24.7,84.98,Asia/Kolkata,2023-09-09 04:30:00
1693006499,India,Saharanpur,Uttar Pradesh,29.97,77.55,Asia/Kolkata,2023-09-09 04:30:00
1693006500,India,Etawah,Uttar Pradesh,26.77,79.03,Asia/Kolkata,2023-09-09 04:30:00
1693006501,India,Agra,Uttar Pradesh,27.18,78.02,Asia/Kolkata,2023-09-09 04:30:00
1693006502,India,Cuddalore,Tamil Nadu,11.75,79.75,Asia/Kolkata,2023-09-09 04:30:00
1693006503,India,Pudukkottai,Tamil Nadu,10.38,78.82,Asia/Kolkata,2023-09-09 04:30:00
1693006504,India,Vellore,Tamil Nadu,12.93,79.13,Asia/Kolkata,2023-09-09 04:30:00
1693006505,India,Chennai,Tamil Nadu,13.08,80.28,Asia/Kolkata,2023-09-09 04:30:00
1693006506,India,Nagapattinam,Tamil Nadu,10.77,79.83,Asia/Kolkata,2023-09-09 04:30:00
1693006507,India,Kancheepuram,Tamil Nadu,12.83,79.72,Asia/Kolkata,2023-09-09 04:30:00
1693006508,India,Kanniyakumari,Tamil Nadu,8.08,77.55,Asia/Kolkata,2023-09-09 04:30:00
1693006509,India,Allahabad,Uttar Pradesh,25.45,81.85,Asia/Kolkata,2023-09-09 04:30:00
1693006510,India,Chandauli,Uttar Pradesh,25.27,83.27,Asia/Kolkata,2023-09-09 04:30:00
1693006511,India,Jhansi,Uttar Pradesh,25.43,78.58,Asia/Kolkata,2023-09-09 04:30:00
1693006512,India,Banda,Uttar Pradesh,25.48,80.33,Asia/Kolkata,2023-09-09 04:30:00
1693006513,India,Lalitpur,Uttar Pradesh,24.68,78.42,Asia/Kolkata,2023-09-09 04:30:00
1693006514,India,Ghazipur,Uttar Pradesh,25.58,83.57,Asia/Kolkata,2023-09-09 04:30:00
1693006515,India,Krishnagiri,Tamil Nadu,12.53,78.23,Asia/Kolkata,2023-09-09 04:30:00
1693006516,India,Erode,Tamil Nadu,11.35,77.73,Asia/Kolkata,2023-09-09 04:30:00
1693006517,India,Coimbatore,Tamil Nadu,10.99,76.96,Asia/Kolkata,2023-09-09 04:30:00
1693006518,India,Jhalawar,Rajasthan,24.6,76.15,Asia/Kolkata,2023-09-09 04:30:00
1693006519,India,Alwar,Rajasthan,27.57,76.6,Asia/Kolkata,2023-09-09 04:30:00
1693006520,India,Baran,Rajasthan,25.1,76.52,Asia/Kolkata,2023-09-09 04:30:00
1693006521,India,Dhaulpur,Rajasthan,26.7,77.9,Asia/Kolkata,2023-09-09 04:30:00
1693006522,India,Sawai Madhopur,Rajasthan,25.98,76.37,Asia/Kolkata,2023-09-09 04:30:00
1693006523,India,Banswara,Rajasthan,23.55,74.45,Asia/Kolkata,2023-09-09 04:30:00
1693006524,India,Karauli,Rajasthan,26.5,77.02,Asia/Kolkata,2023-09-09 04:30:00
1693006525,India,Jangaon,Andhra Pradesh,17.6,78.88,Asia/Kolkata,2023-09-09 04:30:00
1693006526,India,Mancherial,Andhra Pradesh,18.87,79.43,Asia/Kolkata,2023-09-09 04:30:00
1693006527,India,Karimnagar,Andhra Pradesh,18.43,79.15,Asia/Kolkata,2023-09-09 04:30:00
1693006528,India,Nizamabad,Andhra Pradesh,18.67,78.12,Asia/Kolkata,2023-09-09 04:30:00
1693006529,India,Medak,Andhra Pradesh,18.03,78.27,Asia/Kolkata,2023-09-09 04:30:00
1693006530,India,Nalgonda,Andhra Pradesh,17.05,79.27,Asia/Kolkata,2023-09-09 04:30:00
1693006531,India,Adilabad,Andhra Pradesh,19.67,78.53,Asia/Kolkata,2023-09-09 04:30:00
1693006532,India,Nirmal,Andhra Pradesh,19.1,78.35,Asia/Kolkata,2023-09-09 04:30:00
1693006533,India,Jagtial,Andhra Pradesh,18.8,78.93,Asia/Kolkata,2023-09-09 04:30:00
1693006534,India,Peddapalli,Andhra Pradesh,18.62,79.37,Asia/Kolkata,2023-09-09 04:30:00
1693006535,India,Siddipet,Andhra Pradesh,18.1,78.85,Asia/Kolkata,2023-09-09 04:30:00
1693006536,India,Khammam,Andhra Pradesh,17.25,80.15,Asia/Kolkata,2023-09-09 04:30:00
1693006537,India,Warangal,Andhra Pradesh,18.0,79.58,Asia/Kolkata,2023-09-09 04:30:00
1693006538,India,Suryapet,Andhra Pradesh,17.15,79.62,Asia/Kolkata,2023-09-09 04:30:00
1693006539,India,Medchal,Andhra Pradesh,17.63,78.48,Asia/Kolkata,2023-09-09 04:30:00
1693006540,India,Vikarabad,Andhra Pradesh,17.33,77.9,Asia/Kolkata,2023-09-09 04:30:00
1693006541,India,Wanaparthy,Andhra Pradesh,16.37,78.07,Asia/Kolkata,2023-09-09 04:30:00
1693006542,India,Tirap,Arunachal Pradesh,27.17,95.8,Asia/Kolkata,2023-09-09 04:30:00
1693006543,India,Siang,Chhattisgarh,22.6,83.05,Asia/Kolkata,2023-09-09 04:30:00
1693006544,India,Majuli,Assam,26.95,94.17,Asia/Kolkata,2023-09-09 04:30:00
1693006545,India,Biswanath,West Bengal,22.04,88.05,Asia/Kolkata,2023-09-09 04:30:00
1693006546,India,Hojai,Assam,26.0,92.87,Asia/Kolkata,2023-09-09 04:30:00
1693006547,India,South Salmara,Assam,25.92,90.02,Asia/Kolkata,2023-09-09 04:30:00
1693006548,India,Agar,Madhya Pradesh,23.7,76.02,Asia/Kolkata,2023-09-09 04:30:00
1693006549,India,Kakching,Manipur,24.48,93.98,Asia/Kolkata,2023-09-09 04:30:00
1693006550,India,North Gauhati,Assam,26.2,91.72,Asia/Kolkata,2023-09-09 04:30:00
1693006551,India,New Delhi,Delhi,28.6,77.2,Asia/Kolkata,2023-09-09 04:30:00
1693006552,India,East Godavari,Andhra Pradesh,16.93,82.22,Asia/Kolkata,2023-09-09 04:30:00
1693006553,India,South Suburban,West Bengal,22.5,88.3,Asia/Kolkata,2023-09-09 04:30:00
1693006554,India,Shahdara,Delhi,28.67,77.32,Asia/Kolkata,2023-09-09 04:30:00
1693006555,India,Jhargram,West Bengal,22.45,86.98,Asia/Kolkata,2023-09-09 04:30:00
1693006556,India,Barddhaman,West Bengal,23.24,87.87,Asia/Kolkata,2023-09-09 04:30:00
1693006557,India,Narayanpet,Andhra Pradesh,16.73,77.5,Asia/Kolkata,2023-09-09 04:30:00
1693006558,India,Niwari,Uttar Pradesh,28.88,77.53,Asia/Kolkata,2023-09-09 04:30:00
1693006559,India,Saitual,Mizoram,23.97,92.58,Asia/Kolkata,2023-09-09 04:30:00
1693006560,India,Ranipet,Tamil Nadu,12.93,79.33,Asia/Kolkata,2023-09-09 04:30:00
1693006561,India,Tenkasi,Tamil Nadu,8.97,77.3,Asia/Kolkata,2023-09-09 04:30:00
1693006562,India,Pendra,Maharashtra,21.93,74.15,Asia/Kolkata,2023-09-09 04:30:00
1693006563,India,Ashoknagar,Madhya Pradesh,24.57,77.72,Asia/Kolkata,2023-09-10 04:15:00
1693006564,India,Raisen,Madhya Pradesh,23.33,77.8,Asia/Kolkata,2023-09-10 04:15:00
1693006565,India,Chhindwara,Madhya Pradesh,22.07,78.93,Asia/Kolkata,2023-09-10 04:15:00
1693006566,India,Betul,Madhya Pradesh,21.86,77.93,Asia/Kolkata,2023-09-10 04:15:00
1693006567,India,Hoshangabad,Madhya Pradesh,22.75,77.72,Asia/Kolkata,2023-09-10 04:15:00
1693006568,India,Sehore,Madhya Pradesh,23.2,77.08,Asia/Kolkata,2023-09-10 04:15:00
1693006569,India,Jabalpur,Madhya Pradesh,23.17,79.95,Asia/Kolkata,2023-09-10 04:15:00
1693006570,India,Narsimhapur,Madhya Pradesh,22.95,79.2,Asia/Kolkata,2023-09-10 04:15:00
1693006571,India,Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-10 04:15:00
1693006572,India,Ujjain,Madhya Pradesh,23.18,75.77,Asia/Kolkata,2023-09-10 04:15:00
1693006573,India,Rewa,Madhya Pradesh,24.53,81.3,Asia/Kolkata,2023-09-10 04:15:00
1693006574,India,Dindori,Madhya Pradesh,22.95,81.08,Asia/Kolkata,2023-09-10 04:15:00
1693006575,India,Balaghat,Madhya Pradesh,21.78,80.25,Asia/Kolkata,2023-09-10 04:15:00
1693006576,India,Barwani,Madhya Pradesh,22.03,74.9,Asia/Kolkata,2023-09-10 04:15:00
1693006577,India,Satna,Madhya Pradesh,24.58,80.83,Asia/Kolkata,2023-09-10 04:15:00
1693006578,India,Chhatarpur,Madhya Pradesh,24.9,79.6,Asia/Kolkata,2023-09-10 04:15:00
1693006579,India,Indore,Madhya Pradesh,22.72,75.83,Asia/Kolkata,2023-09-10 04:15:00
1693006580,India,Ratlam,Madhya Pradesh,23.32,75.07,Asia/Kolkata,2023-09-10 04:15:00
1693006581,India,Harda,Madhya Pradesh,22.33,77.1,Asia/Kolkata,2023-09-10 04:15:00
1693006582,India,Sagar,Madhya Pradesh,23.83,78.72,Asia/Kolkata,2023-09-10 04:15:00
1693006583,India,Neemuch,Madhya Pradesh,24.48,74.87,Asia/Kolkata,2023-09-10 04:15:00
1693006584,India,Tikamgarh,Uttar Pradesh,24.73,78.83,Asia/Kolkata,2023-09-10 04:15:00
1693006585,India,Guna,Madhya Pradesh,24.65,77.32,Asia/Kolkata,2023-09-10 04:15:00
1693006586,India,Dewas,Madhya Pradesh,22.97,76.07,Asia/Kolkata,2023-09-10 04:15:00
1693006587,India,Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-10 04:15:00
1693006588,India,Khargone,Madhya Pradesh,21.82,75.6,Asia/Kolkata,2023-09-10 04:15:00
1693006589,India,Sheopur,Madhya Pradesh,25.67,76.7,Asia/Kolkata,2023-09-10 04:15:00
1693006590,India,Morena,Madhya Pradesh,26.5,78.0,Asia/Kolkata,2023-09-10 04:15:00
1693006591,India,Bhind,Madhya Pradesh,26.56,78.79,Asia/Kolkata,2023-09-10 04:15:00
1693006592,India,Jhabua,Madhya Pradesh,22.77,74.6,Asia/Kolkata,2023-09-10 04:15:00
1693006593,India,Seoni,Madhya Pradesh,22.08,79.53,Asia/Kolkata,2023-09-10 04:15:00
1693006594,India,Khandwa,Madhya Pradesh,21.83,76.33,Asia/Kolkata,2023-09-10 04:15:00
1693006595,India,Umaria,Madhya Pradesh,23.53,80.83,Asia/Kolkata,2023-09-10 04:15:00
1693006596,India,Gwalior,Madhya Pradesh,26.22,78.18,Asia/Kolkata,2023-09-10 04:15:00
1693006597,India,Damoh,Madhya Pradesh,23.83,79.45,Asia/Kolkata,2023-09-10 04:15:00
1693006598,India,Dhar,Madhya Pradesh,22.6,75.3,Asia/Kolkata,2023-09-10 04:15:00
1693006599,India,Katni,Orissa,20.3,85.72,Asia/Kolkata,2023-09-10 04:15:00
1693006600,India,Sidhi,Madhya Pradesh,24.42,81.88,Asia/Kolkata,2023-09-10 04:15:00
1693006601,India,Alirajpur,Madhya Pradesh,22.3,74.35,Asia/Kolkata,2023-09-10 04:15:00
1693006602,India,Bhopal,Madhya Pradesh,23.27,77.4,Asia/Kolkata,2023-09-10 04:15:00
1693006603,India,Rajgarh,Rajasthan,27.23,76.63,Asia/Kolkata,2023-09-10 04:15:00
1693006604,India,Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-10 04:15:00
1693006605,India,Shajapur,Madhya Pradesh,23.43,76.27,Asia/Kolkata,2023-09-10 04:15:00
1693006606,India,Shivpuri,Madhya Pradesh,25.43,77.65,Asia/Kolkata,2023-09-10 04:15:00
1693006607,India,Datia,Madhya Pradesh,25.67,78.47,Asia/Kolkata,2023-09-10 04:15:00
1693006608,India,Burhanpur,Madhya Pradesh,21.3,76.23,Asia/Kolkata,2023-09-10 04:15:00
1693006609,India,Anuppur,Madhya Pradesh,23.1,81.68,Asia/Kolkata,2023-09-10 04:15:00
1693006610,India,Shahdol,Madhya Pradesh,23.28,81.35,Asia/Kolkata,2023-09-10 04:15:00
1693006611,India,Vidisha,Madhya Pradesh,23.53,77.82,Asia/Kolkata,2023-09-10 04:15:00
1693006612,India,Una,Gujarat,20.82,71.03,Asia/Kolkata,2023-09-10 04:15:00
1693006613,India,Solan,Himachal Pradesh,30.92,77.12,Asia/Kolkata,2023-09-10 04:15:00
1693006614,India,Sirmaur,Madhya Pradesh,24.85,81.38,Asia/Kolkata,2023-09-10 04:15:00
1693006615,India,Chamba,Himachal Pradesh,32.57,76.13,Asia/Kolkata,2023-09-10 04:15:00
1693006616,India,Shimla,Himachal Pradesh,31.1,77.17,Asia/Kolkata,2023-09-10 04:15:00
1693006617,India,Bilaspur,Chhattisgarh,22.08,82.15,Asia/Kolkata,2023-09-10 04:15:00
1693006618,India,Kangra,Himachal Pradesh,32.1,76.27,Asia/Kolkata,2023-09-10 04:15:00
1693006619,India,Mandi,Himachal Pradesh,31.72,76.92,Asia/Kolkata,2023-09-10 04:15:00
1693006620,India,Hamirpur,Uttar Pradesh,25.95,80.15,Asia/Kolkata,2023-09-10 04:15:00
1693006621,India,Talab Data,Jammu and Kashmir,32.65,74.93,Asia/Kolkata,2023-09-10 04:15:00
1693006622,India,Anantnag,Jammu and Kashmir,33.73,75.15,Asia/Kolkata,2023-09-10 04:15:00
1693006623,India,Baramula,Jammu and Kashmir,34.21,74.34,Asia/Kolkata,2023-09-10 04:15:00
1693006624,India,Kulgam,Jammu and Kashmir,33.65,75.02,Asia/Kolkata,2023-09-10 04:15:00
1693006625,India,Shupiyan,Jammu and Kashmir,33.72,74.83,Asia/Kolkata,2023-09-10 04:15:00
1693006626,India,Jammu,Jammu and Kashmir,32.73,74.87,Asia/Kolkata,2023-09-10 04:15:00
1693006627,India,Leh,Jammu and Kashmir,34.17,77.58,Asia/Kolkata,2023-09-10 04:15:00
1693006628,India,Srinagar,Jammu and Kashmir,34.09,74.8,Asia/Kolkata,2023-09-10 04:15:00
1693006629,India,Doda,Jammu and Kashmir,33.13,75.57,Asia/Kolkata,2023-09-10 04:15:00
1693006630,India,Pulwama,Jammu and Kashmir,33.88,74.92,Asia/Kolkata,2023-09-10 04:15:00
1693006631,India,Ramban,Jammu and Kashmir,33.25,75.25,Asia/Kolkata,2023-09-10 04:15:00
1693006632,India,Ganderbal,Jammu and Kashmir,34.23,74.78,Asia/Kolkata,2023-09-10 04:15:00
1693006633,India,Udhampur,Jammu and Kashmir,32.93,75.13,Asia/Kolkata,2023-09-10 04:15:00
1693006634,India,Badgam,Jammu and Kashmir,34.02,74.72,Asia/Kolkata,2023-09-10 04:15:00
1693006635,India,Punch,Uttar Pradesh,25.82,79.05,Asia/Kolkata,2023-09-10 04:15:00
1693006636,India,Kupwara,Jammu and Kashmir,34.03,74.26,Asia/Karachi,2023-09-10 03:45:00
1693006637,India,Samba,Jammu and Kashmir,32.57,75.12,Asia/Kolkata,2023-09-10 04:15:00
1693006638,India,Kathua,Jammu and Kashmir,32.37,75.52,Asia/Kolkata,2023-09-10 04:15:00
1693006639,India,Kargil,Jammu and Kashmir,34.57,76.1,Asia/Kolkata,2023-09-10 04:15:00
1693006640,India,Kishtwar,Jammu and Kashmir,33.32,75.77,Asia/Kolkata,2023-09-10 04:15:00
1693006641,India,Daman,Daman and Diu,20.42,72.85,Asia/Kolkata,2023-09-10 04:15:00
1693006642,India,Diu,Daman and Diu,20.7,70.98,Asia/Kolkata,2023-09-10 04:15:00
1693006643,India,Bhavnagar,Gujarat,21.77,72.15,Asia/Kolkata,2023-09-10 04:15:00
1693006644,India,Udaipur,Rajasthan,27.72,75.48,Asia/Kolkata,2023-09-10 04:15:00
1693006645,India,Vadodara,Gujarat,22.3,73.2,Asia/Kolkata,2023-09-10 04:30:00
1693006646,India,Kantha,Uttar Pradesh,26.58,80.75,Asia/Kolkata,2023-09-10 04:30:00
1693006647,India,Surendranagar,Gujarat,22.7,71.68,Asia/Kolkata,2023-09-10 04:30:00
1693006648,India,Anand,Gujarat,22.57,72.93,Asia/Kolkata,2023-09-10 04:30:00
1693006649,India,Amreli,Gujarat,21.62,71.23,Asia/Kolkata,2023-09-10 04:30:00
1693006650,India,Dohad,Gujarat,22.83,74.27,Asia/Kolkata,2023-09-10 04:30:00
1693006651,India,Rajkot,Gujarat,22.3,70.78,Asia/Kolkata,2023-09-10 04:30:00
1693006652,India,Mahesana,Gujarat,23.6,72.4,Asia/Kolkata,2023-09-10 04:30:00
1693006653,India,Patan,Gujarat,23.83,72.12,Asia/Kolkata,2023-09-10 04:30:00
1693006654,India,Bharuch,Gujarat,21.7,72.97,Asia/Kolkata,2023-09-10 04:30:00
1693006655,India,Somnath,Gujarat,20.88,70.37,Asia/Kolkata,2023-09-10 04:30:00
1693006656,India,Junagadh,Gujarat,21.52,70.47,Asia/Kolkata,2023-09-10 04:30:00
1693006657,India,Dwarka,Gujarat,22.24,68.97,Asia/Kolkata,2023-09-10 04:30:00
1693006658,India,Navsari,Gujarat,20.85,72.92,Asia/Kolkata,2023-09-10 04:30:00
1693006659,India,Surat,Gujarat,20.97,72.9,Asia/Kolkata,2023-09-10 04:30:00
1693006660,India,Jamnagar,Gujarat,22.47,70.07,Asia/Kolkata,2023-09-10 04:30:00
1693006661,India,Porbandar,Gujarat,21.63,69.6,Asia/Kolkata,2023-09-10 04:30:00
1693006662,India,Valsad,Gujarat,20.63,72.93,Asia/Kolkata,2023-09-10 04:30:00
1693006663,India,Gandhinagar,Gujarat,23.22,72.68,Asia/Kolkata,2023-09-10 04:30:00
1693006664,India,Morbi,Gujarat,22.82,70.83,Asia/Kolkata,2023-09-10 04:30:00
1693006665,India,Kheda,Gujarat,22.75,72.68,Asia/Kolkata,2023-09-10 04:30:00
1693006666,India,Dadra,Dadra and Nagar Haveli,20.32,72.97,Asia/Kolkata,2023-09-10 04:15:00
1693006667,India,Krishna,Andhra Pradesh,16.17,81.13,Asia/Kolkata,2023-09-10 04:30:00
1693006668,India,East Godavari,Andhra Pradesh,16.93,82.22,Asia/Kolkata,2023-09-10 04:30:00
1693006669,India,Visakhapatnam,Andhra Pradesh,17.7,83.3,Asia/Kolkata,2023-09-10 04:30:00
1693006670,India,Nellore,Andhra Pradesh,14.43,79.97,Asia/Kolkata,2023-09-10 04:30:00
1693006671,India,Chittoor,Andhra Pradesh,13.2,79.12,Asia/Kolkata,2023-09-10 04:30:00
1693006672,India,Srikakulam,Andhra Pradesh,18.3,83.9,Asia/Kolkata,2023-09-10 04:30:00
1693006673,India,Kurnool,Andhra Pradesh,15.83,78.05,Asia/Kolkata,2023-09-10 04:30:00
1693006674,India,Guntur,Andhra Pradesh,16.3,80.45,Asia/Kolkata,2023-09-10 04:30:00
1693006675,India,Vizianagaram,Andhra Pradesh,18.12,83.42,Asia/Kolkata,2023-09-10 04:30:00
1693006676,India,Anantapur,Andhra Pradesh,14.68,77.6,Asia/Kolkata,2023-09-10 04:30:00
1693006677,India,West Godavari,Andhra Pradesh,16.7,81.1,Asia/Kolkata,2023-09-10 04:30:00
1693006678,India,Kadapa,Andhra Pradesh,14.47,78.82,Asia/Kolkata,2023-09-10 04:30:00
1693006679,India,Jamtara,Jharkhand,23.95,86.8,Asia/Kolkata,2023-09-10 04:30:00
1693006680,India,Saraikela,Jharkhand,22.72,85.95,Asia/Kolkata,2023-09-10 04:30:00
1693006681,India,Simdega,Jharkhand,22.62,84.52,Asia/Kolkata,2023-09-10 04:30:00
1693006682,India,Latehar,Jharkhand,23.75,84.5,Asia/Kolkata,2023-09-10 04:30:00
1693006683,India,Khunti,Jharkhand,23.08,85.28,Asia/Kolkata,2023-09-10 04:30:00
1693006684,India,Hazaribagh,Jharkhand,23.98,85.35,Asia/Kolkata,2023-09-10 04:30:00
1693006685,India,Chatra,Jharkhand,24.22,84.87,Asia/Kolkata,2023-09-10 04:30:00
1693006686,India,Kodarma,Jharkhand,24.43,85.52,Asia/Kolkata,2023-09-10 04:30:00
1693006687,India,Giridih,Jharkhand,24.18,86.3,Asia/Kolkata,2023-09-10 04:30:00
1693006688,India,Lohardaga,Jharkhand,23.43,84.68,Asia/Kolkata,2023-09-10 04:30:00
1693006689,India,Sahibganj,Jharkhand,25.25,87.65,Asia/Kolkata,2023-09-10 04:30:00
1693006690,India,Godda,Jharkhand,24.83,87.22,Asia/Kolkata,2023-09-10 04:30:00
1693006691,India,Dhanbad,Jharkhand,23.8,86.45,Asia/Kolkata,2023-09-10 04:30:00
1693006692,India,Dumka,Jharkhand,24.27,87.25,Asia/Kolkata,2023-09-10 04:30:00
1693006693,India,Bokaro,Jharkhand,23.78,85.97,Asia/Kolkata,2023-09-10 04:30:00
1693006694,India,Deoghar,Jharkhand,24.48,86.7,Asia/Kolkata,2023-09-10 04:30:00
1693006695,India,Gumla,Chhattisgarh,23.05,84.55,Asia/Kolkata,2023-09-10 04:30:00
1693006696,India,Ramgarh,Jharkhand,23.63,85.52,Asia/Kolkata,2023-09-10 04:30:00
1693006697,India,Garhwa,Uttar Pradesh,24.73,83.22,Asia/Kolkata,2023-09-10 04:30:00
1693006698,India,Ranchi,Jharkhand,23.35,85.33,Asia/Kolkata,2023-09-10 04:30:00
1693006699,India,Arwal,Bihar,25.25,84.68,Asia/Kolkata,2023-09-10 04:30:00
1693006700,India,Bhagalpur,Bihar,25.25,87.0,Asia/Kolkata,2023-09-10 04:30:00
1693006701,India,Purnia,Bihar,25.78,87.47,Asia/Kolkata,2023-09-10 04:30:00
1693006702,India,Kishanganj,West Bengal,26.12,87.93,Asia/Kolkata,2023-09-10 04:30:00
1693006703,India,Gaya,Bihar,24.78,85.0,Asia/Kolkata,2023-09-10 04:30:00
1693006704,India,Banka,Bihar,24.88,86.92,Asia/Kolkata,2023-09-10 04:30:00
1693006705,India,Aurangabad,Maharashtra,19.88,75.33,Asia/Kolkata,2023-09-10 04:30:00
1693006706,India,Nawada,Bihar,24.88,85.53,Asia/Kolkata,2023-09-10 04:30:00
1693006707,India,Araria,Bihar,26.15,87.52,Asia/Kolkata,2023-09-10 04:30:00
1693006708,India,Muzaffarpur,Bihar,26.12,85.4,Asia/Kolkata,2023-09-10 04:30:00
1693006709,India,Saran,Bihar,24.48,86.3,Asia/Kolkata,2023-09-10 04:15:00
1693006710,India,Sheikhpura,Jammu and Kashmir,34.33,74.23,Asia/Kolkata,2023-09-10 04:30:00
1693006711,India,Saharsa,Bihar,25.88,86.6,Asia/Kolkata,2023-09-10 04:30:00
1693006712,India,Gopalganj,Bihar,26.47,84.43,Asia/Kolkata,2023-09-10 04:30:00
1693006713,India,Siwan,Bihar,26.22,84.37,Asia/Kolkata,2023-09-10 04:30:00
1693006714,India,Sheohar,Bihar,26.52,85.3,Asia/Kolkata,2023-09-10 04:30:00
1693006715,India,Buxar,Bihar,25.58,83.98,Asia/Kolkata,2023-09-10 04:30:00
1693006716,India,Madhubani,Bihar,26.37,86.08,Asia/Kolkata,2023-09-10 04:30:00
1693006717,India,Supaul,Bihar,26.12,86.6,Asia/Kolkata,2023-09-10 04:30:00
1693006718,India,Patna,Bihar,25.6,85.12,Asia/Kolkata,2023-09-10 04:30:00
1693006719,India,Bhojpur,Orissa,21.65,84.4,Asia/Kolkata,2023-09-10 04:30:00
1693006720,India,Darbhanga,Bihar,26.17,85.9,Asia/Kolkata,2023-09-10 04:30:00
1693006721,India,Samastipur,Bihar,25.85,85.78,Asia/Kolkata,2023-09-10 04:30:00
1693006722,India,Bhabua,Bihar,25.05,83.62,Asia/Kolkata,2023-09-10 04:30:00
1693006723,India,Khagaria,Bihar,25.5,86.48,Asia/Kolkata,2023-09-10 04:30:00
1693006724,India,Munger,Bihar,25.38,86.47,Asia/Kolkata,2023-09-10 04:30:00
1693006725,India,Sitamarhi,Bihar,26.6,85.48,Asia/Kolkata,2023-09-10 04:30:00
1693006726,India,Lakhisarai,Bihar,25.18,86.08,Asia/Kolkata,2023-09-10 04:30:00
1693006727,India,Jamui,Bihar,24.92,86.22,Asia/Kolkata,2023-09-10 04:30:00
1693006728,India,Begusarai,Bihar,25.42,86.13,Asia/Kolkata,2023-09-10 04:30:00
