date,pm2_5,pm10,no2,so2,co,ozone,station
2025-01-10,48.66,149.11,21.43,15.47,1.22,5.58,DELHI_ANANT_VIHAR
2025-01-11,211.57,390.6,87.08,43.56,3.57,23.65,DELHI_ANANT_VIHAR
2025-01-12,215.26,397.38,105.9,96.39,3.67,18.44,DELHI_ANANT_VIHAR
2025-02-01,208.17,319.46,67.96,7.86,2.16,4.55,DELHI_ANANT_VIHAR
2025-02-02,198.22,302.93,70.34,8.38,1.87,4.37,DELHI_ANANT_VIHAR
2025-02-03,85.46,192.38,105.2,26.86,1.54,10.12,DELHI_ANANT_VIHAR
2025-02-04,95.26,280.46,65.76,18.81,3.26,15.89,DELHI_ANANT_VIHAR
2025-02-05,54.83,147.65,53.71,15.39,1.77,18.42,DELHI_ANANT_VIHAR
2025-02-06,45.08,182.58,65.0,23.66,1.51,19.25,DELHI_ANANT_VIHAR
2025-02-07,26.83,88.54,34.86,18.2,0.93,3.23,DELHI_ANANT_VIHAR
2025-02-08,36.21,118.79,41.75,43.46,0.58,9.61,DELHI_ANANT_VIHAR
2025-02-09,16.57,28.56,15.98,32.25,1.43,11.01,DELHI_ANANT_VIHAR
2025-02-10,53.83,136.67,16.3,63.84,1.12,3.7,DELHI_ANANT_VIHAR
2025-02-11,217.61,390.42,90.82,18.38,3.82,25.06,DELHI_ANANT_VIHAR
2025-02-12,272.92,468.46,113.28,125.29,3.14,15.07,DELHI_ANANT_VIHAR
2025-03-01,470.81,675.09,117.78,23.07,3.04,5.39,DELHI_ANANT_VIHAR
2025-03-02,179.73,281.64,187.1,4.59,0.47,1.21,DELHI_ANANT_VIHAR
2025-03-03,68.28,228.32,121.92,47.73,1.28,17.94,DELHI_ANANT_VIHAR
2025-03-04,130.95,318.54,75.85,18.53,4.0,13.71,DELHI_ANANT_VIHAR
2025-03-05,98.33,222.0,65.39,20.64,2.57,11.84,DELHI_ANANT_VIHAR
2025-03-06,48.67,202.21,65.11,27.89,1.26,11.83,DELHI_ANANT_VIHAR
2025-03-07,25.54,71.83,29.66,12.72,0.81,6.03,DELHI_ANANT_VIHAR
2025-03-08,41.29,129.0,41.77,8.41,0.64,10.16,DELHI_ANANT_VIHAR
2025-03-09,42.38,73.67,21.55,25.395454545454545,1.63,11.07,DELHI_ANANT_VIHAR
2025-03-10,42.29,116.46,18.31,27.32,1.24,2.2,DELHI_ANANT_VIHAR
2025-03-11,227.12,444.04,96.44,13.93,2.94,25.31,DELHI_ANANT_VIHAR
2025-03-12,191.42,329.7,87.54,44.67,2.96,14.16,DELHI_ANANT_VIHAR
2025-04-01,358.85,454.33,82.99,12.07,2.78,7.14,DELHI_ANANT_VIHAR
2025-04-02,120.81045454545453,250.19870967741937,236.67,1.77,0.98,0.9,DELHI_ANANT_VIHAR
2025-04-03,60.29,193.92,97.52,14.11,1.46,12.34,DELHI_ANANT_VIHAR
2025-04-04,96.18,318.17,69.57,12.23,3.44,16.85,DELHI_ANANT_VIHAR
2025-04-05,92.12,240.92,65.82,17.71,2.52,15.12,DELHI_ANANT_VIHAR
2025-04-06,56.44,187.88,62.82,41.82,0.85,11.55,DELHI_ANANT_VIHAR
2025-04-07,28.96,74.25,35.67,18.17,1.09,4.67,DELHI_ANANT_VIHAR
2025-04-08,36.5,128.29,40.84,42.5,0.57,10.73,DELHI_ANANT_VIHAR
2025-04-09,48.71,81.38,19.55,25.395454545454545,1.66,20.33,DELHI_ANANT_VIHAR
2025-04-10,90.75,212.38,22.0,16.96,1.22,2.88,DELHI_ANANT_VIHAR
2025-04-11,170.5,388.08,80.71,30.82,4.02,20.24,DELHI_ANANT_VIHAR
2025-04-12,171.46,304.42,86.15,30.86,2.98,15.47,DELHI_ANANT_VIHAR
2025-05-01,190.02,269.27,54.28,9.62,1.73,5.16,DELHI_ANANT_VIHAR
2025-05-02,120.81045454545453,1.0,232.23,1.79,0.87,0.9,DELHI_ANANT_VIHAR
2025-05-03,36.03,164.67,76.62,10.84,1.19,20.32,DELHI_ANANT_VIHAR
2025-05-04,72.05,204.88,57.59,15.83,2.46,16.8,DELHI_ANANT_VIHAR
2025-05-05,41.88,125.96,57.05,15.2,1.44,17.02,DELHI_ANANT_VIHAR
2025-05-06,71.07,224.8,70.25,26.05,0.76,32.43,DELHI_ANANT_VIHAR
2025-05-07,37.54,94.62,39.07,26.03,0.97,1.7,DELHI_ANANT_VIHAR
2025-05-08,39.11,123.2,51.47,12.47,0.61,11.11,DELHI_ANANT_VIHAR
2025-05-09,52.19,95.86,21.61,29.72,1.66,12.53,DELHI_ANANT_VIHAR
2025-05-10,76.79,275.83,23.91,32.11,1.44,5.55,DELHI_ANANT_VIHAR
2025-05-11,116.5,233.5,59.68,30.58,2.63,21.19,DELHI_ANANT_VIHAR
2025-05-12,207.79,351.17,106.29,35.38,3.44,16.99,DELHI_ANANT_VIHAR
2025-06-01,226.06,325.59,68.1,10.17,2.3,4.01,DELHI_ANANT_VIHAR
2025-06-02,1.0,1.0,128.78,1.8,1.19,0.9,DELHI_ANANT_VIHAR
2025-06-03,60.8,208.88,96.94,28.63,2.16,19.11,DELHI_ANANT_VIHAR
2025-06-04,86.16,247.04,68.37,13.28,3.4,14.67,DELHI_ANANT_VIHAR
2025-06-05,61.54,155.83,59.07,17.11,1.37,17.64,DELHI_ANANT_VIHAR
2025-06-06,52.96,229.33,74.16,17.77,0.79,39.93,DELHI_ANANT_VIHAR
2025-06-07,49.54,120.33,34.32,26.54,1.08,3.04,DELHI_ANANT_VIHAR
2025-06-08,35.5,136.38,42.83,17.48,0.59,11.14,DELHI_ANANT_VIHAR
2025-06-09,56.81,102.9,23.22,31.48,1.71,12.21,DELHI_ANANT_VIHAR
2025-06-10,43.06,107.71,20.69,70.53,1.05,3.83,DELHI_ANANT_VIHAR
2025-06-11,165.12,299.58,81.65,29.22,2.88,34.85,DELHI_ANANT_VIHAR
2025-06-12,185.58,318.96,102.57,39.4,2.91,13.86,DELHI_ANANT_VIHAR
2025-07-01,211.79,336.69,69.54,19.46,1.74,4.03,DELHI_ANANT_VIHAR
2025-07-02,75.74,194.11,86.49,4.45,1.02,6.89,DELHI_ANANT_VIHAR
2025-07-03,110.22,272.07,96.92,15.91,2.51,12.76,DELHI_ANANT_VIHAR
2025-07-04,148.25,371.75,69.22,25.1,4.28,14.51,DELHI_ANANT_VIHAR
2025-07-05,56.92,139.96,57.9,19.03,2.12,19.27,DELHI_ANANT_VIHAR
2025-07-06,76.31,256.08,65.98,30.63,0.83,30.27,DELHI_ANANT_VIHAR
2025-07-07,35.65,86.04,70.89,20.8,1.16,5.85,DELHI_ANANT_VIHAR
2025-07-08,50.91,252.75,44.97,30.56,0.71,15.69,DELHI_ANANT_VIHAR
2025-07-09,47.91,92.32,23.12,23.98,1.7,11.18,DELHI_ANANT_VIHAR
2025-07-10,30.38,60.38,20.26,59.62,1.08,11.19,DELHI_ANANT_VIHAR
2025-07-11,238.83,408.08,102.97,36.23,3.25,41.5,DELHI_ANANT_VIHAR
2025-07-12,181.32,311.38,100.36,47.98,2.43,5.66,DELHI_ANANT_VIHAR
2025-08-01,205.46,375.4,79.28,17.23,2.37,7.33,DELHI_ANANT_VIHAR
2025-08-02,92.55,246.29,95.78,8.98,1.42,6.16,DELHI_ANANT_VIHAR
2025-08-03,83.38,238.5,89.04,5.1,1.92,13.64,DELHI_ANANT_VIHAR
2025-08-04,101.57,297.04,50.5,13.78,2.9,17.22,DELHI_ANANT_VIHAR
2025-08-05,102.29,214.71,63.67,75.39,2.02,9.66,DELHI_ANANT_VIHAR
2025-08-06,87.04,282.04,69.4,30.41,0.96,38.32,DELHI_ANANT_VIHAR
2025-08-07,43.16,149.92,49.01,30.58,1.21,2.08,DELHI_ANANT_VIHAR
2025-08-08,60.98,294.83,42.81,24.1,0.55,14.83,DELHI_ANANT_VIHAR
2025-08-09,70.68,143.18,24.54,28.06,1.79,14.11,DELHI_ANANT_VIHAR
2025-08-10,55.71,120.21,23.81,22.3,1.23,14.83,DELHI_ANANT_VIHAR
2025-08-11,303.29,472.78,127.9,39.67,3.67,47.19,DELHI_ANANT_VIHAR
2025-08-12,176.21,316.04,99.3,36.59,2.48,10.78,DELHI_ANANT_VIHAR
2025-09-01,436.83,636.49,69.75,25.48,4.57,7.48,DELHI_ANANT_VIHAR
2025-09-02,140.99,327.78,103.01,10.77,1.85,5.38,DELHI_ANANT_VIHAR
2025-09-03,120.26,305.3,88.25,12.34,2.32,17.59,DELHI_ANANT_VIHAR
2025-09-04,93.81,295.54,43.55,12.17,3.67,15.06,DELHI_ANANT_VIHAR
2025-09-05,69.75,178.0,58.17,12.58,2.55,11.47,DELHI_ANANT_VIHAR
2025-09-06,81.58,325.42,87.02,26.51,1.06,12.08,DELHI_ANANT_VIHAR
2025-09-07,25.81,92.0,49.59,26.33,0.91,6.79,DELHI_ANANT_VIHAR
2025-09-08,30.61,101.6,40.52,41.25,0.72,15.48,DELHI_ANANT_VIHAR
2025-09-09,61.66,142.98,26.54,36.52,1.52,7.14,DELHI_ANANT_VIHAR
2025-09-10,39.71,137.25,23.89,42.52,1.19,21.63,DELHI_ANANT_VIHAR
2025-09-11,250.04,410.38,138.58,43.76,3.56,38.33,DELHI_ANANT_VIHAR
2025-09-12,154.16,299.84,94.43,29.77,2.49,16.05,DELHI_ANANT_VIHAR
2025-10-01,353.12,467.82,49.26,31.18,3.14,6.84,DELHI_ANANT_VIHAR
2025-10-02,168.25,438.34,106.32,9.63,2.25,5.57,DELHI_ANANT_VIHAR
2025-10-03,99.5,237.91,75.22,22.78,1.8,25.76,DELHI_ANANT_VIHAR
2025-10-04,78.4,296.76,58.6,37.06,2.25,13.15,DELHI_ANANT_VIHAR
2025-10-05,117.88,255.08,66.51,13.89,1.82,11.16,DELHI_ANANT_VIHAR
2025-10-06,61.5,344.96,78.62,21.44,1.24,30.07,DELHI_ANANT_VIHAR
2025-10-07,27.95,59.59,53.71,19.74,1.05,6.99,DELHI_ANANT_VIHAR
2025-10-08,54.17,140.43,51.08,21.71,0.75,19.77,DELHI_ANANT_VIHAR
2025-10-09,39.48,86.89,31.07,30.4,1.4,6.4,DELHI_ANANT_VIHAR
2025-10-10,65.12,265.67,28.84,19.09,1.26,30.27,DELHI_ANANT_VIHAR
2025-10-11,305.53,487.23,149.67,47.63,4.29,33.51,DELHI_ANANT_VIHAR
2025-10-12,131.92,267.71,82.44,22.85,2.4,15.96,DELHI_ANANT_VIHAR
2025-11-01,207.29,262.53,52.71,9.59,1.85,3.86,DELHI_ANANT_VIHAR
2025-11-02,219.66,439.93,109.66,14.58,2.35,9.6,DELHI_ANANT_VIHAR
2025-11-03,136.33,373.7,111.03,18.87,2.27,18.08,DELHI_ANANT_VIHAR
2025-11-04,39.87,152.02,36.75,144.49,1.93,13.18,DELHI_ANANT_VIHAR
2025-11-05,82.25,211.88,59.95,8.86,1.6,17.2,DELHI_ANANT_VIHAR
2025-11-06,83.08,322.42,69.98,28.28,1.08,30.77,DELHI_ANANT_VIHAR
2025-11-07,56.8,113.22,60.55,27.03,1.23,8.3,DELHI_ANANT_VIHAR
2025-11-08,45.41,162.96,44.31,26.37,0.6,21.48,DELHI_ANANT_VIHAR
2025-11-09,53.75,128.92,29.19,31.06,1.42,6.47,DELHI_ANANT_VIHAR
2025-11-10,90.79,348.17,29.6,16.99,1.53,22.67,DELHI_ANANT_VIHAR
2025-11-11,350.62,560.38,158.84,48.42,3.48,18.07,DELHI_ANANT_VIHAR
2025-11-12,214.78,377.58,93.02,17.12,3.59,16.19,DELHI_ANANT_VIHAR
2025-12-01,204.3,274.62,54.85,8.59,2.42,3.84,DELHI_ANANT_VIHAR
2025-12-02,99.96,276.45,66.28,8.98,1.18,9.96,DELHI_ANANT_VIHAR
2025-12-03,94.47,270.39,87.58,7.21,1.49,12.56,DELHI_ANANT_VIHAR
2025-12-04,37.42,118.58,51.04,14.98,3.7,19.65,DELHI_ANANT_VIHAR
2025-12-05,50.57,173.46,73.81,9.35,1.31,26.43,DELHI_ANANT_VIHAR
2025-12-06,74.12,198.33,39.58,23.12,0.94,11.21,DELHI_ANANT_VIHAR
2025-12-07,64.62,129.54,56.95,23.55,1.28,8.45,DELHI_ANANT_VIHAR
2025-12-08,56.9,129.27,46.74,31.66,0.73,16.24,DELHI_ANANT_VIHAR
2025-12-09,70.75,191.54,30.79,24.26,1.54,5.45,DELHI_ANANT_VIHAR
2025-12-10,72.21,369.58,28.55,30.04,1.28,32.02,DELHI_ANANT_VIHAR
2025-12-11,347.31,541.81,139.1,51.45,3.56,13.99,DELHI_ANANT_VIHAR
2025-12-12,355.21,569.52,101.63,19.08,4.73,15.92,DELHI_ANANT_VIHAR
2026-01-01,262.83,367.05,17.33,21.22,2.0,3.67,DELHI_ANANT_VIHAR
2026-02-01,114.87,194.38,12.18,21.77,1.11,5.96,DELHI_ANANT_VIHAR
2026-03-01,177.29,350.77,25.16,18.56,1.36,7.27,DELHI_ANANT_VIHAR
2026-04-01,172.96,301.71,23.15,16.08,1.55,9.12,DELHI_ANANT_VIHAR
2026-05-01,169.42,324.29,24.29,25.1,1.0,4.59,DELHI_ANANT_VIHAR
2026-06-01,195.49,329.69,21.22,16.26,1.02,4.29,DELHI_ANANT_VIHAR
2026-07-01,168.13,293.46,15.99,16.97,0.71,3.56,DELHI_ANANT_VIHAR
2026-08-01,230.57,390.83,20.83,16.8,1.24,6.72,DELHI_ANANT_VIHAR
2026-09-01,281.21,444.17,34.06,18.52,1.69,11.93,DELHI_ANANT_VIHAR
2026-10-01,206.21,358.88,41.36,8.94,1.45,8.57,DELHI_ANANT_VIHAR
2026-11-01,176.79,294.42,36.9,9.96,1.07,10.2,DELHI_ANANT_VIHAR
2026-12-01,236.92,362.38,42.41,23.1,1.41,8.2,DELHI_ANANT_VIHAR
2025-01-01,119.89,225.22,5.95,22.0,0.84,27.84,DELHI_CHANDINI_CHOWK
2025-01-02,130.07,416.42,116.64,17.26,1.6336477987421383,20.39,DELHI_CHANDINI_CHOWK
2025-01-03,72.26,132.3,59.86,36.55,1.33,20.26,DELHI_CHANDINI_CHOWK
2025-01-04,63.26,129.32,30.53,19.29,4.57,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-01-05,76.64,116.43,32.02,9.66,1.64,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-01-06,56.81,183.07,35.57,17.15,0.82,26.13,DELHI_CHANDINI_CHOWK
2025-01-07,37.61,51.09,41.38,11.54,1.26,24.83,DELHI_CHANDINI_CHOWK
2025-01-08,26.62,58.52,27.24,14.29,0.82,26.45,DELHI_CHANDINI_CHOWK
2025-01-09,12.89,48.66,25.04,7.09,0.98,23.89,DELHI_CHANDINI_CHOWK
2025-01-10,43.46,96.1,27.48,13.72,1.27,51.86,DELHI_CHANDINI_CHOWK
2025-01-11,230.32,430.42,11.15,30.02,1.09,23.4,DELHI_CHANDINI_CHOWK
2025-01-12,150.32,469.23,56.34,12.86,2.31,25.84,DELHI_CHANDINI_CHOWK
2025-02-01,100.5783850931677,220.0114375,47.83506329113924,17.62516339869281,1.6336477987421383,27.19,DELHI_CHANDINI_CHOWK
2025-02-02,116.55,373.9,91.73,17.34,1.6336477987421383,20.22,DELHI_CHANDINI_CHOWK
2025-02-03,63.81,127.22,47.81,31.49,1.3,20.05,DELHI_CHANDINI_CHOWK
2025-02-04,87.89,191.4,30.04,24.66,4.09,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-02-05,70.61,94.01,38.36,6.93,1.59,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-02-06,49.88,115.1,35.6,16.9,1.07,35.63,DELHI_CHANDINI_CHOWK
2025-02-07,41.88,70.05,43.6,9.53,1.09,26.25,DELHI_CHANDINI_CHOWK
2025-02-08,36.59,79.1,23.87,14.15,0.79,32.33,DELHI_CHANDINI_CHOWK
2025-02-09,14.77,33.88,40.89,8.38,0.97,30.32,DELHI_CHANDINI_CHOWK
2025-02-10,42.14,77.34,24.4,10.11,1.23,27.57,DELHI_CHANDINI_CHOWK
2025-02-11,227.06,433.98,10.08,31.88,1.0,22.41,DELHI_CHANDINI_CHOWK
2025-02-12,285.15,657.35,75.17,13.88,1.82,16.48,DELHI_CHANDINI_CHOWK
2025-03-01,221.84,636.1,6.73,19.88,1.38,18.69,DELHI_CHANDINI_CHOWK
2025-03-02,97.39,310.69,85.42,18.28,1.23,19.87,DELHI_CHANDINI_CHOWK
2025-03-03,77.0,157.12,50.46,26.21,1.38,20.39,DELHI_CHANDINI_CHOWK
2025-03-04,61.66,148.03,30.06,15.68,2.5,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-03-05,38.92,136.66,54.77,6.11,1.36,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-03-06,51.78,114.9,32.59,16.47,1.45,36.57,DELHI_CHANDINI_CHOWK
2025-03-07,36.95,63.26,34.38,14.41,0.92,31.23,DELHI_CHANDINI_CHOWK
2025-03-08,51.01,83.33,23.85,13.77,0.79,45.1,DELHI_CHANDINI_CHOWK
2025-03-09,100.5783850931677,220.0114375,47.83506329113924,17.62516339869281,1.6336477987421383,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-03-10,41.59,71.87,13.61,16.17,1.13,64.87,DELHI_CHANDINI_CHOWK
2025-03-11,163.03,339.91,10.98,33.75,1.6,26.7,DELHI_CHANDINI_CHOWK
2025-03-12,176.54,393.65,42.34,17.62516339869281,1.26,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-04-01,167.89,240.65,4.04,20.34,1.0,29.17,DELHI_CHANDINI_CHOWK
2025-04-02,157.62,383.84,122.96,24.4,1.28,20.29,DELHI_CHANDINI_CHOWK
2025-04-03,70.26,157.62,45.08,26.15,1.24,20.07,DELHI_CHANDINI_CHOWK
2025-04-04,101.19,235.19,36.18,20.56,3.0,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-04-05,40.05,141.38,56.02,8.28,1.29,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-04-06,56.37,143.45,44.21,13.97,1.42,28.42,DELHI_CHANDINI_CHOWK
2025-04-07,35.24,65.7,46.24,15.0,1.11,22.5,DELHI_CHANDINI_CHOWK
2025-04-08,62.45,99.46,24.52,13.3,0.79,46.0,DELHI_CHANDINI_CHOWK
2025-04-09,100.5783850931677,220.0114375,47.83506329113924,17.62516339869281,1.6336477987421383,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-04-10,100.5783850931677,220.0114375,47.83506329113924,17.62516339869281,1.6336477987421383,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-04-11,122.72,240.99,11.66,24.36,1.61,37.98,DELHI_CHANDINI_CHOWK
2025-04-12,167.28,437.57,38.87,17.62516339869281,1.25,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-05-01,96.1,235.84,71.09,23.11,1.38,21.38,DELHI_CHANDINI_CHOWK
2025-05-02,108.2,242.57,121.8,23.19,1.23,20.59,DELHI_CHANDINI_CHOWK
2025-05-03,62.1,137.55,24.02,15.89,1.27,23.06,DELHI_CHANDINI_CHOWK
2025-05-04,56.83,70.6,81.39,23.09,4.88,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-05-05,52.67,66.78,51.27,8.5,1.23,18.17,DELHI_CHANDINI_CHOWK
2025-05-06,73.36,133.89,62.67,14.05,1.04,42.94,DELHI_CHANDINI_CHOWK
2025-05-07,45.83,81.78,54.87,15.98,1.08,24.99,DELHI_CHANDINI_CHOWK
2025-05-08,51.78,85.62,29.17,13.53,0.8,103.32,DELHI_CHANDINI_CHOWK
2025-05-09,14.54,73.1,28.67,11.23,1.53,24.57,DELHI_CHANDINI_CHOWK
2025-05-10,100.5783850931677,220.0114375,47.83506329113924,17.62516339869281,1.6336477987421383,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-05-11,101.27,220.3,6.96,28.46,0.71,36.24,DELHI_CHANDINI_CHOWK
2025-05-12,198.92,376.31,40.58,17.62516339869281,1.3,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-06-01,113.22,210.28,73.96,24.23,1.21,23.13,DELHI_CHANDINI_CHOWK
2025-06-02,85.69,229.8,96.34,20.46,1.03,19.68,DELHI_CHANDINI_CHOWK
2025-06-03,69.99,214.94,46.4,21.43,1.25,22.94,DELHI_CHANDINI_CHOWK
2025-06-04,62.2,206.84,111.33,24.31,3.69,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-06-05,56.98,112.72,66.66,9.72,1.73,34.13,DELHI_CHANDINI_CHOWK
2025-06-06,63.98,123.33,78.72,9.95,0.8,36.74,DELHI_CHANDINI_CHOWK
2025-06-07,40.88,87.31,46.8,14.97,1.16,21.43,DELHI_CHANDINI_CHOWK
2025-06-08,51.77,64.47,35.52,14.6,0.82,257.38,DELHI_CHANDINI_CHOWK
2025-06-09,23.36,79.89,47.83506329113924,10.91,1.48,27.11,DELHI_CHANDINI_CHOWK
2025-06-10,27.77,101.86,27.35,10.63,1.28,11.13,DELHI_CHANDINI_CHOWK
2025-06-11,202.3,363.11,10.44,18.93,1.19,42.01,DELHI_CHANDINI_CHOWK
2025-06-12,148.15,287.19,29.99,17.62516339869281,1.13,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-07-01,111.78,339.53,52.34,17.67,1.04,22.66,DELHI_CHANDINI_CHOWK
2025-07-02,69.16,171.36,50.08,18.78,0.74,20.35,DELHI_CHANDINI_CHOWK
2025-07-03,90.88,220.19,93.73,36.85,0.78,22.83,DELHI_CHANDINI_CHOWK
2025-07-04,78.99,251.8,113.56,33.82,2.86,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-07-05,62.29,97.11,66.02,9.44,1.78,64.09,DELHI_CHANDINI_CHOWK
2025-07-06,86.78,151.17,78.53,10.91,1.17,34.83,DELHI_CHANDINI_CHOWK
2025-07-07,33.69,52.34,45.95,12.9,1.16,37.63,DELHI_CHANDINI_CHOWK
2025-07-08,70.02,110.2,23.4,16.3,0.84,9.32,DELHI_CHANDINI_CHOWK
2025-07-09,20.0,84.25,96.99,9.88,1.33,33.64,DELHI_CHANDINI_CHOWK
2025-07-10,19.33,65.32,19.92,10.11,1.09,20.37,DELHI_CHANDINI_CHOWK
2025-07-11,230.86,413.35,23.75,16.28,1.54,32.52,DELHI_CHANDINI_CHOWK
2025-07-12,151.18,339.0,27.29,17.62516339869281,1.12,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-08-01,97.58,296.49,45.13,12.15,1.08,22.88,DELHI_CHANDINI_CHOWK
2025-08-02,81.53,223.41,27.08,18.65,0.94,20.18,DELHI_CHANDINI_CHOWK
2025-08-03,70.5,194.21,99.57,24.71,1.03,22.96,DELHI_CHANDINI_CHOWK
2025-08-04,71.25,258.72,98.16,23.13,3.49,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-08-05,78.72,123.96,80.76,11.84,1.84,47.6,DELHI_CHANDINI_CHOWK
2025-08-06,92.09,220.0114375,104.62,12.58,1.15,37.4,DELHI_CHANDINI_CHOWK
2025-08-07,64.12,98.88,57.39,10.66,1.22,50.6,DELHI_CHANDINI_CHOWK
2025-08-08,53.07,111.4,28.29,14.02,0.92,20.97,DELHI_CHANDINI_CHOWK
2025-08-09,19.28,113.62,28.04,11.48,1.45,36.86,DELHI_CHANDINI_CHOWK
2025-08-10,27.43,101.62,20.95,9.42,1.0,9.22,DELHI_CHANDINI_CHOWK
2025-08-11,268.95,524.08,35.9,7.55,1.95,30.43,DELHI_CHANDINI_CHOWK
2025-08-12,132.1,328.5,32.88,17.62516339869281,1.11,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-09-01,199.73,408.18,28.75,12.44,1.3,22.85,DELHI_CHANDINI_CHOWK
2025-09-02,123.37,279.28,20.42,21.82,0.74,20.56,DELHI_CHANDINI_CHOWK
2025-09-03,104.43,261.79,132.33,32.22,1.78,22.7,DELHI_CHANDINI_CHOWK
2025-09-04,81.0,201.17,93.41,18.56,3.33,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-09-05,45.26,70.61,82.68,15.28,1.71,54.95,DELHI_CHANDINI_CHOWK
2025-09-06,76.61,145.22,72.84,15.78,1.18,42.31,DELHI_CHANDINI_CHOWK
2025-09-07,44.38,65.52,36.99,13.52,0.84,41.17,DELHI_CHANDINI_CHOWK
2025-09-08,41.78,220.0114375,27.79,15.62,1.17,19.75,DELHI_CHANDINI_CHOWK
2025-09-09,26.31,115.66,19.66,11.56,1.29,39.82,DELHI_CHANDINI_CHOWK
2025-09-10,26.87,135.73,21.55,14.43,0.91,30.98,DELHI_CHANDINI_CHOWK
2025-09-11,224.5,472.3,33.33,31.66,1.69,35.97,DELHI_CHANDINI_CHOWK
2025-09-12,126.71,387.84,50.19,17.62516339869281,1.14,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-10-01,178.46,290.73,46.47,12.6,1.04,22.0,DELHI_CHANDINI_CHOWK
2025-10-02,145.2,323.47,19.39,20.15,0.83,20.68,DELHI_CHANDINI_CHOWK
2025-10-03,83.77,177.1,143.99,27.83,2.14,23.71,DELHI_CHANDINI_CHOWK
2025-10-04,110.22,233.57,97.66,21.5,1.32,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-10-05,47.63,112.67,91.31,16.97,1.81,55.39,DELHI_CHANDINI_CHOWK
2025-10-06,67.07,187.0,58.82,15.26,1.23,16.88,DELHI_CHANDINI_CHOWK
2025-10-07,20.68,32.85,46.83,8.66,0.86,19.36,DELHI_CHANDINI_CHOWK
2025-10-08,43.23,51.52,27.01,15.02,1.27,15.22,DELHI_CHANDINI_CHOWK
2025-10-09,19.34,70.44,18.51,10.21,1.22,20.43,DELHI_CHANDINI_CHOWK
2025-10-10,49.99,240.28,23.73,14.6,0.96,45.59,DELHI_CHANDINI_CHOWK
2025-10-11,222.74,413.01,32.8,22.16,2.14,30.25,DELHI_CHANDINI_CHOWK
2025-10-12,122.49,266.74,51.52,17.62516339869281,1.4,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-11-01,100.5783850931677,161.8,47.83506329113924,17.62516339869281,1.6336477987421383,16.69,DELHI_CHANDINI_CHOWK
2025-11-02,101.19,208.71,44.59,21.96,2.53,23.58,DELHI_CHANDINI_CHOWK
2025-11-03,110.66,258.17,47.83506329113924,15.25,1.23,23.46,DELHI_CHANDINI_CHOWK
2025-11-04,77.78,131.33,50.8,11.01,2.14,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-11-05,25.82,66.68,87.88,21.24,1.56,101.61,DELHI_CHANDINI_CHOWK
2025-11-06,84.02,182.87,61.94,12.93,1.2,36.56,DELHI_CHANDINI_CHOWK
2025-11-07,48.99,85.61,66.87,10.49,1.01,23.69,DELHI_CHANDINI_CHOWK
2025-11-08,55.06,89.94,33.27,14.58,0.94,18.03,DELHI_CHANDINI_CHOWK
2025-11-09,18.71,94.48,21.13,11.34,1.14,6.73,DELHI_CHANDINI_CHOWK
2025-11-10,65.15,357.99,26.82,13.31,1.11,39.5,DELHI_CHANDINI_CHOWK
2025-11-11,381.33,642.12,34.02,11.47,2.19,33.81,DELHI_CHANDINI_CHOWK
2025-11-12,183.36,390.75,61.67,4.48,1.74,23.09,DELHI_CHANDINI_CHOWK
2025-12-01,100.5783850931677,220.0114375,47.83506329113924,17.62516339869281,1.6336477987421383,14.27,DELHI_CHANDINI_CHOWK
2025-12-02,69.77,156.59,63.92,19.14,2.58,20.95,DELHI_CHANDINI_CHOWK
2025-12-03,98.73,174.22,47.83506329113924,10.64,0.77,35.02,DELHI_CHANDINI_CHOWK
2025-12-04,64.39,104.51,59.99,15.31,1.95,31.810214285714288,DELHI_CHANDINI_CHOWK
2025-12-05,48.69,107.64,96.16,20.13,1.69,73.46,DELHI_CHANDINI_CHOWK
