city,latitude,longitude,pollutant,value,last_updated
"Urban Estate-II, Hisar - HSPCB",29.14056,75.744941,no2,21.1,2026-03-03T12:30:00Z
"Urban Estate-II, Hisar - HSPCB",29.14056,75.744941,o3,95.93,2026-03-03T12:30:00Z
"Urban Estate-II, Hisar - HSPCB",29.14056,75.744941,pm10,47.8,2026-03-03T12:30:00Z
"Urban Estate-II, Hisar - HSPCB",29.14056,75.744941,pm25,12.8,2026-03-03T12:30:00Z
"Urban Estate-II, Hisar - HSPCB",29.14056,75.744941,so2,5.15,2026-03-03T12:30:00Z
"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,o3,19.38,2026-03-03T12:30:00Z
"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,pm25,54.9,2026-03-03T12:30:00Z
"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,so2,5.79,2026-03-03T12:30:00Z
"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,co,0.9,2026-03-03T12:30:00Z
"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,no2,10.24,2026-03-03T12:30:00Z
"Arya Nagar, Bahadurgarh - HSPCB",28.6701,76.9254,pm10,-999.9,2026-03-03T12:30:00Z
"Sector-10, Gandhinagar - GPCB",23.221714,72.654328,so2,8.42,2026-03-03T12:15:00Z
"Sector-10, Gandhinagar - GPCB",23.221714,72.654328,o3,18.99,2026-03-03T12:15:00Z
"Sector-10, Gandhinagar - GPCB",23.221714,72.654328,no2,21.78,2026-03-03T12:15:00Z
"Sector-10, Gandhinagar - GPCB",23.221714,72.654328,co,0.64,2026-03-03T12:15:00Z
"Sector-10, Gandhinagar - GPCB",23.221714,72.654328,pm25,37.08,2026-03-03T12:15:00Z
"Sector-10, Gandhinagar - GPCB",23.221714,72.654328,pm10,73.49,2026-03-03T12:15:00Z
"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,co,1.37,2026-03-03T12:30:00Z
"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,so2,15.0,2026-03-03T12:30:00Z
"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,pm25,47.0,2026-03-03T12:30:00Z
"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,pm10,255.0,2026-03-03T08:00:00Z
"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,o3,83.8,2026-03-03T12:30:00Z
"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,no2,22.6,2026-03-03T12:30:00Z
"Hardev Nagar, Bathinda - PPCB",30.233011,74.907758,so2,0.0,2026-03-03T12:30:00Z
"Hardev Nagar, Bathinda - PPCB",30.233011,74.907758,pm10,93.69,2026-03-03T12:30:00Z
"Hardev Nagar, Bathinda - PPCB",30.233011,74.907758,co,1.58,2026-03-03T12:30:00Z
"Hardev Nagar, Bathinda - PPCB",30.233011,74.907758,no2,12.46,2026-03-03T12:30:00Z
"Hardev Nagar, Bathinda - PPCB",30.233011,74.907758,pm25,33.99,2026-03-03T12:30:00Z
"Kalal Majra, Khanna - PPCB",30.736056,76.209694,o3,39.6,2026-03-03T12:15:00Z
"Kalal Majra, Khanna - PPCB",30.736056,76.209694,so2,16.65,2026-03-03T12:15:00Z
"Kalal Majra, Khanna - PPCB",30.736056,76.209694,no2,23.27,2026-03-03T12:15:00Z
"Kalal Majra, Khanna - PPCB",30.736056,76.209694,pm25,46.25,2026-03-03T12:15:00Z
"Kalal Majra, Khanna - PPCB",30.736056,76.209694,co,0.831,2026-03-03T12:15:00Z
"Kalal Majra, Khanna - PPCB",30.736056,76.209694,pm10,86.36,2026-03-03T12:15:00Z
"Phase-4 GIDC, Vatva - GPCB",22.969611,72.6435,co,0.15,2026-03-03T12:30:00Z
"Phase-4 GIDC, Vatva - GPCB",22.969611,72.6435,no2,45.21,2026-03-03T12:30:00Z
"Phase-4 GIDC, Vatva - GPCB",22.969611,72.6435,pm25,56.87,2026-03-03T12:30:00Z
"Phase-4 GIDC, Vatva - GPCB",22.969611,72.6435,so2,20.5,2026-03-03T12:30:00Z
"Phase-4 GIDC, Vatva - GPCB",22.969611,72.6435,o3,41.65,2026-03-03T12:30:00Z
"Phase-4 GIDC, Vatva - GPCB",22.969611,72.6435,pm10,114.89,2026-03-03T12:30:00Z
"Mahape, Navi Mumbai - MPCB",19.1135051,73.008978,no2,67.31,2026-03-03T01:30:00Z
"Mahape, Navi Mumbai - MPCB",19.1135051,73.008978,co,0.37,2026-02-06T16:15:00Z
"Mahape, Navi Mumbai - MPCB",19.1135051,73.008978,pm10,205.4,2026-03-03T01:30:00Z
"Mahape, Navi Mumbai - MPCB",19.1135051,73.008978,pm25,92.4,2026-03-03T01:30:00Z
"Mahape, Navi Mumbai - MPCB",19.1135051,73.008978,o3,9.72,2026-03-03T01:30:00Z
"Mahape, Navi Mumbai - MPCB",19.1135051,73.008978,so2,16.96,2026-03-03T01:30:00Z
"H.B. Colony, Bhiwani - HSPCB",28.806223,76.141105,no2,7.05,2026-03-03T12:15:00Z
"H.B. Colony, Bhiwani - HSPCB",28.806223,76.141105,pm10,50.2,2026-03-03T12:15:00Z
"H.B. Colony, Bhiwani - HSPCB",28.806223,76.141105,o3,9.06,2026-03-03T12:15:00Z
"H.B. Colony, Bhiwani - HSPCB",28.806223,76.141105,co,0.25,2026-03-03T12:15:00Z
"H.B. Colony, Bhiwani - HSPCB",28.806223,76.141105,so2,10.17,2026-03-03T12:15:00Z
"H.B. Colony, Bhiwani - HSPCB",28.806223,76.141105,pm25,35.2,2026-03-03T12:15:00Z
"Kurla, Mumbai - MPCB",19.0863,72.8888,so2,29.27,2026-03-02T08:15:00Z
"Kurla, Mumbai - MPCB",19.0863,72.8888,pm25,50.11,2026-03-02T08:15:00Z
"Kurla, Mumbai - MPCB",19.0863,72.8888,co,0.3,2026-03-02T08:15:00Z
"Kurla, Mumbai - MPCB",19.0863,72.8888,pm10,118.78,2026-03-02T08:15:00Z
"Kurla, Mumbai - MPCB",19.0863,72.8888,no2,5.26,2026-03-02T08:15:00Z
"Kurla, Mumbai - MPCB",19.0863,72.8888,o3,28.05,2026-03-02T08:15:00Z
"Belur Math, Howrah - WBPCB",22.629801,88.352017,no2,24.33,2026-03-03T12:15:00Z
"Belur Math, Howrah - WBPCB",22.629801,88.352017,co,0.531,2026-03-03T12:15:00Z
"Belur Math, Howrah - WBPCB",22.629801,88.352017,pm25,29.8,2026-03-03T12:15:00Z
"Belur Math, Howrah - WBPCB",22.629801,88.352017,pm10,79.9,2026-03-03T12:15:00Z
"Belur Math, Howrah - WBPCB",22.629801,88.352017,so2,12.37,2026-03-03T12:15:00Z
"Belur Math, Howrah - WBPCB",22.629801,88.352017,o3,29.81,2026-03-03T12:15:00Z
"General Hospital, Mandikhera - HSPCB",27.9002,76.9938,so2,28.4,2026-03-03T12:15:00Z
"General Hospital, Mandikhera - HSPCB",27.9002,76.9938,co,1.64,2026-03-03T12:15:00Z
"General Hospital, Mandikhera - HSPCB",27.9002,76.9938,pm25,13.3,2026-03-03T12:15:00Z
"General Hospital, Mandikhera - HSPCB",27.9002,76.9938,no2,17.2,2026-03-03T12:15:00Z
"General Hospital, Mandikhera - HSPCB",27.9002,76.9938,pm10,24.8,2026-03-03T12:15:00Z
"General Hospital, Mandikhera - HSPCB",27.9002,76.9938,o3,29.11,2026-03-03T12:15:00Z
"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462,pm10,84.59,2026-03-03T12:30:00Z
"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462,o3,6.73,2026-02-17T10:15:00Z
"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462,so2,147.9,2026-03-03T12:30:00Z
"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462,pm25,41.02,2026-03-03T12:30:00Z
"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462,no2,33.56,2026-03-03T12:30:00Z
"Municipal Corporation Office, Dharuhera -  HSPCB",28.2068,76.7997,o3,22.19,2026-03-03T12:30:00Z
"Municipal Corporation Office, Dharuhera -  HSPCB",28.2068,76.7997,pm25,61.9,2026-03-03T12:30:00Z
"Municipal Corporation Office, Dharuhera -  HSPCB",28.2068,76.7997,so2,13.17,2026-03-03T12:30:00Z
"Municipal Corporation Office, Dharuhera -  HSPCB",28.2068,76.7997,co,2.15,2026-03-03T12:30:00Z
"Municipal Corporation Office, Dharuhera -  HSPCB",28.2068,76.7997,no2,26.88,2026-03-03T12:30:00Z
"Municipal Corporation Office, Dharuhera -  HSPCB",28.2068,76.7997,pm10,109.0,2026-03-03T12:30:00Z
"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,o3,14.51,2026-03-03T12:15:00Z
"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,so2,2.49,2026-03-03T12:15:00Z
"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,no2,32.11,2026-03-03T12:15:00Z
"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,pm10,75.51,2026-03-03T12:15:00Z
"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,co,1.25,2026-03-03T12:15:00Z
"Jadavpur, Kolkata - WBPCB",22.49929,88.36917,pm25,43.78,2026-03-03T12:15:00Z
"Murthal, Sonipat - HSPCB",29.0272,77.0621,no2,10.06,2026-03-03T12:30:00Z
"Murthal, Sonipat - HSPCB",29.0272,77.0621,so2,11.9,2026-03-03T12:30:00Z
"Murthal, Sonipat - HSPCB",29.0272,77.0621,co,-0.05,2026-03-03T12:30:00Z
"Murthal, Sonipat - HSPCB",29.0272,77.0621,o3,26.16,2026-03-03T12:30:00Z
"Murthal, Sonipat - HSPCB",29.0272,77.0621,pm10,52.73,2026-03-03T12:30:00Z
"Murthal, Sonipat - HSPCB",29.0272,77.0621,pm25,33.18,2026-03-03T12:30:00Z
"F-Block, Sirsa - HSPCB",29.5364,75.0158,o3,57.93,2026-03-03T09:30:00Z
"F-Block, Sirsa - HSPCB",29.5364,75.0158,pm10,148.52,2026-03-03T09:30:00Z
"F-Block, Sirsa - HSPCB",29.5364,75.0158,pm25,50.5,2026-03-03T09:30:00Z
"F-Block, Sirsa - HSPCB",29.5364,75.0158,so2,1.8,2026-03-03T09:30:00Z
"F-Block, Sirsa - HSPCB",29.5364,75.0158,co,1.12,2026-03-03T09:30:00Z
"F-Block, Sirsa - HSPCB",29.5364,75.0158,no2,22.43,2026-03-03T09:30:00Z
"Sector-2 IMT, Manesar - HSPCB",28.360699,76.93609,co,0.35,2026-03-03T12:30:00Z
"Sector-2 IMT, Manesar - HSPCB",28.360699,76.93609,no2,30.07,2026-03-03T12:30:00Z
"Sector-2 IMT, Manesar - HSPCB",28.360699,76.93609,o3,19.88,2026-03-03T12:30:00Z
"Sector-2 IMT, Manesar - HSPCB",28.360699,76.93609,pm10,77.9,2026-03-03T12:30:00Z
"Sector-2 IMT, Manesar - HSPCB",28.360699,76.93609,pm25,50.6,2026-03-03T12:30:00Z
"Sector-2 IMT, Manesar - HSPCB",28.360699,76.93609,so2,6.09,2026-03-03T12:30:00Z
"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418,pm25,44.0,2026-03-03T12:30:00Z
"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418,o3,13.72,2026-03-03T12:30:00Z
"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418,so2,14.1,2026-03-03T12:30:00Z
"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418,pm10,75.0,2026-03-03T12:30:00Z
"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418,co,0.23,2026-03-03T12:30:00Z
"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418,no2,22.0,2026-03-02T14:00:00Z
"Powai, Mumbai - MPCB",19.1375,72.915056,pm10,9.0,2026-03-03T12:30:00Z
"Powai, Mumbai - MPCB",19.1375,72.915056,o3,8.76,2026-03-03T12:30:00Z
"Powai, Mumbai - MPCB",19.1375,72.915056,pm25,56.0,2026-03-03T12:30:00Z
"Powai, Mumbai - MPCB",19.1375,72.915056,no2,5.99,2026-03-03T12:30:00Z
"Powai, Mumbai - MPCB",19.1375,72.915056,so2,0.0,2026-03-03T12:30:00Z
"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829,pm10,116.0,2026-03-03T12:45:00Z
"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829,no2,34.2,2026-03-03T12:45:00Z
"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829,pm25,33.0,2026-03-03T12:45:00Z
"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829,so2,7.8,2026-03-03T12:45:00Z
"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829,o3,98.6,2026-03-03T12:45:00Z
"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829,co,0.97,2026-03-03T12:45:00Z
"Sector-18, Panipat - HSPCB",29.435587,76.975531,co,1.0,2026-03-03T12:30:00Z
"Sector-18, Panipat - HSPCB",29.435587,76.975531,no2,25.44,2026-03-03T12:30:00Z
"Sector-18, Panipat - HSPCB",29.435587,76.975531,pm10,166.7,2026-03-03T12:30:00Z
"Sector-18, Panipat - HSPCB",29.435587,76.975531,so2,9.01,2026-03-03T12:30:00Z
"Sector-18, Panipat - HSPCB",29.435587,76.975531,o3,29.52,2026-03-03T12:30:00Z
"Sector-18, Panipat - HSPCB",29.435587,76.975531,pm25,54.5,2026-03-03T12:30:00Z
"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,co,0.69,2026-03-03T12:30:00Z
"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,pm10,101.81,2026-03-03T12:30:00Z
"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,pm25,54.19,2026-03-03T12:30:00Z
"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,no2,34.07,2026-03-03T12:30:00Z
"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,o3,202.0,2026-03-03T12:30:00Z
"Patparganj, Delhi - DPCC",28.623748,77.287205,no2,28.1,2026-03-03T12:45:00Z
"Patparganj, Delhi - DPCC",28.623748,77.287205,co,1.45,2026-03-03T12:45:00Z
"Patparganj, Delhi - DPCC",28.623748,77.287205,pm10,151.0,2026-03-03T12:45:00Z
"Patparganj, Delhi - DPCC",28.623748,77.287205,o3,93.4,2026-03-03T12:45:00Z
"Patparganj, Delhi - DPCC",28.623748,77.287205,so2,14.2,2026-03-03T12:45:00Z
"Patparganj, Delhi - DPCC",28.623748,77.287205,pm25,38.0,2026-03-03T12:45:00Z
"Shrivastav Colony, Damoh - MPPCB",23.81748678,79.446246,so2,0.0,2026-03-03T12:30:00Z
"Shrivastav Colony, Damoh - MPPCB",23.81748678,79.446246,pm25,14.0,2026-03-03T12:30:00Z
"Shrivastav Colony, Damoh - MPPCB",23.81748678,79.446246,pm10,79.86,2026-03-03T12:30:00Z
"Shrivastav Colony, Damoh - MPPCB",23.81748678,79.446246,co,0.26,2026-03-03T12:30:00Z
"GIDC, Ankleshwar - GPCB",21.613267,73.010555,no2,14.1,2026-03-03T12:30:00Z
"GIDC, Ankleshwar - GPCB",21.613267,73.010555,co,1.38,2026-03-03T12:30:00Z
"GIDC, Ankleshwar - GPCB",21.613267,73.010555,so2,23.14,2026-03-03T12:30:00Z
"GIDC, Ankleshwar - GPCB",21.613267,73.010555,o3,25.03,2026-03-03T12:30:00Z
"GIDC, Ankleshwar - GPCB",21.613267,73.010555,pm10,98.97,2026-03-03T12:30:00Z
"GIDC, Ankleshwar - GPCB",21.613267,73.010555,pm25,59.66,2026-03-03T12:30:00Z
"Police Lines, Jind - HSPCB",29.307814,76.337619,no2,37.66,2026-03-03T12:30:00Z
"Police Lines, Jind - HSPCB",29.307814,76.337619,pm10,94.4,2026-03-03T12:30:00Z
"Police Lines, Jind - HSPCB",29.307814,76.337619,so2,5.59,2026-03-03T12:30:00Z
"Police Lines, Jind - HSPCB",29.307814,76.337619,o3,20.93,2026-03-03T12:30:00Z
"Police Lines, Jind - HSPCB",29.307814,76.337619,co,0.43,2026-03-03T12:30:00Z
"Police Lines, Jind - HSPCB",29.307814,76.337619,pm25,66.1,2026-03-03T12:30:00Z
"Patti Mehar, Ambala - HSPCB",30.379589,76.778328,so2,9.69,2026-03-03T12:15:00Z
"Patti Mehar, Ambala - HSPCB",30.379589,76.778328,co,0.48,2026-03-03T12:15:00Z
"Patti Mehar, Ambala - HSPCB",30.379589,76.778328,pm10,82.82,2026-03-03T12:15:00Z
"Patti Mehar, Ambala - HSPCB",30.379589,76.778328,o3,16.67,2026-03-03T12:15:00Z
"Patti Mehar, Ambala - HSPCB",30.379589,76.778328,pm25,46.96,2026-03-03T12:15:00Z
"Patti Mehar, Ambala - HSPCB",30.379589,76.778328,no2,7.88,2026-03-03T12:15:00Z
"Borivali East, Mumbai - MPCB",19.227474,72.864394,co,0.32,2026-03-03T12:30:00Z
"Borivali East, Mumbai - MPCB",19.227474,72.864394,no2,13.14,2026-03-03T12:30:00Z
"Borivali East, Mumbai - MPCB",19.227474,72.864394,pm25,25.9,2026-03-03T12:30:00Z
"Borivali East, Mumbai - MPCB",19.227474,72.864394,pm10,62.9,2026-03-03T12:30:00Z
"Borivali East, Mumbai - MPCB",19.227474,72.864394,o3,9.05,2026-03-03T12:30:00Z
"Borivali East, Mumbai - MPCB",19.227474,72.864394,so2,12.96,2026-03-03T12:30:00Z
"Udyogamandal, Eloor - Kerala PCB",10.073232,76.302765,co,1.14,2026-03-03T12:30:00Z
"Udyogamandal, Eloor - Kerala PCB",10.073232,76.302765,pm10,79.45,2026-03-03T12:30:00Z
"Udyogamandal, Eloor - Kerala PCB",10.073232,76.302765,o3,15.08,2026-03-03T12:30:00Z
"Udyogamandal, Eloor - Kerala PCB",10.073232,76.302765,pm25,18.45,2026-03-03T12:30:00Z
"Udyogamandal, Eloor - Kerala PCB",10.073232,76.302765,so2,0.5,2026-03-03T12:30:00Z
"Udyogamandal, Eloor - Kerala PCB",10.073232,76.302765,no2,5.34,2026-03-03T12:30:00Z
"Sion, Mumbai - MPCB",19.047,72.8746,co,0.25,2026-03-03T12:15:00Z
"Sion, Mumbai - MPCB",19.047,72.8746,pm25,17.5,2026-03-03T12:15:00Z
"Sion, Mumbai - MPCB",19.047,72.8746,pm10,43.75,2026-03-03T12:15:00Z
"Sion, Mumbai - MPCB",19.047,72.8746,no2,25.32,2026-03-03T12:15:00Z
"Sion, Mumbai - MPCB",19.047,72.8746,so2,0.24,2026-03-03T12:15:00Z
"Sion, Mumbai - MPCB",19.047,72.8746,o3,29.1,2026-03-03T12:15:00Z
"Phase-1 GIDC, Vapi - GPCB",20.362421,72.918013,o3,9.1,2026-03-03T12:30:00Z
"Phase-1 GIDC, Vapi - GPCB",20.362421,72.918013,pm25,44.8,2026-03-03T12:30:00Z
"Phase-1 GIDC, Vapi - GPCB",20.362421,72.918013,no2,8.1,2026-03-03T12:30:00Z
"Phase-1 GIDC, Vapi - GPCB",20.362421,72.918013,pm10,90.4,2026-03-03T12:30:00Z
"Phase-1 GIDC, Vapi - GPCB",20.362421,72.918013,so2,15.7,2026-03-03T12:30:00Z
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,co,0.53,2026-03-03T12:30:00Z
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,no2,15.85,2026-03-03T12:30:00Z
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,o3,75.12,2026-03-03T12:30:00Z
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,pm10,21.27,2026-03-03T12:30:00Z
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,pm25,8.51,2026-03-03T12:30:00Z
"Huda Sector, Fatehabad - HSPCB",29.503664,75.467934,so2,8.11,2026-03-03T12:30:00Z
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,no2,35.95,2026-03-03T12:30:00Z
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,so2,4.12,2026-03-03T12:30:00Z
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,pm25,26.2,2026-03-03T12:30:00Z
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,pm10,40.4,2026-03-03T12:30:00Z
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,o3,25.07,2026-03-03T12:30:00Z
"Shastri Nagar, Narnaul - HSPCB",28.060249,76.113115,co,1.36,2026-03-03T12:30:00Z
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,o3,17.69,2026-03-03T12:15:00Z
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,pm10,78.2,2026-03-03T12:15:00Z
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,pm25,38.32,2026-03-03T12:15:00Z
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,so2,176.24,2026-03-03T12:15:00Z
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,no2,27.22,2026-03-03T12:15:00Z
"Rishi Nagar, Kaithal - HSPCB",29.8006,76.4155,co,0.63,2026-03-03T12:15:00Z
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,so2,3.14,2026-03-03T12:30:00Z
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,pm25,43.95,2026-03-03T12:30:00Z
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,o3,6.08,2026-03-03T12:30:00Z
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,co,0.89,2026-03-03T12:30:00Z
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,pm10,282.63,2026-03-03T12:30:00Z
"Nathu Colony, Ballabgarh - HSPCB",28.3419248,77.319699,no2,15.84,2026-03-03T12:30:00Z
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,so2,4.0,2026-03-03T12:30:00Z
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,no2,31.8,2026-03-03T12:30:00Z
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,pm10,140.0,2026-03-03T12:30:00Z
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,pm25,68.0,2026-03-03T12:30:00Z
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,o3,46.96,2026-03-03T12:30:00Z
"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,co,0.74,2026-03-03T12:30:00Z
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,pm10,125.0,2026-03-03T12:30:00Z
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,no2,8.8,2026-03-03T12:30:00Z
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,co,0.53,2026-03-03T12:30:00Z
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,pm25,25.0,2026-03-03T12:30:00Z
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,o3,145.8,2026-03-03T12:30:00Z
"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784,so2,19.7,2026-03-03T12:30:00Z
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,no2,32.4,2026-03-03T12:30:00Z
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,pm10,179.0,2026-03-03T12:30:00Z
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,o3,73.36,2026-03-03T12:30:00Z
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,co,0.95,2026-03-03T12:30:00Z
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,so2,6.3,2026-03-03T12:30:00Z
"Silk Board, Bengaluru - KSPCB",12.917348,77.622813,pm25,61.0,2026-03-03T12:30:00Z
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,no2,23.5,2026-03-03T12:30:00Z
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,pm25,24.0,2026-03-03T12:30:00Z
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,so2,9.6,2026-03-03T12:30:00Z
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,co,1.01,2026-03-03T12:30:00Z
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,pm10,152.0,2026-03-03T12:30:00Z
"Jai Bhim Nagar, Meerut - UPPCB",28.9535882,77.7622941,o3,96.82,2026-03-03T12:30:00Z
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,so2,12.4,2026-03-03T12:30:00Z
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,pm10,142.0,2026-03-03T12:30:00Z
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,no2,17.4,2026-03-03T12:30:00Z
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,pm25,24.0,2026-03-03T12:30:00Z
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,co,1.94,2026-03-03T12:30:00Z
"Knowledge Park - III, Greater Noida - UPPCB",28.47272,77.482,o3,72.9,2026-03-03T12:30:00Z
"Sector-1, Noida - UPPCB",28.589247,77.321962,no2,52.3,2026-03-03T12:30:00Z
"Sector-1, Noida - UPPCB",28.589247,77.321962,co,0.74,2026-03-03T12:30:00Z
"Sector-1, Noida - UPPCB",28.589247,77.321962,o3,63.11,2026-03-03T12:30:00Z
"Sector-1, Noida - UPPCB",28.589247,77.321962,pm10,146.0,2026-03-03T12:30:00Z
"Sector-1, Noida - UPPCB",28.589247,77.321962,so2,12.6,2026-03-03T12:30:00Z
"Sector-1, Noida - UPPCB",28.589247,77.321962,pm25,43.0,2026-03-03T12:30:00Z
"Fort William, Kolkata - WBPCB",22.55664,88.342674,pm10,54.08,2026-03-03T12:15:00Z
"Fort William, Kolkata - WBPCB",22.55664,88.342674,o3,27.43,2026-03-03T12:15:00Z
"Fort William, Kolkata - WBPCB",22.55664,88.342674,so2,8.8,2026-03-03T12:15:00Z
"Fort William, Kolkata - WBPCB",22.55664,88.342674,co,0.415,2026-03-03T12:15:00Z
"Fort William, Kolkata - WBPCB",22.55664,88.342674,pm25,30.83,2026-03-03T12:15:00Z
"Fort William, Kolkata - WBPCB",22.55664,88.342674,no2,30.48,2026-03-03T12:15:00Z
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,co,0.36,2026-03-03T12:30:00Z
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,pm10,105.0,2026-03-03T12:30:00Z
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,so2,15.4,2026-03-03T12:30:00Z
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,no2,31.0,2026-03-03T12:30:00Z
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,pm25,71.0,2026-03-03T12:30:00Z
"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,o3,92.58,2026-03-03T12:30:00Z
"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,so2,11.0,2026-03-03T12:30:00Z
"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,pm10,91.0,2026-03-03T12:30:00Z
"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,co,0.97,2026-03-03T12:30:00Z
"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,o3,13.52,2026-03-03T12:30:00Z
"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,no2,42.1,2026-03-03T12:30:00Z
