station,date,to_date,pm25,pm10,no2,so2,co,ozone
KOLKATA_BALLYGUNGE,2025-01-08,02-08-2025 00:00,27.13,45.83,37.87,3.53,0.3,19.83
KOLKATA_BALLYGUNGE,2025-01-09,02-09-2025 00:00,35.85,67.89,37.93,3.31,0.48,16.49
KOLKATA_BALLYGUNGE,2025-01-10,02-10-2025 00:00,17.77,30.67,37.64,2.38,0.28,17.87
KOLKATA_BALLYGUNGE,2025-01-11,02-11-2025 00:00,22.77,40.96,37.89,5.94,0.53,18.97
KOLKATA_BALLYGUNGE,2025-01-12,02-12-2025 00:00,98.28,196.34,38.05,12.03,1.36,13.03
KOLKATA_BALLYGUNGE,2025-02-01,03-01-2025 00:00,91.95,162.89,59.68,10.22,0.92,26.85
KOLKATA_BALLYGUNGE,2025-02-02,03-02-2025 00:00,70.11,127.77,25.47,5.86,1.11,19.3
KOLKATA_BALLYGUNGE,2025-02-03,03-03-2025 00:00,55.85,120.83,28.36,14.8,0.52,19.78
KOLKATA_BALLYGUNGE,2025-02-04,03-04-2025 00:00,26.67,54.33,14.46,8.09,0.46,20.76
KOLKATA_BALLYGUNGE,2025-02-05,03-05-2025 00:00,23.8,45.269999999999996,15.97,7.456666666666667,0.5700000000000001,21.21666666666667
KOLKATA_BALLYGUNGE,2025-02-06,03-06-2025 00:00,20.93,36.209999999999994,17.48,6.823333333333333,0.68,21.673333333333332
KOLKATA_BALLYGUNGE,2025-02-07,03-07-2025 00:00,18.06,27.15,18.99,6.19,0.79,22.13
KOLKATA_BALLYGUNGE,2025-02-08,03-08-2025 00:00,34.4,60.78,37.7,3.61,0.28,21.32
KOLKATA_BALLYGUNGE,2025-02-09,03-09-2025 00:00,19.69,34.65,37.7,3.56,0.19,16.8
KOLKATA_BALLYGUNGE,2025-02-10,03-10-2025 00:00,10.36,15.43,37.86,3.14,0.19,18.18
KOLKATA_BALLYGUNGE,2025-02-11,03-11-2025 00:00,19.07,33.34,38.02,7.18,0.5,15.3
KOLKATA_BALLYGUNGE,2025-02-12,03-12-2025 00:00,101.01,201.96,37.98,18.94,1.11,15.2
KOLKATA_BALLYGUNGE,2025-03-01,04-01-2025 00:00,114.05,219.58,80.61,9.3,1.29,25.52
KOLKATA_BALLYGUNGE,2025-03-02,04-02-2025 00:00,86.53,163.65,30.84,5.74,1.63,30.2
KOLKATA_BALLYGUNGE,2025-03-03,04-03-2025 00:00,57.12,139.01,38.36,8.18,0.73,20.79
KOLKATA_BALLYGUNGE,2025-03-04,04-04-2025 00:00,30.85,61.45,17.05,11.9,0.56,23.67
KOLKATA_BALLYGUNGE,2025-03-05,04-05-2025 00:00,28.130000000000003,53.196666666666665,17.93,9.573333333333334,0.4733333333333334,23.796666666666667
KOLKATA_BALLYGUNGE,2025-03-06,04-06-2025 00:00,25.41,44.94333333333333,18.810000000000002,7.246666666666667,0.3866666666666667,23.923333333333336
KOLKATA_BALLYGUNGE,2025-03-07,04-07-2025 00:00,22.69,36.69,19.69,4.92,0.3,24.05
KOLKATA_BALLYGUNGE,2025-03-08,04-08-2025 00:00,34.12,60.22,37.76,3.46,0.21,20.72
KOLKATA_BALLYGUNGE,2025-03-09,04-09-2025 00:00,15.19,25.38,37.84,3.67,0.19,17.41
KOLKATA_BALLYGUNGE,2025-03-10,04-10-2025 00:00,12.44,19.74,37.8,3.14,0.23,18.21
KOLKATA_BALLYGUNGE,2025-03-11,04-11-2025 00:00,45.7,88.14,37.87,6.85,0.64,20.93
KOLKATA_BALLYGUNGE,2025-03-12,04-12-2025 00:00,93.91,187.34,37.85,12.6,1.26,16.45
KOLKATA_BALLYGUNGE,2025-04-01,05-01-2025 00:00,126.76,226.7,83.02,8.5,0.97,25.29
KOLKATA_BALLYGUNGE,2025-04-02,05-02-2025 00:00,71.02,142.55,44.23,9.32,1.15,40.58
KOLKATA_BALLYGUNGE,2025-04-03,05-03-2025 00:00,55.3,139.25,40.34,10.38,0.72,14.99
KOLKATA_BALLYGUNGE,2025-04-04,05-04-2025 00:00,45.38,89.46,21.59,10.26,0.85,27.64
KOLKATA_BALLYGUNGE,2025-04-05,05-05-2025 00:00,37.973333333333336,72.18333333333334,23.493333333333332,8.453333333333333,0.7233333333333333,26.32
KOLKATA_BALLYGUNGE,2025-04-06,05-06-2025 00:00,30.56666666666667,54.906666666666666,25.39666666666667,6.6466666666666665,0.5966666666666667,25.0
KOLKATA_BALLYGUNGE,2025-04-07,05-07-2025 00:00,23.16,37.63,27.3,4.84,0.47,23.68
KOLKATA_BALLYGUNGE,2025-04-08,05-08-2025 00:00,29.96,51.63,37.95,3.88,0.29,20.68
KOLKATA_BALLYGUNGE,2025-04-09,05-09-2025 00:00,15.98,26.99,37.66,3.53,0.18,16.5
KOLKATA_BALLYGUNGE,2025-04-10,05-10-2025 00:00,18.01,31.18,37.83,4.02,0.18,27.33
KOLKATA_BALLYGUNGE,2025-04-11,05-11-2025 00:00,98.56,196.92,38.07,8.7,0.83,22.29
KOLKATA_BALLYGUNGE,2025-04-12,05-12-2025 00:00,113.13,226.88,38.14,14.04,1.43,15.78
KOLKATA_BALLYGUNGE,2025-05-01,06-01-2025 00:00,100.95,182.7,102.28,6.43,1.0,21.46
KOLKATA_BALLYGUNGE,2025-05-02,06-02-2025 00:00,89.39,160.94,40.64,8.71,1.07,35.04
KOLKATA_BALLYGUNGE,2025-05-03,06-03-2025 00:00,69.34,177.05,53.23,13.08,0.64,37.44
KOLKATA_BALLYGUNGE,2025-05-04,06-04-2025 00:00,50.11,86.6,20.31,12.02,0.61,38.17
KOLKATA_BALLYGUNGE,2025-05-05,06-05-2025 00:00,40.836666666666666,69.68333333333334,21.03333333333333,9.959999999999999,0.6033333333333333,33.333333333333336
KOLKATA_BALLYGUNGE,2025-05-06,06-06-2025 00:00,31.563333333333333,52.766666666666666,21.756666666666668,7.8999999999999995,0.5966666666666667,28.49666666666667
KOLKATA_BALLYGUNGE,2025-05-07,06-07-2025 00:00,22.29,35.85,22.48,5.84,0.59,23.66
KOLKATA_BALLYGUNGE,2025-05-08,06-08-2025 00:00,29.79,51.29,37.8,4.0,0.34,20.57
KOLKATA_BALLYGUNGE,2025-05-09,06-09-2025 00:00,21.01,37.33,37.85,4.53,0.19,17.18
KOLKATA_BALLYGUNGE,2025-05-10,06-10-2025 00:00,13.98,22.88,37.78,4.49,0.34,25.52
KOLKATA_BALLYGUNGE,2025-05-11,06-11-2025 00:00,88.1,175.39,37.8,7.85,0.66,19.44
KOLKATA_BALLYGUNGE,2025-05-12,06-12-2025 00:00,88.89,177.01,38.23,15.29,0.81,17.48
KOLKATA_BALLYGUNGE,2025-06-01,07-01-2025 00:00,95.14,178.1,117.56,7.27,1.28,24.04
KOLKATA_BALLYGUNGE,2025-06-02,07-02-2025 00:00,61.55,118.46,39.0,9.04,0.98,35.27
KOLKATA_BALLYGUNGE,2025-06-03,07-03-2025 00:00,54.09,171.97,35.85,11.34,0.43,40.0
KOLKATA_BALLYGUNGE,2025-06-04,07-04-2025 00:00,31.81,67.01,14.48,11.16,0.47,28.43
KOLKATA_BALLYGUNGE,2025-06-05,07-05-2025 00:00,27.48333333333333,54.25333333333334,16.53,9.403333333333332,0.57,26.466666666666665
KOLKATA_BALLYGUNGE,2025-06-06,07-06-2025 00:00,23.156666666666666,41.49666666666667,18.58,7.6466666666666665,0.67,24.503333333333334
KOLKATA_BALLYGUNGE,2025-06-07,07-07-2025 00:00,18.83,28.74,20.63,5.89,0.77,22.54
KOLKATA_BALLYGUNGE,2025-06-08,07-08-2025 00:00,24.36,40.14,37.72,4.03,0.32,17.07
KOLKATA_BALLYGUNGE,2025-06-09,07-09-2025 00:00,25.67,46.95,37.98,10.84,0.29,20.11
KOLKATA_BALLYGUNGE,2025-06-10,07-10-2025 00:00,31.26,58.44,37.92,3.54,0.49,25.65
KOLKATA_BALLYGUNGE,2025-06-11,07-11-2025 00:00,65.24,128.35,38.33,7.72,0.72,16.71
KOLKATA_BALLYGUNGE,2025-06-12,07-12-2025 00:00,84.99,169.0,37.96,16.03,0.95,17.48
KOLKATA_BALLYGUNGE,2025-07-01,08-01-2025 00:00,92.22,167.48,47.52,10.11,1.21,27.56
KOLKATA_BALLYGUNGE,2025-07-02,08-02-2025 00:00,62.55,131.52,29.61,10.08,0.74,43.53
KOLKATA_BALLYGUNGE,2025-07-03,08-03-2025 00:00,66.44,172.43,44.33,14.35,0.62,41.61
KOLKATA_BALLYGUNGE,2025-07-04,08-04-2025 00:00,15.21,41.56,14.12,5.8,0.44,19.05
KOLKATA_BALLYGUNGE,2025-07-05,08-05-2025 00:00,15.086666666666668,34.56,17.483333333333334,5.476666666666667,0.61,20.173333333333336
KOLKATA_BALLYGUNGE,2025-07-06,08-06-2025 00:00,14.963333333333333,27.560000000000002,20.846666666666668,5.153333333333333,0.78,21.296666666666667
KOLKATA_BALLYGUNGE,2025-07-07,08-07-2025 00:00,14.84,20.56,24.21,4.83,0.95,22.42
KOLKATA_BALLYGUNGE,2025-07-08,08-08-2025 00:00,31.52,54.86,37.74,4.19,0.36,17.22
KOLKATA_BALLYGUNGE,2025-07-09,08-09-2025 00:00,21.4,38.13,37.76,5.66,0.24,21.73
KOLKATA_BALLYGUNGE,2025-07-10,08-10-2025 00:00,30.2,56.26,37.61,3.48,0.2,27.34
KOLKATA_BALLYGUNGE,2025-07-11,08-11-2025 00:00,66.37,130.69,38.2,8.64,0.69,22.31
KOLKATA_BALLYGUNGE,2025-07-12,08-12-2025 00:00,100.96,201.9,38.21,17.78,1.03,15.62
KOLKATA_BALLYGUNGE,2025-08-01,09-01-2025 00:00,74.36,135.97,35.84,9.41,0.72,33.1
KOLKATA_BALLYGUNGE,2025-08-02,09-02-2025 00:00,67.96,144.29,46.8,10.98,0.91,40.93
KOLKATA_BALLYGUNGE,2025-08-03,09-03-2025 00:00,56.17,130.73,26.96,10.85,0.4,40.0
KOLKATA_BALLYGUNGE,2025-08-04,09-04-2025 00:00,12.92,31.92,13.25,4.21,0.42,19.47
KOLKATA_BALLYGUNGE,2025-08-05,09-05-2025 00:00,13.526666666666667,28.380000000000003,17.12,4.36,0.6566666666666666,22.106666666666666
KOLKATA_BALLYGUNGE,2025-08-06,09-06-2025 00:00,14.133333333333333,24.84,20.99,4.51,0.8933333333333333,24.743333333333332
KOLKATA_BALLYGUNGE,2025-08-07,09-07-2025 00:00,14.74,21.3,24.86,4.66,1.13,27.38
KOLKATA_BALLYGUNGE,2025-08-08,09-08-2025 00:00,22.31,35.9,37.71,5.09,0.25,15.99
KOLKATA_BALLYGUNGE,2025-08-09,09-09-2025 00:00,21.6,38.55,37.73,5.48,0.25,21.01
KOLKATA_BALLYGUNGE,2025-08-10,09-10-2025 00:00,32.05,60.06,37.9,3.87,0.41,24.82
KOLKATA_BALLYGUNGE,2025-08-11,09-11-2025 00:00,51.99,101.09,38.28,13.78,0.41,28.61
KOLKATA_BALLYGUNGE,2025-08-12,09-12-2025 00:00,111.25,223.01,37.94,21.27,1.29,14.22
KOLKATA_BALLYGUNGE,2025-09-01,10-01-2025 00:00,72.8,142.13,42.66,8.57,0.8,33.83
KOLKATA_BALLYGUNGE,2025-09-02,10-02-2025 00:00,76.53,153.46,50.24,8.71,0.98,46.95
KOLKATA_BALLYGUNGE,2025-09-03,10-03-2025 00:00,45.02,98.44,22.47,6.13,0.26,35.4
KOLKATA_BALLYGUNGE,2025-09-04,10-04-2025 00:00,8.43,25.85,13.7,8.52,0.34,21.76
KOLKATA_BALLYGUNGE,2025-09-05,10-05-2025 00:00,11.76,26.540000000000003,18.77,7.253333333333333,0.5433333333333333,24.013333333333335
KOLKATA_BALLYGUNGE,2025-09-06,10-06-2025 00:00,15.09,27.23,23.84,5.986666666666666,0.7466666666666666,26.266666666666666
KOLKATA_BALLYGUNGE,2025-09-07,10-07-2025 00:00,18.42,27.92,28.91,4.72,0.95,28.52
KOLKATA_BALLYGUNGE,2025-09-08,10-08-2025 00:00,16.18,23.3,38.06,3.8,0.22,16.98
KOLKATA_BALLYGUNGE,2025-09-09,10-09-2025 00:00,22.13,39.66,37.63,4.21,0.27,23.87
KOLKATA_BALLYGUNGE,2025-09-10,10-10-2025 00:00,34.29,64.65,37.79,3.4,0.56,26.93
KOLKATA_BALLYGUNGE,2025-09-11,10-11-2025 00:00,57.32,112.07,38.19,12.38,0.64,22.92
KOLKATA_BALLYGUNGE,2025-09-12,10-12-2025 00:00,134.35,270.52,37.8,12.35,1.94,15.12
KOLKATA_BALLYGUNGE,2025-10-01,11-01-2025 00:00,113.69,213.63,65.58,12.44,0.96,34.75
KOLKATA_BALLYGUNGE,2025-10-02,11-02-2025 00:00,69.4,135.48,35.68,9.5,0.71,46.06
KOLKATA_BALLYGUNGE,2025-10-03,11-03-2025 00:00,46.42,96.98,27.53,9.48,0.43,39.72
KOLKATA_BALLYGUNGE,2025-10-04,11-04-2025 00:00,7.94,31.13,13.18,3.6,0.42,24.66
KOLKATA_BALLYGUNGE,2025-10-05,11-05-2025 00:00,11.780000000000001,31.253333333333334,18.503333333333334,3.9966666666666666,0.3233333333333333,25.873333333333335
KOLKATA_BALLYGUNGE,2025-10-06,11-06-2025 00:00,15.620000000000001,31.376666666666665,23.826666666666668,4.3933333333333335,0.22666666666666666,27.086666666666666
KOLKATA_BALLYGUNGE,2025-10-07,11-07-2025 00:00,19.46,31.5,29.15,4.79,0.13,28.3
KOLKATA_BALLYGUNGE,2025-10-08,11-08-2025 00:00,15.63,22.16,37.57,4.17,0.31,17.66
KOLKATA_BALLYGUNGE,2025-10-09,11-09-2025 00:00,19.91,35.09,38.05,4.5,0.21,24.94
KOLKATA_BALLYGUNGE,2025-10-10,11-10-2025 00:00,36.99,70.23,37.65,4.46,0.44,28.58
KOLKATA_BALLYGUNGE,2025-10-11,11-11-2025 00:00,68.76,135.59,38.14,12.45,0.73,23.68
KOLKATA_BALLYGUNGE,2025-10-12,11-12-2025 00:00,128.84,259.17,38.01,11.11,1.74,12.89
KOLKATA_BALLYGUNGE,2025-11-01,12-01-2025 00:00,129.31,217.98,94.03,9.42,1.92,30.46
KOLKATA_BALLYGUNGE,2025-11-02,12-02-2025 00:00,50.72,99.04,30.48,8.02,0.45,42.18
KOLKATA_BALLYGUNGE,2025-11-03,12-03-2025 00:00,36.05,78.0,23.82,14.23,0.39,43.61
KOLKATA_BALLYGUNGE,2025-11-04,12-04-2025 00:00,14.0,41.16,16.23,3.71,0.52,30.7
KOLKATA_BALLYGUNGE,2025-11-05,12-05-2025 00:00,17.183333333333334,40.25333333333333,20.476666666666667,3.9366666666666665,0.4266666666666667,29.233333333333334
KOLKATA_BALLYGUNGE,2025-11-06,12-06-2025 00:00,20.366666666666667,39.346666666666664,24.723333333333333,4.163333333333333,0.33333333333333337,27.766666666666666
KOLKATA_BALLYGUNGE,2025-11-07,12-07-2025 00:00,23.55,38.44,28.97,4.39,0.24,26.3
KOLKATA_BALLYGUNGE,2025-11-08,12-08-2025 00:00,16.74,24.45,37.58,3.89,0.35,17.97
KOLKATA_BALLYGUNGE,2025-11-09,12-09-2025 00:00,18.1,31.35,37.8,3.43,0.23,24.21
KOLKATA_BALLYGUNGE,2025-11-10,12-10-2025 00:00,37.61,71.51,38.11,4.3,0.48,26.15
KOLKATA_BALLYGUNGE,2025-11-11,12-11-2025 00:00,71.27,140.77,38.1,11.29,0.62,22.69
KOLKATA_BALLYGUNGE,2025-11-12,12-12-2025 00:00,140.03,282.25,38.05,13.93,1.85,14.37
KOLKATA_BALLYGUNGE,2025-12-01,13-01-2025 00:00,126.6,219.98,87.87,7.66,2.1,31.31
KOLKATA_BALLYGUNGE,2025-12-02,13-02-2025 00:00,49.03,95.43,31.05,8.79,0.49,33.14
KOLKATA_BALLYGUNGE,2025-12-03,13-03-2025 00:00,41.88,94.59,23.77,13.04,0.44,46.59
KOLKATA_BALLYGUNGE,2025-12-04,13-04-2025 00:00,13.99,40.65,14.9,5.77,0.51,29.91
KOLKATA_BALLYGUNGE,2025-12-05,13-05-2025 00:00,18.12,41.86333333333333,19.126666666666665,5.64,0.44333333333333336,28.436666666666667
KOLKATA_BALLYGUNGE,2025-12-06,13-06-2025 00:00,22.25,43.07666666666667,23.35333333333333,5.51,0.3766666666666667,26.96333333333333
KOLKATA_BALLYGUNGE,2025-12-07,13-07-2025 00:00,26.38,44.29,27.58,5.38,0.31,25.49
KOLKATA_BALLYGUNGE,2025-12-08,13-08-2025 00:00,23.21,37.78,37.73,3.55,0.39,17.23
KOLKATA_BALLYGUNGE,2025-12-09,13-09-2025 00:00,15.55,26.11,37.61,4.37,0.27,23.07
KOLKATA_BALLYGUNGE,2025-12-10,13-10-2025 00:00,46.12,89.03,37.73,5.79,0.56,23.84
KOLKATA_BALLYGUNGE,2025-12-11,13-11-2025 00:00,86.23,171.53,37.99,11.96,0.79,31.01
KOLKATA_BALLYGUNGE,2025-12-12,13-12-2025 00:00,133.82,269.48,38.15,11.26,1.98,11.19
KOLKATA_BALLYGUNGE,2026-01-01,02-01-2026 00:00,109.58,219.63,38.25,12.16,2.41,12.71
KOLKATA_BALLYGUNGE,2026-01-02,02-02-2026 00:00,74.7,134.4,35.47,17.01,0.83,15.95
KOLKATA_BALLYGUNGE,2026-02-01,03-01-2026 00:00,87.65,174.48,37.97,11.65,1.85,11.22
KOLKATA_BALLYGUNGE,2026-02-02,03-02-2026 00:00,83.73,148.83,44.08,16.46,1.47,14.69
KOLKATA_BALLYGUNGE,2026-03-01,04-01-2026 00:00,96.81,193.33,38.09,12.39,1.6,11.22
KOLKATA_BALLYGUNGE,2026-03-02,04-02-2026 00:00,92.55,160.1,41.58,12.93,1.3,15.15
KOLKATA_BALLYGUNGE,2026-04-01,05-01-2026 00:00,114.77,230.27,38.08,9.98,1.63,7.46
KOLKATA_BALLYGUNGE,2026-04-02,05-02-2026 00:00,86.62,156.48,46.69,16.29,1.48,13.14
KOLKATA_BALLYGUNGE,2026-05-01,06-01-2026 00:00,88.52,168.77,37.96,9.4,0.87,11.05
KOLKATA_BALLYGUNGE,2026-05-02,06-02-2026 00:00,76.69,134.6,49.03,9.93,1.7,12.76
KOLKATA_BALLYGUNGE,2026-06-01,07-01-2026 00:00,102.4,189.84,37.95,7.81,1.29,9.45
KOLKATA_BALLYGUNGE,2026-06-02,07-02-2026 00:00,79.25,127.23,36.71,12.15,1.07,15.59
KOLKATA_BALLYGUNGE,2026-07-01,08-01-2026 00:00,176.59,330.84,30.98,7.27,3.05,5.69
KOLKATA_BALLYGUNGE,2026-07-02,08-02-2026 00:00,73.83,123.33,36.3,13.93,0.93,16.25
KOLKATA_BALLYGUNGE,2026-08-01,09-01-2026 00:00,114.77,213.33,38.12,13.8,1.2,10.81
KOLKATA_BALLYGUNGE,2026-08-02,09-02-2026 00:00,98.66,161.62,42.29,15.66,1.45,14.96
KOLKATA_BALLYGUNGE,2026-09-01,10-01-2026 00:00,105.04,194.85,38.21,15.86,1.08,10.5
KOLKATA_BALLYGUNGE,2026-09-02,10-02-2026 00:00,82.86,143.07,45.27,11.79,1.34,15.06
KOLKATA_BALLYGUNGE,2026-10-01,11-01-2026 00:00,95.44,176.59,38.01,15.33,1.17,10.25
KOLKATA_BALLYGUNGE,2026-10-02,11-02-2026 00:00,93.14,164.58,48.2,15.36,1.79,14.32
KOLKATA_BALLYGUNGE,2026-11-01,12-01-2026 00:00,86.52,159.61,38.15,11.36,1.22,8.26
KOLKATA_BALLYGUNGE,2026-11-02,12-02-2026 00:00,106.69,179.32,53.5,21.36,1.89,15.71
KOLKATA_BALLYGUNGE,2026-12-01,13-01-2026 00:00,90.32,166.79,34.67,14.62,1.3,12.89
KOLKATA_BALLYGUNGE,2026-12-02,13-02-2026 00:00,86.33,141.82,46.6,15.93,1.11,15.46
KOLKATA_BALLYGUNGE,,14-01-2025 00:00,121.33,223.08,73.92,14.19,1.76,33.47
KOLKATA_BALLYGUNGE,,15-01-2025 00:00,127.41,233.94,105.45,10.96,1.41,25.6
KOLKATA_BALLYGUNGE,,16-01-2025 00:00,92.98,163.02,58.95,12.22,0.59,32.45
KOLKATA_BALLYGUNGE,,17-01-2025 00:00,84.8,161.55,50.73,17.73,0.76,26.21
KOLKATA_BALLYGUNGE,,18-01-2025 00:00,98.91,170.55,76.1,13.29,0.7,27.11
KOLKATA_BALLYGUNGE,,19-01-2025 00:00,95.64,163.66,67.72,13.3,1.01,28.29
KOLKATA_BALLYGUNGE,,20-01-2025 00:00,83.0,159.34,72.16,12.23,1.02,33.17
KOLKATA_BALLYGUNGE,,21-01-2025 00:00,89.54,160.03,65.14,12.89,0.92,33.32
KOLKATA_BALLYGUNGE,,22-01-2025 00:00,95.07,185.2,76.91,10.64,0.9,34.12
KOLKATA_BALLYGUNGE,,23-01-2025 00:00,87.52,171.59,103.0,10.81,1.24,33.92
KOLKATA_BALLYGUNGE,,24-01-2025 00:00,111.97,199.33,62.09,9.4,1.12,27.75
KOLKATA_BALLYGUNGE,,25-01-2025 00:00,98.55,178.52,60.99,8.7,0.55,34.87
KOLKATA_BALLYGUNGE,,26-01-2025 00:00,94.02,173.86,50.06,8.95,0.49,26.88
KOLKATA_BALLYGUNGE,,27-01-2025 00:00,67.53,126.69,39.87,10.08,0.86,42.95
KOLKATA_BALLYGUNGE,,28-01-2025 00:00,85.75,171.3,49.38,11.33,1.26,36.88
KOLKATA_BALLYGUNGE,,29-01-2025 00:00,92.21,180.61,50.97,16.24,1.37,42.89
KOLKATA_BALLYGUNGE,,30-01-2025 00:00,68.19,130.37,41.77,8.2,0.76,47.0
KOLKATA_BALLYGUNGE,,31-01-2025 00:00,49.98,89.89,55.84,8.14,0.53,43.5
KOLKATA_BALLYGUNGE,,01-02-2025 00:00,45.08,85.36,13.5,10.93,0.57,32.89
KOLKATA_BALLYGUNGE,,14-02-2025 00:00,55.66,119.14,45.08,6.88,1.08,25.78
KOLKATA_BALLYGUNGE,,15-02-2025 00:00,71.26,149.59,53.1,8.94,1.08,32.96
KOLKATA_BALLYGUNGE,,16-02-2025 00:00,87.68,151.43,53.98,12.73,1.22,31.1
KOLKATA_BALLYGUNGE,,17-02-2025 00:00,68.4,106.24,28.42,7.58,0.69,37.31
KOLKATA_BALLYGUNGE,,18-02-2025 00:00,50.42,71.67,22.83,5.72,0.38,29.56
KOLKATA_BALLYGUNGE,,19-02-2025 00:00,44.04,68.49,23.23,5.49,0.43,31.05
KOLKATA_BALLYGUNGE,,20-02-2025 00:00,51.35,74.16,26.97,4.26,0.49,21.9
KOLKATA_BALLYGUNGE,,21-02-2025 00:00,33.64,53.2,26.23,4.32,0.48,16.61
KOLKATA_BALLYGUNGE,,22-02-2025 00:00,54.84,115.92,36.59,7.24,0.82,19.86
KOLKATA_BALLYGUNGE,,23-02-2025 00:00,46.67,87.69,32.83,8.19,0.55,19.76
KOLKATA_BALLYGUNGE,,24-02-2025 00:00,56.36,110.04,38.51,11.45,0.61,18.36
KOLKATA_BALLYGUNGE,,25-02-2025 00:00,75.0,18.9,39.63,7.73,0.77,18.61
KOLKATA_BALLYGUNGE,,26-02-2025 00:00,85.46,158.28,42.91,10.34,0.77,21.04
KOLKATA_BALLYGUNGE,,27-02-2025 00:00,82.29,171.03,44.55,10.97,0.58,19.03
KOLKATA_BALLYGUNGE,,28-02-2025 00:00,103.01,207.91,39.75,10.64,0.64,18.0
KOLKATA_BALLYGUNGE,,01-03-2025 00:00,81.34,161.93,41.19,10.66,0.41,19.44
KOLKATA_BALLYGUNGE,,14-03-2025 00:00,38.73,99.36,24.75,9.98,0.59,36.55
KOLKATA_BALLYGUNGE,,15-03-2025 00:00,37.74,92.52,22.32,6.49,0.6,30.03
KOLKATA_BALLYGUNGE,,16-03-2025 00:00,30.9,76.97,20.78,4.09,0.57,26.43
KOLKATA_BALLYGUNGE,,17-03-2025 00:00,22.53,62.8,22.72,12.59,0.55,25.75
KOLKATA_BALLYGUNGE,,18-03-2025 00:00,33.69,73.93,22.63,5.28,0.67,22.88
KOLKATA_BALLYGUNGE,,19-03-2025 00:00,48.02,82.55,29.78,8.36,0.66,41.8
KOLKATA_BALLYGUNGE,,20-03-2025 00:00,85.41,129.14,25.03,11.06,0.9,39.54
KOLKATA_BALLYGUNGE,,21-03-2025 00:00,41.17,68.54,25.95,5.84,0.72,28.01
KOLKATA_BALLYGUNGE,,22-03-2025 00:00,51.73,88.98,32.61,11.74,0.86,36.94
KOLKATA_BALLYGUNGE,,23-03-2025 00:00,29.28,42.8,24.25,6.04,0.76,15.96
KOLKATA_BALLYGUNGE,,24-03-2025 00:00,61.42,97.81,34.2,11.16,1.05,17.11
KOLKATA_BALLYGUNGE,,25-03-2025 00:00,80.99,148.88,44.54,9.45,1.38,23.53
KOLKATA_BALLYGUNGE,,26-03-2025 00:00,76.71,150.01,39.97,17.06,1.23,36.36
KOLKATA_BALLYGUNGE,,27-03-2025 00:00,45.65,79.57,20.44,10.29,0.74,36.0
KOLKATA_BALLYGUNGE,,28-03-2025 00:00,46.57,94.42,26.4,12.08,0.87,39.19
KOLKATA_BALLYGUNGE,,29-03-2025 00:00,59.96,125.67,25.36,14.42,0.85,49.33
KOLKATA_BALLYGUNGE,,30-03-2025 00:00,66.83,141.66,28.65,8.86,0.65,38.69
KOLKATA_BALLYGUNGE,,31-03-2025 00:00,55.49,103.28,15.73,7.49,0.43,29.55
KOLKATA_BALLYGUNGE,,01-04-2025 00:00,43.89,84.43,13.51,5.0,0.42,27.99
KOLKATA_BALLYGUNGE,,14-04-2025 00:00,37.33,71.37,19.07,8.9,0.6,48.66
KOLKATA_BALLYGUNGE,,15-04-2025 00:00,35.15,71.01,19.35,7.6,0.66,38.93
KOLKATA_BALLYGUNGE,,16-04-2025 00:00,37.36,72.1,17.4,5.98,0.73,48.61
KOLKATA_BALLYGUNGE,,17-04-2025 00:00,32.94,70.46,14.97,6.08,0.65,24.24
KOLKATA_BALLYGUNGE,,18-04-2025 00:00,25.62,55.66,15.45,4.06,0.62,24.11
KOLKATA_BALLYGUNGE,,19-04-2025 00:00,18.51,41.31,18.74,2.38,0.69,28.13
KOLKATA_BALLYGUNGE,,20-04-2025 00:00,31.9,64.48,20.31,4.08,0.88,19.59
KOLKATA_BALLYGUNGE,,21-04-2025 00:00,29.94,61.59,16.09,2.58,0.7,19.7
KOLKATA_BALLYGUNGE,,22-04-2025 00:00,28.53,61.18,14.71,3.47,0.7,19.94
KOLKATA_BALLYGUNGE,,23-04-2025 00:00,36.19,68.52,14.39,3.05,0.73,20.08
KOLKATA_BALLYGUNGE,,24-04-2025 00:00,35.78,82.35,15.21,3.43,0.78,19.88
KOLKATA_BALLYGUNGE,,25-04-2025 00:00,30.22,71.15,13.23,3.57,0.74,19.98
KOLKATA_BALLYGUNGE,,26-04-2025 00:00,22.13,57.93,16.71,3.21,0.74,19.53
KOLKATA_BALLYGUNGE,,27-04-2025 00:00,13.25,45.71,12.42,3.89,0.71,19.77
KOLKATA_BALLYGUNGE,,28-04-2025 00:00,33.85,59.91,21.34,7.53,0.92,19.05
KOLKATA_BALLYGUNGE,,29-04-2025 00:00,43.57,82.69,19.9,5.69,1.03,19.1
KOLKATA_BALLYGUNGE,,30-04-2025 00:00,8.52,39.12,13.58,4.64,0.83,16.26
KOLKATA_BALLYGUNGE,,01-05-2025 00:00,8.536774193548387,38.67838709677419,13.614193548387098,4.6012903225806445,0.8067741935483871,16.533548387096776
KOLKATA_BALLYGUNGE,,14-05-2025 00:00,8.553548387096773,38.236774193548385,13.648387096774194,4.56258064516129,0.7835483870967741,16.80709677419355
KOLKATA_BALLYGUNGE,,15-05-2025 00:00,8.570322580645161,37.795161290322575,13.682580645161291,4.523870967741935,0.7603225806451612,17.080645161290324
