city,latitude,longitude,timestamp,CO,NO2,O3,PM10,PM2.5,SO2,temperature,humidity,wind_speed,wind_direction,distance_to_road_km,distance_to_industry_km,distance_to_dump_km,distance_to_farmland_km,year,month,day,hour,day_of_week,season,road_proximity,industry_proximity
bengaluru,12.9716,77.5946,2025-12-25 06:00:00,-0.6047892855381929,-0.8659488811047188,0.5096060369382925,-0.8842157799976376,25.7,-0.9547588999078246,0.45445799551225924,-1.065140914809033,0.16135192034247361,78,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,25,6,3,0,45.66099750375892,2.722287664202811
pune,18.5204,73.8567,2025-12-25 07:00:00,-0.7099762558088751,-1.0492441914308073,1.2141753528173487,-0.6928410933143884,35.7,-0.4149538582325545,1.007824307206645,-1.4539538444334568,0.48909566375973923,103,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,25,7,3,0,60.65304649941548,0.7009004565590577
bengaluru,12.9716,77.5946,2025-12-25 07:00:00,-0.8127726131188601,-1.008511900247232,0.642902934537033,-1.0040878364915409,20.3,-1.0175269280096002,0.7495866950825987,-1.4053522282304038,0.1109298059705868,79,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,25,7,3,0,45.66099750375892,2.722287664202811
ahmedabad,23.0225,72.5714,2025-12-25 07:00:00,-0.6502109317914421,-0.7743012259416744,0.7190725903077416,-0.8169191868782532,30.9,0.08091356377147275,1.192279744438107,-1.2109457634181917,0.035296634412756135,95,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,25,7,3,0,124.24832867360685,0.558069868971395
jaipur,26.9124,75.7873,2025-12-25 07:00:00,-0.989677972210462,-1.008511900247232,0.8333270739638048,-1.2354198753394245,10.7,-0.5279363088157505,-0.1357994036284189,-1.3081489958242978,-1.2252562248844183,205,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,25,7,3,0,143.25783502169855,0.543568427645842
mumbai,19.076,72.8777,2025-12-25 07:00:00,-0.46852434677844534,0.44257597316763575,2.0139567384097905,-0.4152426466969279,49.5,1.1668004499321902,1.8563193184713704,-1.7941651578548277,-0.7210350811655487,111,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,25,7,3,0,51.11333533629457,6.950717273708486
delhi,28.6139,77.209,2025-12-25 07:00:00,0.16498808780634563,-0.19895761297367426,0.852369487906482,-0.17129249663915963,59.5,0.8968979290945555,-0.2095815785210041,-0.8221328337937679,-0.4185023949342267,290,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,25,7,3,0,29.467460806877423,0.3544953745262739
hyderabad,17.385,78.4867,2025-12-25 07:00:00,-0.7219293206123618,-1.0899764826143825,1.13800569704664,-0.6823260006394846,35.2,-0.27058739359847067,0.8418144136983297,-1.4053522282304038,-0.4437134521201701,122,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,25,7,3,0,19.882815062242454,0.39603911318559004
lucknow,26.8467,80.9462,2025-12-25 07:00:00,-0.3657279894684604,-1.0034203638492851,1.4236419061867978,-0.3984184984170819,44.5,0.30687846493786497,-0.2833637534135886,-0.2389134393571321,-0.6201908524217746,300,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,25,7,3,0,39.980698384971745,0.7034129652330101
kolkata,22.5726,88.3639,2025-12-25 07:00:00,-0.4135402486824069,-0.957596536267763,1.842575012925696,0.4154496746204724,85.2,0.20644961997502392,0.19622038338821277,-0.676327985184609,1.094161036222383,335,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,25,7,3,0,24.587849250420973,0.780706564798492
chennai,13.0827,80.2707,2025-12-25 07:00:00,-0.7888664835118868,-1.008511900247232,0.26205465568348907,-0.7412105196189458,29.9,-1.0991253645419083,1.1738342007149607,0.14989949026729177,1.598382179941253,31,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,25,7,3,0,36.72855661069761,1.6710528350076423
pune,18.5204,73.8567,2025-12-25 08:00:00,-0.664554609555626,-1.0390611186349135,1.2141753528173487,-0.7096652415942344,34.9,-0.47144508352415254,1.1738342007149607,-1.5511570768395626,0.1109298059705868,102,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,25,8,3,0,60.65304649941548,0.7009004565590577
delhi,28.6139,77.209,2025-12-25 08:00:00,-0.1386197582022146,-0.47390057846280703,1.13800569704664,-0.3626671833224089,50.4,1.0726484077795269,-0.08046277245898019,-0.9679376824029269,-0.19160288026073516,286,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,25,8,3,0,29.467460806877423,0.3544953745262739
hyderabad,17.385,78.4867,2025-12-25 08:00:00,-0.6334766410665608,-1.064518800624648,1.1189632831039626,-0.7180773157341573,33.4,-0.40240025261219925,0.9709332197603529,-1.4539538444334568,-0.5193466236780006,127,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,25,8,3,0,19.882815062242454,0.39603911318559004
kolkata,22.5726,88.3639,2025-12-25 08:00:00,-0.4159308616431042,-0.9830542182574975,1.937787082639082,0.37759534099081876,83.6,0.16251200030378107,0.30689364572708955,-0.8221328337937679,0.9681057502926657,333,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,25,8,3,0,24.587849250420973,0.780706564798492
lucknow,26.8467,80.9462,2025-12-25 08:00:00,-0.6095705114595875,-1.059427264226701,1.4236419061867978,-0.4257577393718317,43.7,0.21900322559537902,-0.19113603479785765,-0.33611667176323806,-0.7210350811655487,312,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,25,8,3,0,39.980698384971745,0.7034129652330101
bengaluru,12.9716,77.5946,2025-12-25 08:00:00,-0.9203501963502397,-1.008511900247232,0.6809877624223872,-1.0840025408208098,16.6,-1.0489109420604878,0.9709332197603529,-1.7455635416517745,0.060507691598699766,87,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,25,8,3,0,45.66099750375892,2.722287664202811
chennai,13.0827,80.2707,2025-12-25 08:00:00,-0.8032101612760708,-1.013603436645179,0.24301224174081187,-0.7327984454790227,30.3,-1.0928485617317307,1.192279744438107,0.05269625786118581,2.1530254380320097,43,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,25,8,3,0,36.72855661069761,1.6710528350076423
ahmedabad,23.0225,72.5714,2025-12-25 08:00:00,-0.8008195483153735,-0.8761319539006124,1.0047087994478996,-0.8989369097425028,26.8,0.018145535669697156,1.3398440942232768,-1.4053522282304038,-0.11596970870290474,100,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,25,8,3,0,124.24832867360685,0.558069868971395
jaipur,26.9124,75.7873,2025-12-25 08:00:00,-0.9346938741144236,-1.0441526550328604,0.9285391436771908,-1.2291108197344822,11.0,-0.5907043369175261,0.01176494615675079,-1.3567506120273507,-1.2756783392563056,222,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,25,8,3,0,143.25783502169855,0.543568427645842
mumbai,19.076,72.8777,2025-12-25 08:00:00,-0.5139459930316945,0.3560198544025384,3.1945864028557764,-0.2007347561288904,59.8,1.4367029707698256,1.930101493363955,-1.8427667740578806,-1.3261004536281924,265,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,25,8,3,0,51.11333533629457,6.950717273708486
lucknow,26.8467,80.9462,2025-12-25 09:00:00,-0.7314917724551511,-0.9677796090636567,1.3093874225307347,-0.4299637764417933,43.8,0.20644961997502392,-0.17269049107471118,-0.33611667176323806,-0.8218793099093226,317,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,25,9,3,0,39.980698384971745,0.7034129652330101
chennai,13.0827,80.2707,2025-12-25 09:00:00,-0.8127726131188601,-0.9983288274513382,0.20492741385545749,-0.7285924084090611,30.3,-1.0865717589215533,1.1369431132686685,0.14989949026729177,2.2538696667757834,45,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,25,9,3,0,36.72855661069761,1.6710528350076423
hyderabad,17.385,78.4867,2025-12-25 09:00:00,-0.5258990578351812,-0.9830542182574975,1.0237512133905768,-0.7370044825489843,32.5,-0.4902754919546851,1.0631609383760838,-1.5025554606365097,-0.49413556649205714,126,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,25,9,3,0,19.882815062242454,0.39603911318559004
pune,18.5204,73.8567,2025-12-25 09:00:00,-0.6143517373809821,-0.9983288274513382,1.1760905249319942,-0.7222833528041189,34.3,-0.5216595060055729,1.2476163756075458,-1.5997586930426158,-0.34286922337639625,90,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,25,9,3,0,60.65304649941548,0.7009004565590577
kolkata,22.5726,88.3639,2025-12-25 09:00:00,-0.34899369874357916,-0.8608573447067719,1.8616174268683732,0.37128628538587655,83.4,0.17506560592413614,0.2884481020039437,-0.8707344499968209,0.7664172928051175,333,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,25,9,3,0,24.587849250420973,0.780706564798492
bengaluru,12.9716,77.5946,2025-12-25 09:00:00,-0.9562093907606996,-0.9066811722882939,0.6048181066516786,-1.1302689485903865,14.6,-1.0551877448706655,1.0631609383760838,-1.9399700064639867,0.21177403471436085,96,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,25,9,3,0,45.66099750375892,2.722287664202811
delhi,28.6139,77.209,2025-12-25 09:00:00,-0.22468182478731827,-0.4484428964730725,1.1951329388746714,-0.5014664066311391,44.0,1.2232916752237888,-0.00668059756639567,-1.065140914809033,-0.19160288026073516,289,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,25,9,3,0,29.467460806877423,0.3544953745262739
mumbai,19.076,72.8777,2025-12-25 09:00:00,-0.4996023152675106,0.3458367816066445,3.9753253745055415,-0.10820194058973683,64.3,1.612453449454797,1.8747648621945163,-1.7455635416517745,-0.015125479959130671,284,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,25,9,3,0,51.11333533629457,6.950717273708486
jaipur,26.9124,75.7873,2025-12-25 09:00:00,-0.8175538390402547,-0.9423219270739221,0.9094967297345136,-1.22280176412954,11.4,-0.6220883509684139,0.08554712104933532,-1.4053522282304038,-1.250467282070362,210,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,25,9,3,0,143.25783502169855,0.543568427645842
ahmedabad,23.0225,72.5714,2025-12-25 09:00:00,-0.8940534537825692,-0.8964980994924001,1.1570481109893171,-0.9073489838824258,26.5,-0.03206888681172336,1.4136262691158614,-1.5025554606365097,-0.2168139374466788,101,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,25,9,3,0,124.24832867360685,0.558069868971395
bengaluru,12.9716,77.5946,2025-12-25 10:00:00,-0.9179595833895424,-0.6979281799724708,0.4143939672249066,-1.1512991339401941,13.6,-1.0489109420604878,1.0262698509297916,-1.9885716226670396,0.2874072062721911,101,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,25,10,3,0,45.66099750375892,2.722287664202811
kolkata,22.5726,88.3639,2025-12-25 10:00:00,-0.207947534062437,-0.5197244060443292,1.5378963898428608,0.3860074151307419,84.5,0.2503872396462668,0.19622038338821277,-0.7249296013876619,0.4638846065737958,333,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,25,10,3,0,24.587849250420973,0.780706564798492
chennai,13.0827,80.2707,2025-12-25 10:00:00,-0.8223350649616494,-0.9525049998698162,0.1858849999127803,-0.7222833528041189,30.6,-1.0928485617317307,1.0447153946529375,0.24710272267339775,2.2286586095898406,45,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,25,10,3,0,36.72855661069761,1.6710528350076423
delhi,28.6139,77.209,2025-12-25 10:00:00,-0.0047454324031644055,0.06580227971956473,0.8714119018491592,-0.5771750738904465,40.4,1.2609524920848538,-0.04357168501268793,-1.0165392986059798,-0.2420249946326222,289,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,25,10,3,0,29.467460806877423,0.3544953745262739
hyderabad,17.385,78.4867,2025-12-25 10:00:00,-0.48047741158193197,-0.8608573447067719,0.8904543157918364,-0.7475195752238881,31.9,-0.5404899144361056,1.0631609383760838,-1.5511570768395626,-0.4437134521201701,122,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,25,10,3,0,19.882815062242454,0.39603911318559004
mumbai,19.076,72.8777,2025-12-25 10:00:00,-0.4087590227610122,0.5087659463409455,4.146707099989636,-0.11240797765969841,63.8,1.6501142663158626,1.8009826873019317,-1.6969619254487216,0.5143067209456826,291,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,25,10,3,0,51.11333533629457,6.950717273708486
lucknow,26.8467,80.9462,2025-12-25 10:00:00,-0.6860701262019019,-0.6928366435745239,1.1189632831039626,-0.4299637764417933,44.1,0.27549445088697716,-0.2095815785210041,-0.2875150555601851,-0.7714571955374355,330,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,25,10,3,0,39.980698384971745,0.7034129652330101
pune,18.5204,73.8567,2025-12-25 10:00:00,-0.6023986725774956,-0.957596536267763,1.13800569704664,-0.7285924084090611,33.9,-0.5530435200564607,1.2660619193306917,-1.6483603092456687,-0.11596970870290474,69,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,25,10,3,0,60.65304649941548,0.7009004565590577
ahmedabad,23.0225,72.5714,2025-12-25 10:00:00,-0.9418657129965157,-0.8812234902985594,1.1570481109893171,-0.9010399282774836,26.8,-0.05089929524225609,1.4320718128390078,-1.5511570768395626,-0.3176581661904526,97,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,25,10,3,0,124.24832867360685,0.558069868971395
jaipur,26.9124,75.7873,2025-12-25 10:00:00,-0.7195387076516644,-0.7233858619622053,0.757157418193096,-1.2164927085245978,11.6,-0.634641956588769,0.08554712104933532,-1.3567506120273507,-1.2252562248844183,205,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,25,10,3,0,143.25783502169855,0.543568427645842
kolkata,22.5726,88.3639,2025-12-25 11:00:00,0.002426406478927568,-0.0258453754434794,1.0237512133905768,0.5584549349991643,93.4,0.38220009865999566,0.01176494615675079,-0.53052313657545,0.26219614908624767,332,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,25,11,3,0,24.587849250420973,0.780706564798492
delhi,28.6139,77.209,2025-12-25 11:00:00,0.43034612644374864,0.8753565669931225,0.30013948356884346,-0.5245996105159275,43.5,1.2672292948950314,-0.2095815785210041,-0.7249296013876619,-0.6958240239796051,293,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,25,11,3,0,29.467460806877423,0.3544953745262739
bengaluru,12.9716,77.5946,2025-12-25 11:00:00,-0.8103820001581628,-0.3873444596977097,0.14780017202742593,-1.1470930968702326,13.8,-1.0238037308197778,0.9155965885909142,-1.8427667740578806,0.3126182634581345,107,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,25,11,3,0,45.66099750375892,2.722287664202811
jaipur,26.9124,75.7873,2025-12-25 11:00:00,-0.561758252245641,-0.3771613869018159,0.49056362299561534,-1.205977615849694,12.1,-0.6283651537785915,-0.00668059756639567,-1.3081489958242978,-1.0992009389547008,190,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,25,11,3,0,143.25783502169855,0.543568427645842
pune,18.5204,73.8567,2025-12-25 11:00:00,-0.5856643818526143,-0.8914065630944533,1.0237512133905768,-0.7370044825489843,33.6,-0.578150731297171,1.1738342007149607,-1.5997586930426158,0.43867354938785197,62,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,25,11,3,0,60.65304649941548,0.7009004565590577
ahmedabad,23.0225,72.5714,2025-12-25 11:00:00,-0.9346938741144236,-0.7895758351355151,1.0237512133905768,-0.8926278541375606,27.1,-0.05717609805243351,1.376735181669569,-1.5511570768395626,-0.34286922337639625,90,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,25,11,3,0,124.24832867360685,0.558069868971395
chennai,13.0827,80.2707,2025-12-25 11:00:00,-0.8247256779223467,-0.8863150266965063,0.14780017202742593,-0.713871278664196,30.7,-1.0991253645419083,0.9893787634834987,0.29570433887645076,2.1530254380320097,43,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,25,11,3,0,36.72855661069761,1.6710528350076423
mumbai,19.076,72.8777,2025-12-25 11:00:00,-0.2629316321584754,0.7429766206465033,3.956282960562864,-0.11661401472965999,63.3,1.5936230410242647,1.6349727937936156,-1.5025554606365097,1.0689499790364392,295,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,25,11,3,0,51.11333533629457,6.950717273708486
lucknow,26.8467,80.9462,2025-12-25 11:00:00,-0.5163366059923918,-0.27533065894287784,0.8142846600211276,-0.35425510918248587,48.3,0.41986091552106086,-0.3755914720293196,0.10129787406423879,-1.149623053326588,349,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,25,11,3,0,39.980698384971745,0.7034129652330101
hyderabad,17.385,78.4867,2025-12-25 11:00:00,-0.4135402486824069,-0.6826535707786302,0.6619453484797101,-0.7517256122938496,31.8,-0.5593203228666382,0.9709332197603529,-1.4539538444334568,-0.14118076588884815,110,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,25,11,3,0,19.882815062242454,0.39603911318559004
hyderabad,17.385,78.4867,2025-12-25 12:00:00,-0.3131345043331193,-0.33642909571824064,0.4143939672249066,-0.633956574334927,37.5,-0.5279363088157505,0.8418144136983297,-1.3081489958242978,-0.015125479959130671,103,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,25,12,3,0,19.882815062242454,0.39603911318559004
lucknow,26.8467,80.9462,2025-12-25 12:00:00,-0.23424427663010755,0.2338229808518126,0.22396982779813468,1.2629661442177191,118.0,0.7085938447892287,-0.76294789021539,0.6359156522978217,-1.0992009389547008,10,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,25,12,3,0,39.980698384971745,0.7034129652330101
jaipur,26.9124,75.7873,2025-12-25 12:00:00,-0.296400213608238,0.19309068966823734,0.28109706962616626,-1.1239598929854442,16.4,-0.46516828071397487,-0.41248255947561185,-0.7249296013876619,-0.46892450930611373,158,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,25,12,3,0,143.25783502169855,0.543568427645842
pune,18.5204,73.8567,2025-12-25 12:00:00,-0.5378521226386678,-0.6979281799724708,0.6809877624223872,-0.3647702018573897,50.8,-0.5467667172462832,0.9155965885909142,-1.4539538444334568,0.6907841212472868,62,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,25,12,3,0,60.65304649941548,0.7009004565590577
ahmedabad,23.0225,72.5714,2025-12-25 12:00:00,-0.7864758705511895,-0.4840836512587009,0.6809877624223872,-0.8589795575778684,28.7,-0.07600650648296624,1.2291708318843995,-1.5025554606365097,-0.2924471090045092,85,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,25,12,3,0,124.24832867360685,0.558069868971395
bengaluru,12.9716,77.5946,2025-12-25 12:00:00,-0.6836795132412046,0.004703842944201919,-0.2711329347114723,-1.126062911520425,15.5,-0.9735893083383572,0.8418144136983297,-1.4539538444334568,0.08571874878464317,109,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,25,12,3,0,45.66099750375892,2.722287664202811
chennai,13.0827,80.2707,2025-12-25 12:00:00,-0.834288129765136,-0.8252165899211433,0.05258810231403996,-0.7370044825489843,30.2,-1.1116789701622636,0.9524876760372064,0.4415091874856097,1.5731711227553091,46,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,25,12,3,0,36.72855661069761,1.6710528350076423
delhi,28.6139,77.209,2025-12-25 12:00:00,0.95628097779716,1.9242130649701847,-0.3473025904821811,0.5984122871637986,94.8,1.505747801681779,-0.578492452983928,-0.2875150555601851,-0.7714571955374355,277,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,25,12,3,0,29.467460806877423,0.3544953745262739
kolkata,22.5726,88.3639,2025-12-25 12:00:00,0.23431586366656804,0.3000129540251224,0.30013948356884346,1.32185066319718,128.1,0.5391201689144346,-0.15424494735156538,-0.38471828796629104,-0.36808028056233966,351,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,25,12,3,0,24.587849250420973,0.780706564798492
mumbai,19.076,72.8777,2025-12-25 12:00:00,-0.13383853228081993,0.8040750574218659,3.6135195095946746,-0.24700116389846705,57.3,1.1354164358813026,1.1369431132686685,-0.676327985184609,1.1697942077802133,308,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,25,12,3,0,51.11333533629457,6.950717273708486
lucknow,26.8467,80.9462,2025-12-25 13:00:00,0.2653938321556333,0.7124274022588217,-0.09975120922737758,1.6835698512138713,138.3,1.2232916752237888,-0.855175608831121,0.6845172685008746,-1.048778824582814,29,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,25,13,3,0,39.980698384971745,0.7034129652330101
bengaluru,12.9716,77.5946,2025-12-25 13:00:00,-0.5187272189530892,0.4374844367696888,-0.5758115577943074,-0.9136580394873682,25.5,-0.8543300549449836,0.5835768015742825,-1.2109457634181917,-0.11596970870290474,119,-0.23907549265484537,-1.2665721138750237,-1.3505537651969002,0.07532795872469701,2025,12,25,13,3,0,45.66099750375892,2.722287664202811
delhi,28.6139,77.209,2025-12-25 13:00:00,1.6280432197531083,2.504648214336132,-0.7281508693357249,1.2440389774028922,126.2,2.001615223685806,-0.7445023464922436,-0.14171020695102612,-0.6958240239796051,274,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,25,13,3,0,29.467460806877423,0.3544953745262739
kolkata,22.5726,88.3639,2025-12-25 13:00:00,0.5235800319109443,0.6207797470957772,0.014503274428685575,1.7634845555431398,149.0,0.7964690841317145,-0.2833637534135886,-0.14171020695102612,-0.7210350811655487,13,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,25,13,3,0,24.587849250420973,0.780706564798492
chennai,13.0827,80.2707,2025-12-25 13:00:00,-0.8558036464114119,-0.8150335171252497,0.07163051625671715,-0.8064040942033494,27.0,-1.105402167352086,0.8418144136983297,0.5873140360947686,1.1950052649661567,46,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,25,13,3,0,36.72855661069761,1.6710528350076423
pune,18.5204,73.8567,2025-12-25 13:00:00,-0.4231027005251962,-0.4637175056669133,0.39535155328222943,-0.25120720096842863,56.1,-0.5279363088157505,0.6389134327437213,-1.2595473796212449,0.5143067209456826,65,-0.6550077498570056,0.006122175832285481,-1.5235588167726977,-0.8959622647681503,2025,12,25,13,3,0,60.65304649941548,0.7009004565590577
hyderabad,17.385,78.4867,2025-12-25 13:00:00,-0.16252588780918784,-0.1225845670044707,0.1858849999127803,-0.4846422583512931,44.7,-0.42750746385290955,0.7126956076363058,-1.1623441472151388,0.060507691598699766,90,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,25,13,3,0,19.882815062242454,0.39603911318559004
mumbai,19.076,72.8777,2025-12-25 13:00:00,-0.07168259530268949,0.5291320919327331,2.8708653658302645,-0.31640077555283225,53.7,0.8090226897520697,0.8233688699751832,-0.09310859074797315,0.9933168074786091,335,-0.418574795351877,-1.5350326215952947,1.7829441662228016,-0.9821680915704445,2025,12,25,13,3,0,51.11333533629457,6.950717273708486
ahmedabad,23.0225,72.5714,2025-12-25 13:00:00,-0.33225940801869785,0.32547063601485693,0.14780017202742593,-0.633956574334927,39.3,0.08091356377147275,1.0816064820992297,-1.4053522282304038,-0.897512481467153,68,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,25,13,3,0,124.24832867360685,0.558069868971395
jaipur,26.9124,75.7873,2025-12-25 13:00:00,0.22714402478447607,1.0841095593089456,-0.11879362317005476,-0.791682964458484,32.2,-0.1827121542559847,-0.7260568027690971,-0.044506974544920155,-1.0739898817687574,183,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,25,13,3,0,143.25783502169855,0.543568427645842
chennai,13.0827,80.2707,2025-12-25 14:00:00,-0.8797097760183852,-0.8048504443293558,0.10971534414207153,-0.8232282424831954,26.2,-1.0991253645419083,0.8049233262520368,0.6359156522978217,1.2202163221521005,46,0.17016680978537055,-0.9889586753707975,0.0,1.140398860442634,2025,12,25,14,3,0,36.72855661069761,1.6710528350076423
ahmedabad,23.0225,72.5714,2025-12-25 14:00:00,0.2606126062342386,1.4252424979713885,-0.5758115577943074,-0.4383758505817163,48.7,0.2943248593175097,0.9155965885909142,-1.3081489958242978,-0.645401909607718,4,-1.303405274167494,0.44479552023478347,0.0,0.7873704342236211,2025,12,25,14,3,0,124.24832867360685,0.558069868971395
lucknow,26.8467,80.9462,2025-12-25 14:00:00,0.8773907500941484,1.384510206787813,-0.5758115577943074,2.144130910374658,159.7,1.9325703927738527,-0.9289577837237055,0.6845172685008746,-1.502577853929797,14,-2.399177530668937e-15,2.667504533207972e-16,0.0,-3.0150868479270346e-16,2025,12,25,14,3,0,39.980698384971745,0.7034129652330101
hyderabad,17.385,78.4867,2025-12-25 14:00:00,0.021551310164506163,0.16763300767850284,-0.13783603711273196,-0.4299637764417933,47.4,-0.28314099921882574,0.5651312578511367,-0.9193360661998738,0.21177403471436085,84,1.9425924477533985,1.3255112319937157,-0.036982194042795444,-1.7891644189032367,2025,12,25,14,3,0,19.882815062242454,0.39603911318559004
jaipur,26.9124,75.7873,2025-12-25 14:00:00,0.8558752334478724,2.3009867584182557,-0.6710236275076933,-0.4383758505817163,49.0,0.20644961997502392,-0.855175608831121,0.29570433887645076,-1.7042663114173449,166,-1.3854633868918491,0.5022247923682317,1.5012129028405814,-0.6511788420212952,2025,12,25,14,3,0,143.25783502169855,0.543568427645842
kolkata,22.5726,88.3639,2025-12-25 14:00:00,0.8367503297622938,1.0535603409212642,-0.38538741836753543,2.114688650884927,165.8,1.1542468443118354,-0.43092810319875835,0.14989949026729177,-0.645401909607718,28,1.2031166012388552,-0.16908702123881622,0.23256762446962248,1.1781129426923302,2025,12,25,14,3,0,24.587849250420973,0.780706564798492
delhi,28.6139,77.209,2025-12-25 14:00:00,2.3882581412548576,3.293836356017902,-1.242296045788009,1.6541275917241405,146.2,2.6857867299951597,-0.9474033274468516,0.24710272267339775,-0.8470903670952662,270,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,25,14,3,0,29.467460806877423,0.3544953745262739
