city,latitude,longitude,timestamp,CO,NO2,O3,PM10,PM2.5,SO2,temperature,humidity,wind_speed,wind_direction,distance_to_road_km,distance_to_industry_km,distance_to_dump_km,distance_to_farmland_km,year,month,day,hour,day_of_week,season,road_proximity,industry_proximity,pollution_source,date
7,26.8467,80.9462,469,-0.040604627,-0.224415295,-0.366345004,0.669914917,100.8,0.219003226,-0.394037016,0.198501106,0.312618263,313,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,3,16,2,0,39.98069838,0.703412965,Agricultural,469
7,26.8467,80.9462,1356,0.25583138,0.401843682,-1.204211218,1.037943161,115.5,0.419860916,-1.961908232,1.462143128,-0.64540191,294,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,9,19,4,0,39.98069838,0.703412965,Agricultural,1356
5,26.9124,75.7873,1792,-0.310743891,-0.76920969,-0.137836037,0.592103232,94.8,-0.822946041,-1.629888445,1.656549593,1.447115837,353,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,28,3,2,0,143.257835,0.543568428,Agricultural,1792
7,26.8467,80.9462,1824,-0.427883926,-0.575731306,-0.137836037,0.474334194,87.8,-0.647195562,-0.504710278,0.684517269,-0.040336537,277,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,29,12,3,0,39.98069838,0.703412965,Agricultural,1824
7,26.8467,80.9462,2132,-0.554586413,-0.366978314,0.204927414,0.392316471,80.3,-0.220372971,0.380675821,-0.724929601,0.413462492,261,-2.40E-15,2.67E-16,0,-3.02E-16,2026,2,11,13,2,0,39.98069838,0.703412965,Agricultural,2132
0,23.0225,72.5714,287,-0.530680284,-0.647012816,-0.671023628,0.470128157,91.7,-0.603257943,-0.006680598,0.344305955,0.463884607,56,-1.303405274,0.44479552,0,0.787370434,2025,11,26,0,2,3,124.2483287,0.558069869,Agricultural,287
5,26.9124,75.7873,190,0.043066827,0.172724544,-0.747193283,1.391250275,132.2,-0.452614675,-1.279423114,1.024728582,-1.552999968,315,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,11,21,23,4,3,143.257835,0.543568428,Agricultural,190
7,26.8467,80.9462,1937,-0.081245047,-0.361886778,-1.013787078,1.763484556,151.3,-0.515382703,-0.76294789,1.656549593,-1.62863314,59,-2.40E-15,2.67E-16,0,-3.02E-16,2026,2,3,5,1,0,39.98069838,0.703412965,Agricultural,1937
7,26.8467,80.9462,1361,0.181722379,-0.036028448,-1.242296046,0.955925438,111.5,-0.113667323,-2.330819107,1.802354441,-0.216813937,307,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,10,0,5,0,39.98069838,0.703412965,Agricultural,1361
7,26.8467,80.9462,1366,0.074144795,-0.62664667,0.243012242,0.514291546,92.2,0.018145536,-0.855175609,0.198501106,-0.519346624,236,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,10,5,5,0,39.98069838,0.703412965,Agricultural,1366
7,26.8467,80.9462,1213,-0.162525888,0.284738345,-1.280380874,0.632060584,89.4,0.357092887,-1.795898339,1.462143128,-0.620190852,308,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,3,19,5,0,39.98069838,0.703412965,Agricultural,1213
7,26.8467,80.9462,1303,0.267784445,0.009795379,0.033545688,1.723527203,139.2,0.36336969,-1.334759746,1.073330198,-0.872301424,302,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,7,13,2,0,39.98069838,0.703412965,Agricultural,1303
7,26.8467,80.9462,1836,-0.102760564,-0.682653571,-0.613896386,0.861289604,107.8,-0.314525013,-1.685225076,1.850956057,-0.040336537,290,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,30,0,4,0,39.98069838,0.703412965,Agricultural,1836
8,19.076,72.8777,1280,-0.074073208,0.223639908,1.34747225,0.455407027,89.2,0.382200099,0.768032239,0.490110804,1.119372093,333,-0.418574795,-1.535032622,1.782944166,-0.982168092,2026,1,6,14,1,0,51.11333534,6.950717274,Agricultural,1280
7,26.8467,80.9462,1381,0.038285601,-0.214232222,-0.918575009,0.974852605,114.3,-0.132497732,-1.592997358,1.170533431,-0.468924509,276,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,10,20,5,0,39.98069838,0.703412965,Agricultural,1381
7,26.8467,80.9462,588,0.210409734,-0.178591467,-0.214005693,0.42175873,87.3,0.181342409,-0.541601366,0.198501106,0.463884607,278,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,8,15,0,0,39.98069838,0.703412965,Agricultural,588
7,26.8467,80.9462,1835,-0.205556921,-0.652104352,-0.728150869,0.817126215,105.9,-0.440061069,-1.740561708,1.753752825,-0.065547594,282,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,29,23,3,0,39.98069838,0.703412965,Agricultural,1835
7,26.8467,80.9462,1651,0.294081188,-0.657195889,0.642902935,0.779271881,102.7,0.419860916,-0.26491821,0.004094642,-0.973145653,252,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,22,5,3,0,39.98069838,0.703412965,Agricultural,1651
7,26.8467,80.9462,752,-0.155354049,-0.356795241,1.290345009,0.772962826,103.6,0.401030507,0.306893646,-0.676327985,0.236985092,277,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,15,11,0,0,39.98069838,0.703412965,Agricultural,752
7,26.8467,80.9462,1866,-0.167307114,-0.871040418,0.890454316,0.577382102,85.7,0.319432071,-0.670720172,0.635915652,-0.99835671,81,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,31,6,5,0,39.98069838,0.703412965,Agricultural,1866
4,17.385,78.4867,1185,-0.062120143,-0.183683004,0.071630516,0.518497583,93.4,-0.408677055,0.509794627,-0.093108591,0.413462492,111,1.942592448,1.325511232,-0.036982194,-1.789164419,2026,1,2,15,4,0,19.88281506,0.396039113,Agricultural,1185
7,26.8467,80.9462,1958,0.129128893,-0.305879877,-1.585059497,1.37022009,131.8,-0.515382703,-1.648333989,1.899557674,0.186562978,279,-2.40E-15,2.67E-16,0,-3.02E-16,2026,2,4,2,2,0,39.98069838,0.703412965,Agricultural,1958
7,26.8467,80.9462,1452,0.131519506,-0.692836644,-0.385387418,0.547939842,95.2,0.099743972,-2.109472582,1.462143128,0.337829321,285,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,13,22,1,0,39.98069838,0.703412965,Agricultural,1452
7,26.8467,80.9462,0,-0.047776466,-0.585914379,-0.461557074,1.06738542,112.9,-0.126220929,-1.224086483,0.878923733,-0.090758652,308,-2.40E-15,2.67E-16,0,-3.02E-16,2025,11,14,0,4,3,39.98069838,0.703412965,Agricultural,0
5,26.9124,75.7873,1576,0.329940382,-0.18877454,-1.089956734,0.430170804,88.9,-0.371016239,-1.648333989,1.802354441,0.287407206,41,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,19,2,0,0,143.257835,0.543568428,Agricultural,1576
7,26.8467,80.9462,1921,-0.179260179,-0.234598368,-0.44251466,0.425964767,87.8,-0.320801816,-0.043571685,0.878923733,-0.242024995,251,-2.40E-15,2.67E-16,0,-3.02E-16,2026,2,2,13,0,0,39.98069838,0.703412965,Agricultural,1921
0,23.0225,72.5714,290,-0.138619758,-0.148042249,-0.880490181,0.558454935,95.9,-0.402400253,0.17777484,0.247102723,-0.065547594,62,-1.303405274,0.44479552,0,0.787370434,2025,11,26,3,2,3,124.2483287,0.558069869,Agricultural,290
7,26.8467,80.9462,1781,-0.250978567,-0.198957613,-0.366345004,0.728799436,102,0.156235197,-0.449373647,0.830322117,1.043738922,26,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,27,16,1,0,39.98069838,0.703412965,Agricultural,1781
0,23.0225,72.5714,1886,-0.011917271,0.259280663,-1.413677771,0.661502843,99.4,-0.327078619,0.196220383,0.830322117,-0.82187931,20,-1.303405274,0.44479552,0,0.787370434,2026,2,1,2,6,0,124.2483287,0.558069869,Agricultural,1886
7,26.8467,80.9462,1829,-0.155354049,-0.290605268,-0.785278111,0.941204308,110.6,-0.452614675,-1.279423114,1.510744744,0.16135192,287,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,29,17,3,0,39.98069838,0.703412965,Agricultural,1829
7,26.8467,80.9462,1132,-0.145791597,-0.927047318,1.385557078,1.037943161,117.1,-0.006961676,-0.633829084,0.198501106,-0.418502395,60,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,31,9,2,0,39.98069838,0.703412965,Agricultural,1132
4,17.385,78.4867,1898,-0.088416886,-0.346612169,0.128757758,0.392316471,85.4,-0.55304352,0.712695608,-0.724929601,0.16135192,91,1.942592448,1.325511232,-0.036982194,-1.789164419,2026,2,1,14,6,0,19.88281506,0.396039113,Agricultural,1898
4,17.385,78.4867,1935,0.294081188,-0.519724406,0.300139484,0.587897194,95.2,-0.377293041,-0.246472666,1.024728582,-0.620190852,109,1.942592448,1.325511232,-0.036982194,-1.789164419,2026,2,3,3,1,0,19.88281506,0.396039113,Agricultural,1935
7,26.8467,80.9462,1448,0.251050154,-0.453534433,-0.309217763,0.470128157,91.7,0.137404789,-1.685225076,0.976126966,0.413462492,280,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,13,18,1,0,39.98069838,0.703412965,Agricultural,1448
7,26.8467,80.9462,916,-0.224681825,-1.059427264,1.556938804,0.484849286,88.5,-0.000684873,-0.301809297,0.052696258,-1.426944682,270,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,22,8,0,0,39.98069838,0.703412965,Agricultural,916
7,26.8467,80.9462,1195,0.014379471,-0.428076751,-1.147083976,0.514291546,90.1,-0.245480182,-1.371650833,1.073330198,-0.594979795,352,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,3,1,5,0,39.98069838,0.703412965,Agricultural,1195
5,26.9124,75.7873,1913,-0.401587184,-0.76920969,0.223969828,0.43647986,88.5,-0.527936309,-0.467819191,0.733118885,-0.216813937,41,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,2,2,5,0,0,143.257835,0.543568428,Agricultural,1913
7,26.8467,80.9462,1452,0.131519506,-0.692836644,-0.385387418,0.547939842,95.2,0.099743972,-2.109472582,1.462143128,0.337829321,285,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,13,22,1,0,39.98069838,0.703412965,Agricultural,1452
7,26.8467,80.9462,789,0.274956284,-0.484083651,-0.804320525,0.568970028,94.8,0.099743972,-1.740561708,1.753752825,-0.090758652,279,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,17,0,2,0,39.98069838,0.703412965,Agricultural,789
7,26.8467,80.9462,1155,0.007207632,-0.901589636,1.595023632,1.910695853,158.3,0.093467169,-0.228027122,-0.336116672,-1.653844197,270,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,1,8,3,0,39.98069838,0.703412965,Agricultural,1155
0,23.0225,72.5714,1887,0.105222764,0.228731444,-1.299423288,0.636266621,98.5,-0.333355422,0.251557015,0.781720501,-0.897512481,43,-1.303405274,0.44479552,0,0.787370434,2026,2,1,3,6,0,124.2483287,0.558069869,Agricultural,1887
5,26.9124,75.7873,1358,0.016770084,-0.611372061,-0.44251466,0.440685897,87.8,-0.446337872,-2.201700301,1.364939895,0.186562978,23,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,9,21,4,0,143.257835,0.543568428,Agricultural,1358
4,17.385,78.4867,308,-0.442227604,-0.407710605,0.243012242,0.499570416,90.8,0.231556831,-0.043571685,0.781720501,-0.292447109,95,1.942592448,1.325511232,-0.036982194,-1.789164419,2025,11,26,21,2,3,19.88281506,0.396039113,Agricultural,308
7,26.8467,80.9462,1254,0.050238666,0.009795379,0.071630516,1.351292923,128.1,0.156235197,-0.984294415,0.344305955,-0.292447109,272,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,5,12,0,0,39.98069838,0.703412965,Agricultural,1254
7,26.8467,80.9462,172,0.06219173,-0.26005605,0.71907259,0.440685897,87.3,0.288048057,0.712695608,-0.48192152,-1.426944682,349,-2.40E-15,2.67E-16,0,-3.02E-16,2025,11,21,5,4,3,39.98069838,0.703412965,Agricultural,172
7,26.8467,80.9462,467,-0.155354049,-0.102218421,-0.214005693,0.779271881,105.7,0.313155268,-0.043571685,-0.093108591,0.211774035,288,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,3,14,2,0,39.98069838,0.703412965,Agricultural,467
0,23.0225,72.5714,342,-0.609570511,-0.809941981,1.309387423,0.503776453,92.4,0.269217648,1.800982687,-0.822132834,-0.418502395,129,-1.303405274,0.44479552,0,0.787370434,2025,11,28,7,4,3,124.2483287,0.558069869,Agricultural,342
7,26.8467,80.9462,1360,0.107613377,-0.198957613,-1.16612639,0.783477918,104.1,-0.138774535,-2.238591388,1.656549593,-0.393291338,270,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,9,23,4,0,39.98069838,0.703412965,Agricultural,1360
7,26.8467,80.9462,1808,-0.437446378,-0.234598368,-0.975702251,1.048458254,117.6,-0.15132814,-1.224086483,1.94815929,-0.040336537,293,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,28,19,2,0,39.98069838,0.703412965,Agricultural,1808
7,26.8467,80.9462,1813,-0.490039863,-0.540090552,-1.013787078,0.396522508,87.8,-0.502829098,-1.500769639,1.850956057,0.16135192,305,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,29,0,3,0,39.98069838,0.703412965,Agricultural,1813
7,26.8467,80.9462,1209,-0.160135275,0.30510449,-0.975702251,0.42175873,79.9,0.162512,-1.390096377,1.073330198,-0.746246138,284,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,3,15,5,0,39.98069838,0.703412965,Agricultural,1209
7,26.8467,80.9462,1962,-0.439836991,-0.860857345,0.566733279,0.554248898,89.6,-0.000684873,-0.228027122,0.198501106,0.363040378,297,-2.40E-15,2.67E-16,0,-3.02E-16,2026,2,4,6,2,0,39.98069838,0.703412965,Agricultural,1962
0,23.0225,72.5714,1857,-0.463743121,0.310196027,-1.26133846,0.377595341,85.4,-0.615811548,0.17777484,0.441509187,0.715995178,94,-1.303405274,0.44479552,0,0.787370434,2026,1,30,21,4,0,124.2483287,0.558069869,Agricultural,1857
7,26.8467,80.9462,1668,0.334721608,-0.473900578,-0.34730259,1.225111811,123.9,0.099743972,-1.463878552,0.92752535,0.236985092,115,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,22,22,3,0,39.98069838,0.703412965,Agricultural,1668
4,17.385,78.4867,25,0.236706477,0.086168425,-0.118793623,0.489055323,87.3,0.545396972,-0.670720172,0.684517269,-1.326100454,346,1.942592448,1.325511232,-0.036982194,-1.789164419,2025,11,15,1,5,3,19.88281506,0.396039113,Agricultural,25
5,26.9124,75.7873,906,-0.114713629,-0.591005916,-0.366345004,0.724593399,102.2,-0.295694605,-1.55610627,1.94815929,-0.670612967,45,-1.385463387,0.502224792,1.501212903,-0.651178842,2025,12,21,22,6,0,143.257835,0.543568428,Agricultural,906
8,19.076,72.8777,1889,0.076535408,0.014886916,0.700030176,0.411243638,87.1,0.426137718,1.081606482,0.392907571,-0.695824024,18,-0.418574795,-1.535032622,1.782944166,-0.982168092,2026,2,1,5,6,0,51.11333534,6.950717274,Agricultural,1889
4,17.385,78.4867,1928,0.282128123,-0.575731306,-0.023581553,0.728799436,100.8,-0.383569844,0.085547121,0.344305955,-0.99835671,141,1.942592448,1.325511232,-0.036982194,-1.789164419,2026,2,2,20,0,0,19.88281506,0.396039113,Agricultural,1928
7,26.8467,80.9462,1777,-0.411149636,-0.417893678,0.471521209,0.827641307,105.9,0.162512,0.472903539,-0.336116672,-1.149623053,133,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,27,12,1,0,39.98069838,0.703412965,Agricultural,1777
5,26.9124,75.7873,1264,-0.162525888,-0.097126885,-0.899532595,0.444891934,87.3,-0.716240393,-2.201700301,1.705151209,-0.216813937,35,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,5,22,0,0,143.257835,0.543568428,Agricultural,1264
7,26.8467,80.9462,1184,-0.17208834,-0.122584567,-0.6329388,0.68043001,98,-0.207819365,-0.965848871,1.073330198,0.413462492,302,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,2,14,4,0,39.98069838,0.703412965,Agricultural,1184
4,17.385,78.4867,1185,-0.062120143,-0.183683004,0.071630516,0.518497583,93.4,-0.408677055,0.509794627,-0.093108591,0.413462492,111,1.942592448,1.325511232,-0.036982194,-1.789164419,2026,1,2,15,4,0,19.88281506,0.396039113,Agricultural,1185
7,26.8467,80.9462,1135,0.227144025,0.259280663,0.28109707,2.438553505,183,0.413584113,-1.168749852,0.878923733,-0.519346624,104,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,31,12,2,0,39.98069838,0.703412965,Agricultural,1135
7,26.8467,80.9462,172,0.06219173,-0.26005605,0.71907259,0.440685897,87.3,0.288048057,0.712695608,-0.48192152,-1.426944682,349,-2.40E-15,2.67E-16,0,-3.02E-16,2025,11,21,5,4,3,39.98069838,0.703412965,Agricultural,172
5,26.9124,75.7873,1934,0.210409734,-0.142950713,-1.223253632,0.539527768,87.3,-0.766454816,-1.832789426,1.850956057,0.110929806,356,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,2,3,2,1,0,143.257835,0.543568428,Agricultural,1934
4,17.385,78.4867,1184,-0.100369951,-0.148042249,0.147800172,0.484849286,91.7,-0.477721886,0.583576802,-0.190311823,0.665573064,125,1.942592448,1.325511232,-0.036982194,-1.789164419,2026,1,2,14,4,0,19.88281506,0.396039113,Agricultural,1184
7,26.8467,80.9462,1193,0.167378701,-0.473900578,-1.128041562,0.455407027,87.3,-0.383569844,-1.463878552,1.073330198,0.211774035,355,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,2,23,4,0,39.98069838,0.703412965,Agricultural,1193
7,26.8467,80.9462,2123,0.231925251,-0.183683004,-0.042623967,0.592103232,91.7,-0.182712154,-0.209581579,-0.044506975,-1.62863314,211,-2.40E-15,2.67E-16,0,-3.02E-16,2026,2,11,4,2,0,39.98069838,0.703412965,Agricultural,2123
7,26.8467,80.9462,1645,0.033504375,-0.555365161,-0.671023628,0.661502843,98.5,-0.157604943,-1.55610627,1.413541512,-0.695824024,277,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,21,23,2,0,39.98069838,0.703412965,Agricultural,1645
4,17.385,78.4867,1163,0.117175829,-0.351703705,0.204927414,0.558454935,95.2,-0.339632225,0.343784733,0.101297874,0.413462492,120,1.942592448,1.325511232,-0.036982194,-1.789164419,2026,1,1,16,3,0,19.88281506,0.396039113,Agricultural,1163
7,26.8467,80.9462,1183,-0.184041404,-0.361886778,-0.309217763,0.617339454,95,-0.421230661,-0.91051224,1.024728582,0.463884607,295,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,2,13,4,0,39.98069838,0.703412965,Agricultural,1183
7,26.8467,80.9462,1349,-0.093198112,0.009795379,-0.061666381,0.503776453,88,0.401030507,-1.076522134,0.441509187,-0.746246138,286,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,9,12,4,0,39.98069838,0.703412965,Agricultural,1349
4,17.385,78.4867,308,-0.442227604,-0.407710605,0.243012242,0.499570416,90.8,0.231556831,-0.043571685,0.781720501,-0.292447109,95,1.942592448,1.325511232,-0.036982194,-1.789164419,2025,11,26,21,2,3,19.88281506,0.396039113,Agricultural,308
8,19.076,72.8777,2001,0.23909709,-0.326246023,-0.023581553,0.381801378,85.9,0.062083155,0.454457996,0.14989949,-1.477366797,6,-0.418574795,-1.535032622,1.782944166,-0.982168092,2026,2,5,21,3,0,51.11333534,6.950717274,Agricultural,2001
7,26.8467,80.9462,1133,-0.090807499,-0.596097452,1.118963283,0.945410345,112.9,0.087190367,-0.652274628,0.247102723,-0.242024995,58,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,31,10,2,0,39.98069838,0.703412965,Agricultural,1133
7,26.8467,80.9462,1155,0.007207632,-0.901589636,1.595023632,1.910695853,158.3,0.093467169,-0.228027122,-0.336116672,-1.653844197,270,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,1,8,3,0,39.98069838,0.703412965,Agricultural,1155
7,26.8467,80.9462,1157,0.074144795,-0.636829743,1.671193287,1.399662349,134.1,0.269217648,-0.191136035,-0.336116672,-1.200045168,323,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,1,10,3,0,39.98069838,0.703412965,Agricultural,1157
7,26.8467,80.9462,1780,-0.210338147,-0.06148613,-0.404429832,0.968543549,113.2,0.269217648,-0.26491821,0.490110804,1.472326894,23,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,27,15,1,0,39.98069838,0.703412965,Agricultural,1780
7,26.8467,80.9462,1956,-0.14818221,-0.209140686,-1.375592943,1.195669551,122,-0.339632225,-1.685225076,1.850956057,-0.242024995,264,-2.40E-15,2.67E-16,0,-3.02E-16,2026,2,4,0,2,0,39.98069838,0.703412965,Agricultural,1956
0,23.0225,72.5714,285,-0.64064848,-0.57063977,-0.671023628,0.43647986,89.9,-0.678579576,0.159329296,0.53871242,0.388251435,59,-1.303405274,0.44479552,0,0.787370434,2025,11,25,22,1,3,124.2483287,0.558069869,Agricultural,285
5,26.9124,75.7873,1934,0.210409734,-0.142950713,-1.223253632,0.539527768,87.3,-0.766454816,-1.832789426,1.850956057,0.110929806,356,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,2,3,2,1,0,143.257835,0.543568428,Agricultural,1934
7,26.8467,80.9462,1639,-0.05972953,-0.081852276,-0.651981214,0.602618324,97.1,0.030699141,-0.744502346,0.344305955,0.236985092,277,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,21,17,2,0,39.98069838,0.703412965,Agricultural,1639
7,26.8467,80.9462,450,0.157816249,0.366202927,-1.280380874,0.754035659,105.2,0.055806353,-1.094967677,1.219135047,-0.872301424,339,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,2,21,1,0,39.98069838,0.703412965,Agricultural,450
7,26.8467,80.9462,1765,-0.176869566,0.162541471,-1.07091432,0.735108492,99.2,0.04952955,-1.537660727,1.219135047,-1.527788911,90,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,27,0,1,0,39.98069838,0.703412965,Agricultural,1765
7,26.8467,80.9462,1183,-0.184041404,-0.361886778,-0.309217763,0.617339454,95,-0.421230661,-0.91051224,1.024728582,0.463884607,295,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,2,13,4,0,39.98069838,0.703412965,Agricultural,1183
7,26.8467,80.9462,1131,-0.143400984,-0.998328827,1.366514664,1.28399633,129,-0.000684873,-0.707611259,0.247102723,-0.695824024,72,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,31,8,2,0,39.98069838,0.703412965,Agricultural,1131
4,17.385,78.4867,806,0.069363569,0.162541471,0.052588102,0.495364379,86.6,0.52028976,0.085547121,-0.627726369,-0.115969709,40,1.942592448,1.325511232,-0.036982194,-1.789164419,2025,12,17,17,2,0,19.88281506,0.396039113,Agricultural,806
7,26.8467,80.9462,1643,-0.164916501,-0.534999015,-0.53772673,0.602618324,96.2,-0.176435351,-1.316314202,1.121931814,0.337829321,296,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,21,21,2,0,39.98069838,0.703412965,Agricultural,1643
7,26.8467,80.9462,1976,-0.518727219,-0.591005916,-0.594853972,0.415449675,82.9,-0.421230661,-1.519215183,1.510744744,0.564728835,267,-2.40E-15,2.67E-16,0,-3.02E-16,2026,2,4,20,2,0,39.98069838,0.703412965,Agricultural,1976
4,17.385,78.4867,308,-0.442227604,-0.407710605,0.243012242,0.499570416,90.8,0.231556831,-0.043571685,0.781720501,-0.292447109,95,1.942592448,1.325511232,-0.036982194,-1.789164419,2025,11,26,21,2,3,19.88281506,0.396039113,Agricultural,308
7,26.8467,80.9462,1189,0.004817019,-0.092035349,-1.147083976,0.642575676,95.9,-0.119944126,-1.224086483,1.462143128,-0.040336537,303,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,2,19,4,0,39.98069838,0.703412965,Agricultural,1189
8,19.076,72.8777,1752,-0.437446378,0.330562172,3.042247091,0.4070376,85.7,0.444968127,1.4689629,-0.676327985,-0.065547594,274,-0.418574795,-1.535032622,1.782944166,-0.982168092,2026,1,26,11,0,0,51.11333534,6.950717274,Agricultural,1752
0,23.0225,72.5714,285,-0.64064848,-0.57063977,-0.671023628,0.43647986,89.9,-0.678579576,0.159329296,0.53871242,0.388251435,59,-1.303405274,0.44479552,0,0.787370434,2025,11,25,22,1,3,124.2483287,0.558069869,Agricultural,285
5,26.9124,75.7873,1603,0.248659541,-0.397527532,0.300139484,0.587897194,95.7,-0.163881746,-0.246472666,0.004094642,-1.073989882,93,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,20,5,1,0,143.257835,0.543568428,Agricultural,1603
8,19.076,72.8777,1280,-0.074073208,0.223639908,1.34747225,0.455407027,89.2,0.382200099,0.768032239,0.490110804,1.119372093,333,-0.418574795,-1.535032622,1.782944166,-0.982168092,2026,1,6,14,1,0,51.11333534,6.950717274,Agricultural,1280
5,26.9124,75.7873,1223,0.160206862,-0.524815942,0.071630516,0.543733805,79.2,-0.615811548,-1.316314202,0.976126966,-1.401733625,119,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,4,5,6,0,143.257835,0.543568428,Agricultural,1223
7,26.8467,80.9462,920,0.04545744,0.198182226,0.452478795,1.77189663,147.6,0.426137718,-0.689165715,0.830322117,-0.494135566,253,-2.40E-15,2.67E-16,0,-3.02E-16,2025,12,22,12,0,0,39.98069838,0.703412965,Agricultural,920
7,26.8467,80.9462,1978,-0.418321475,-0.682653571,-0.594853972,0.632060584,93.1,-0.283140999,-1.648333989,1.607947976,0.312618263,278,-2.40E-15,2.67E-16,0,-3.02E-16,2026,2,4,22,2,0,39.98069838,0.703412965,Agricultural,1978
7,26.8467,80.9462,1214,-0.195994469,0.142175326,-1.299423288,0.592103232,87.8,0.275494451,-1.925017145,1.607947976,-0.620190852,291,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,3,20,5,0,39.98069838,0.703412965,Agricultural,1214
4,17.385,78.4867,1913,0.081316634,-0.616463598,0.585775693,0.4070376,85,-0.427507464,0.583576802,-0.093108591,-0.317658166,97,1.942592448,1.325511232,-0.036982194,-1.789164419,2026,2,2,5,0,0,19.88281506,0.396039113,Agricultural,1913
5,26.9124,75.7873,1793,-0.490039863,-0.82521659,0.128757758,0.430170804,85.9,-0.785285224,-1.390096377,1.121931814,1.220216322,354,-1.385463387,0.502224792,1.501212903,-0.651178842,2026,1,28,4,2,0,143.257835,0.543568428,Agricultural,1793
4,17.385,78.4867,1923,-0.038214014,-0.244781441,-0.099751209,0.440685897,88.5,-0.55304352,0.694250064,-0.433319904,-0.166391823,107,1.942592448,1.325511232,-0.036982194,-1.789164419,2026,2,2,15,0,0,19.88281506,0.396039113,Agricultural,1923
7,26.8467,80.9462,1210,-0.155354049,0.386569073,-1.108999148,0.539527768,85.2,0.269217648,-1.482324095,1.121931814,-0.594979795,306,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,3,16,5,0,39.98069838,0.703412965,Agricultural,1210
7,26.8467,80.9462,1468,0.196066056,0.167633008,-0.556769144,0.646781713,99.9,0.244110437,-0.91051224,0.198501106,0.136140863,275,-2.40E-15,2.67E-16,0,-3.02E-16,2026,1,14,14,2,0,39.98069838,0.703412965,Agricultural,1468
0,23.0225,72.5714,197,-0.396805958,-0.667378962,0.680987762,0.543733805,90.3,-0.15132814,1.247616376,-0.87073445,-0.115969709,77,-1.303405274,0.44479552,0,0.787370434,2025,11,22,6,5,3,124.2483287,0.558069869,Agricultural,197
