city,latitude,longitude,pollutant,value,last_updated,distance_to_road_m,distance_to_industry_m,distance_to_farmland_m,distance_to_dump_m,temperature,humidity,wind_speed,wind_direction,hour,month,day_of_week
"Dangi Tola, Rajgir - BSPCB",25.0328,85.41948000000001,o3,26.3,2026-03-03 12:15:00+00:00,172.09,5000.0,1027.3,5000.0,25.03,55,3.13,92,12,3,1
"Dangi Tola, Rajgir - BSPCB",25.0328,85.41948000000001,so2,2.0,2026-03-03 12:15:00+00:00,172.09,5000.0,1027.3,5000.0,25.03,55,3.13,92,12,3,1
"Forest Rest House, Manguraha - BSPCB",27.307773,84.529114,so2,13.3,2026-03-03 12:15:00+00:00,27.29,6158.96,7391.18,5000.0,22.71,50,1.72,40,12,3,1
"Forest Rest House, Manguraha - BSPCB",27.307773,84.529114,pm10,167.0,2026-03-03 12:15:00+00:00,27.29,6158.96,7391.18,5000.0,22.71,50,1.72,40,12,3,1
"Forest Rest House, Manguraha - BSPCB",27.307773,84.529114,pm25,74.0,2026-03-03 12:15:00+00:00,27.29,6158.96,7391.18,5000.0,22.71,50,1.72,40,12,3,1
"Forest Rest House, Manguraha - BSPCB",27.307773,84.529114,no2,7.8,2026-03-03 12:15:00+00:00,27.29,6158.96,7391.18,5000.0,22.71,50,1.72,40,12,3,1
"Forest Rest House, Manguraha - BSPCB",27.307773,84.529114,o3,10.3,2026-03-03 12:15:00+00:00,27.29,6158.96,7391.18,5000.0,22.71,50,1.72,40,12,3,1
"Forest Rest House, Manguraha - BSPCB",27.307773,84.529114,co,0.65,2026-03-03 12:15:00+00:00,27.29,6158.96,7391.18,5000.0,22.71,50,1.72,40,12,3,1
"Buddhi Vihar, Moradabad - UPPCB",28.83526,78.7446,co,0.63,2026-03-03 12:30:00+00:00,10.66,988.36,5000.0,5000.0,20.99,26,2.23,71,12,3,1
"Buddhi Vihar, Moradabad - UPPCB",28.83526,78.7446,pm25,14.85,2026-03-03 12:30:00+00:00,10.66,988.36,5000.0,5000.0,20.99,26,2.23,71,12,3,1
"Buddhi Vihar, Moradabad - UPPCB",28.83526,78.7446,so2,18.33,2026-03-03 12:30:00+00:00,10.66,988.36,5000.0,5000.0,20.99,26,2.23,71,12,3,1
"Buddhi Vihar, Moradabad - UPPCB",28.83526,78.7446,no2,22.53,2026-03-03 12:30:00+00:00,10.66,988.36,5000.0,5000.0,20.99,26,2.23,71,12,3,1
"Buddhi Vihar, Moradabad - UPPCB",28.83526,78.7446,pm10,75.92,2026-03-03 12:30:00+00:00,10.66,988.36,5000.0,5000.0,20.99,26,2.23,71,12,3,1
"Buddhi Vihar, Moradabad - UPPCB",28.83526,78.7446,o3,43.68,2026-03-03 12:30:00+00:00,10.66,988.36,5000.0,5000.0,20.99,26,2.23,71,12,3,1
"New DM Office, Arrah - BSPCB",25.5626095,84.663264,o3,7.8,2026-03-03 12:15:00+00:00,38.54,5000.0,1737.17,5000.0,25.22,51,2.85,111,12,3,1
"New DM Office, Arrah - BSPCB",25.5626095,84.663264,pm25,35.0,2026-03-03 12:15:00+00:00,38.54,5000.0,1737.17,5000.0,25.22,51,2.85,111,12,3,1
"New DM Office, Arrah - BSPCB",25.5626095,84.663264,no2,4.3,2026-03-03 12:15:00+00:00,38.54,5000.0,1737.17,5000.0,25.22,51,2.85,111,12,3,1
"New DM Office, Arrah - BSPCB",25.5626095,84.663264,so2,4.0,2026-03-03 12:15:00+00:00,38.54,5000.0,1737.17,5000.0,25.22,51,2.85,111,12,3,1
"New DM Office, Arrah - BSPCB",25.5626095,84.663264,co,0.81,2026-03-03 12:15:00+00:00,38.54,5000.0,1737.17,5000.0,25.22,51,2.85,111,12,3,1
"New DM Office, Arrah - BSPCB",25.5626095,84.663264,pm10,52.0,2026-03-03 12:15:00+00:00,38.54,5000.0,1737.17,5000.0,25.22,51,2.85,111,12,3,1
"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,no2,1.0,2026-03-03 11:45:00+00:00,54.01,4172.0,5000.0,5000.0,24.09,54,1.64,142,11,3,1
"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,so2,42.7,2026-03-03 12:15:00+00:00,54.01,4172.0,5000.0,5000.0,24.09,54,1.64,142,12,3,1
"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,co,1.68,2026-03-03 12:15:00+00:00,54.01,4172.0,5000.0,5000.0,24.09,54,1.64,142,12,3,1
"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,pm25,44.0,2026-03-03 12:15:00+00:00,54.01,4172.0,5000.0,5000.0,24.09,54,1.64,142,12,3,1
"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,o3,10.0,2026-03-03 12:15:00+00:00,54.01,4172.0,5000.0,5000.0,24.09,54,1.64,142,12,3,1
"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184,pm10,63.0,2026-03-03 12:15:00+00:00,54.01,4172.0,5000.0,5000.0,24.09,54,1.64,142,12,3,1
"Jigar Colony, Moradabad - UPPCB",28.856664,78.772638,o3,20.09,2026-03-03 12:30:00+00:00,43.4,2473.26,5000.0,5000.0,20.83,26,2.21,71,12,3,1
"Jigar Colony, Moradabad - UPPCB",28.856664,78.772638,pm25,29.88,2026-03-03 12:30:00+00:00,43.4,2473.26,5000.0,5000.0,20.83,26,2.21,71,12,3,1
"Jigar Colony, Moradabad - UPPCB",28.856664,78.772638,co,0.8,2026-03-03 12:30:00+00:00,43.4,2473.26,5000.0,5000.0,20.83,26,2.21,71,12,3,1
"Jigar Colony, Moradabad - UPPCB",28.856664,78.772638,so2,31.17,2026-03-03 12:30:00+00:00,43.4,2473.26,5000.0,5000.0,20.83,26,2.21,71,12,3,1
"Jigar Colony, Moradabad - UPPCB",28.856664,78.772638,pm10,114.7,2026-03-03 12:30:00+00:00,43.4,2473.26,5000.0,5000.0,20.83,26,2.21,71,12,3,1
"Jigar Colony, Moradabad - UPPCB",28.856664,78.772638,no2,20.75,2026-03-03 12:30:00+00:00,43.4,2473.26,5000.0,5000.0,20.83,26,2.21,71,12,3,1
"Eco Herbal Park, Moradabad - UPPCB",28.840739000000003,78.69753100000001,co,0.93,2026-03-03 12:30:00+00:00,65.39,3106.22,5000.0,5000.0,21.05,26,2.25,72,12,3,1
"Eco Herbal Park, Moradabad - UPPCB",28.840739000000003,78.69753100000001,so2,13.7,2026-03-03 12:30:00+00:00,65.39,3106.22,5000.0,5000.0,21.05,26,2.25,72,12,3,1
"Eco Herbal Park, Moradabad - UPPCB",28.840739000000003,78.69753100000001,pm10,94.0,2026-03-03 12:30:00+00:00,65.39,3106.22,5000.0,5000.0,21.05,26,2.25,72,12,3,1
"Eco Herbal Park, Moradabad - UPPCB",28.840739000000003,78.69753100000001,pm25,28.0,2026-03-03 12:30:00+00:00,65.39,3106.22,5000.0,5000.0,21.05,26,2.25,72,12,3,1
"Eco Herbal Park, Moradabad - UPPCB",28.840739000000003,78.69753100000001,o3,40.2,2026-03-03 12:30:00+00:00,65.39,3106.22,5000.0,5000.0,21.05,26,2.25,72,12,3,1
"Eco Herbal Park, Moradabad - UPPCB",28.840739000000003,78.69753100000001,no2,26.5,2026-03-03 12:30:00+00:00,65.39,3106.22,5000.0,5000.0,21.05,26,2.25,72,12,3,1
"Rohta, Agra - UPPCB",27.106972,78.000111,so2,3.92,2026-03-03 12:30:00+00:00,12.07,4049.99,3387.5,5000.0,23.95,20,1.76,15,12,3,1
"Rohta, Agra - UPPCB",27.106972,78.000111,o3,11.9,2026-03-03 12:30:00+00:00,12.07,4049.99,3387.5,5000.0,23.95,20,1.76,15,12,3,1
"Rohta, Agra - UPPCB",27.106972,78.000111,no2,11.18,2026-03-03 12:30:00+00:00,12.07,4049.99,3387.5,5000.0,23.95,20,1.76,15,12,3,1
"Rohta, Agra - UPPCB",27.106972,78.000111,co,0.18,2026-03-03 12:30:00+00:00,12.07,4049.99,3387.5,5000.0,23.95,20,1.76,15,12,3,1
"Rohta, Agra - UPPCB",27.106972,78.000111,pm10,73.75,2026-03-03 12:30:00+00:00,12.07,4049.99,3387.5,5000.0,23.95,20,1.76,15,12,3,1
"Rohta, Agra - UPPCB",27.106972,78.000111,pm25,10.88,2026-03-03 12:30:00+00:00,12.07,4049.99,3387.5,5000.0,23.95,20,1.76,15,12,3,1
"Sector-53, Chandigarh - CPCC",30.719859000000003,76.738637,co,0.93,2026-03-03 12:15:00+00:00,57.05,1994.57,5000.0,4514.06,21.51,25,2.73,126,12,3,1
"Sector-53, Chandigarh - CPCC",30.719859000000003,76.738637,pm25,32.0,2026-03-03 12:15:00+00:00,57.05,1994.57,5000.0,4514.06,21.51,25,2.73,126,12,3,1
"Sector-53, Chandigarh - CPCC",30.719859000000003,76.738637,so2,5.6,2026-03-03 12:15:00+00:00,57.05,1994.57,5000.0,4514.06,21.51,25,2.73,126,12,3,1
"Sector-53, Chandigarh - CPCC",30.719859000000003,76.738637,o3,75.4,2026-03-03 12:15:00+00:00,57.05,1994.57,5000.0,4514.06,21.51,25,2.73,126,12,3,1
"Sector-53, Chandigarh - CPCC",30.719859000000003,76.738637,no2,19.8,2026-03-03 12:15:00+00:00,57.05,1994.57,5000.0,4514.06,21.51,25,2.73,126,12,3,1
"Sector-53, Chandigarh - CPCC",30.719859000000003,76.738637,pm10,64.0,2026-03-03 12:15:00+00:00,57.05,1994.57,5000.0,4514.06,21.51,25,2.73,126,12,3,1
"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,co,0.17,2026-03-03 12:30:00+00:00,11.63,4383.22,5000.0,5000.0,25.67,21,0.5,265,12,3,1
"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,o3,4.89,2026-03-03 12:30:00+00:00,11.63,4383.22,5000.0,5000.0,25.67,21,0.5,265,12,3,1
"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,so2,6.79,2026-03-03 12:30:00+00:00,11.63,4383.22,5000.0,5000.0,25.67,21,0.5,265,12,3,1
"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,pm25,11.04,2026-03-03 12:30:00+00:00,11.63,4383.22,5000.0,5000.0,25.67,21,0.5,265,12,3,1
"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,no2,4.85,2026-03-03 12:30:00+00:00,11.63,4383.22,5000.0,5000.0,25.67,21,0.5,265,12,3,1
"Shivaji Nagar, Jhansi - UPPCB",25.4547,78.6039,pm10,44.73,2026-03-03 12:30:00+00:00,11.63,4383.22,5000.0,5000.0,25.67,21,0.5,265,12,3,1
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,so2,11.84,2026-03-03 12:30:00+00:00,48.5,365.22,533.93,4485.69,28.42,15,3.62,347,12,3,1
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,pm10,107.9,2026-03-03 12:30:00+00:00,48.5,365.22,533.93,4485.69,28.42,15,3.62,347,12,3,1
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,no2,54.94,2026-03-03 12:30:00+00:00,48.5,365.22,533.93,4485.69,28.42,15,3.62,347,12,3,1
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,pm25,39.49,2026-03-03 12:30:00+00:00,48.5,365.22,533.93,4485.69,28.42,15,3.62,347,12,3,1
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,o3,58.74,2026-03-03 12:30:00+00:00,48.5,365.22,533.93,4485.69,28.42,15,3.62,347,12,3,1
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,co,0.94,2026-03-03 12:30:00+00:00,48.5,365.22,533.93,4485.69,28.42,15,3.62,347,12,3,1
"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,pm10,109.0,2026-03-03 12:30:00+00:00,52.13,4871.79,5000.0,5000.0,21.49,25,1.53,50,12,3,1
"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,co,0.88,2026-03-03 12:30:00+00:00,52.13,4871.79,5000.0,5000.0,21.49,25,1.53,50,12,3,1
"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,no2,14.2,2026-03-03 12:30:00+00:00,52.13,4871.79,5000.0,5000.0,21.49,25,1.53,50,12,3,1
"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,o3,47.7,2026-03-03 12:30:00+00:00,52.13,4871.79,5000.0,5000.0,21.49,25,1.53,50,12,3,1
"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,pm25,34.0,2026-03-03 12:30:00+00:00,52.13,4871.79,5000.0,5000.0,21.49,25,1.53,50,12,3,1
"Sardar Patel Inter College, Baghpat - UPPCB",28.964949,77.278761,so2,25.3,2026-03-03 12:30:00+00:00,52.13,4871.79,5000.0,5000.0,21.49,25,1.53,50,12,3,1
"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991,so2,33.2,2026-03-03 12:15:00+00:00,28.98,645.59,5000.0,5000.0,22.14,22,1.8,104,12,3,1
"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991,no2,18.4,2026-03-03 12:15:00+00:00,28.98,645.59,5000.0,5000.0,22.14,22,1.8,104,12,3,1
"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991,pm25,85.0,2026-03-03 12:15:00+00:00,28.98,645.59,5000.0,5000.0,22.14,22,1.8,104,12,3,1
"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991,o3,107.1,2026-03-03 12:15:00+00:00,28.98,645.59,5000.0,5000.0,22.14,22,1.8,104,12,3,1
"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991,co,1.09,2026-03-03 12:15:00+00:00,28.98,645.59,5000.0,5000.0,22.14,22,1.8,104,12,3,1
"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991,pm10,197.0,2026-03-03 12:15:00+00:00,28.98,645.59,5000.0,5000.0,22.14,22,1.8,104,12,3,1
"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,so2,1.14,2026-03-03 12:30:00+00:00,72.11,1112.52,3273.41,5000.0,21.56,71,1.02,147,12,3,1
"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,co,0.45,2026-03-03 12:30:00+00:00,72.11,1112.52,3273.41,5000.0,21.56,71,1.02,147,12,3,1
"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,pm10,0.0,2026-03-03 12:30:00+00:00,72.11,1112.52,3273.41,5000.0,21.56,71,1.02,147,12,3,1
"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,no2,22.29,2026-03-03 12:30:00+00:00,72.11,1112.52,3273.41,5000.0,21.56,71,1.02,147,12,3,1
"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,pm25,0.0,2026-03-03 12:30:00+00:00,72.11,1112.52,3273.41,5000.0,21.56,71,1.02,147,12,3,1
"Bardowali, Agartala - Tripura SPCB",23.8175497,91.2726974,o3,0.66,2026-03-03 12:30:00+00:00,72.11,1112.52,3273.41,5000.0,21.56,71,1.02,147,12,3,1
"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944000000001,o3,7.5,2026-03-03 10:45:00+00:00,34.53,524.61,2693.36,5000.0,23.76,52,2.64,107,10,3,1
"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944000000001,pm10,44.0,2026-03-03 10:45:00+00:00,34.53,524.61,2693.36,5000.0,23.76,52,2.64,107,10,3,1
"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944000000001,pm25,27.0,2026-03-03 10:45:00+00:00,34.53,524.61,2693.36,5000.0,23.76,52,2.64,107,10,3,1
"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944000000001,co,0.01,2026-03-03 08:30:00+00:00,34.53,524.61,2693.36,5000.0,23.76,52,2.64,107,8,3,1
"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944000000001,so2,20.9,2026-03-03 10:45:00+00:00,34.53,524.61,2693.36,5000.0,23.76,52,2.64,107,10,3,1
"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944000000001,no2,6.7,2026-03-03 10:45:00+00:00,34.53,524.61,2693.36,5000.0,23.76,52,2.64,107,10,3,1
"Collector Office, Yadgir - KSPCB",16.7602,77.1428,so2,8.2,2026-03-03 12:30:00+00:00,18.21,480.21,5000.0,5000.0,26.99,43,5.18,133,12,3,1
"Collector Office, Yadgir - KSPCB",16.7602,77.1428,no2,6.7,2026-03-03 12:30:00+00:00,18.21,480.21,5000.0,5000.0,26.99,43,5.18,133,12,3,1
"Collector Office, Yadgir - KSPCB",16.7602,77.1428,co,0.43,2026-03-03 12:30:00+00:00,18.21,480.21,5000.0,5000.0,26.99,43,5.18,133,12,3,1
"Collector Office, Yadgir - KSPCB",16.7602,77.1428,pm10,62.0,2026-03-03 12:30:00+00:00,18.21,480.21,5000.0,5000.0,26.99,43,5.18,133,12,3,1
"Collector Office, Yadgir - KSPCB",16.7602,77.1428,pm25,28.0,2026-03-03 12:30:00+00:00,18.21,480.21,5000.0,5000.0,26.99,43,5.18,133,12,3,1
"Collector Office, Yadgir - KSPCB",16.7602,77.1428,o3,18.05,2026-03-03 12:30:00+00:00,18.21,480.21,5000.0,5000.0,26.99,43,5.18,133,12,3,1
"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,pm25,17.0,2026-03-03 12:15:00+00:00,5.58,428.78,5000.0,5000.0,23.43,54,1.11,14,12,3,1
"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,co,2.22,2026-03-03 12:15:00+00:00,5.58,428.78,5000.0,5000.0,23.43,54,1.11,14,12,3,1
"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,o3,65.7,2026-03-03 12:15:00+00:00,5.58,428.78,5000.0,5000.0,23.43,54,1.11,14,12,3,1
"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,so2,10.7,2026-03-03 12:15:00+00:00,5.58,428.78,5000.0,5000.0,23.43,54,1.11,14,12,3,1
"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,no2,6.4,2026-03-03 12:15:00+00:00,5.58,428.78,5000.0,5000.0,23.43,54,1.11,14,12,3,1
"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208,pm10,78.0,2026-03-03 12:15:00+00:00,5.58,428.78,5000.0,5000.0,23.43,54,1.11,14,12,3,1
"JN Stadium, Shillong - Meghalaya PCB",25.5803419,91.8942571,pm10,45.5,2026-03-03 12:30:00+00:00,89.93,372.63,164.62,4293.09,13.27,76,1.03,207,12,3,1
"JN Stadium, Shillong - Meghalaya PCB",25.5803419,91.8942571,pm25,100.08,2026-03-03 12:30:00+00:00,89.93,372.63,164.62,4293.09,13.27,76,1.03,207,12,3,1
"JN Stadium, Shillong - Meghalaya PCB",25.5803419,91.8942571,no2,17.0,2026-03-03 12:30:00+00:00,89.93,372.63,164.62,4293.09,13.27,76,1.03,207,12,3,1
"JN Stadium, Shillong - Meghalaya PCB",25.5803419,91.8942571,o3,0.0,2026-03-03 12:30:00+00:00,89.93,372.63,164.62,4293.09,13.27,76,1.03,207,12,3,1
"JN Stadium, Shillong - Meghalaya PCB",25.5803419,91.8942571,co,0.84,2026-03-03 12:30:00+00:00,89.93,372.63,164.62,4293.09,13.27,76,1.03,207,12,3,1
"JN Stadium, Shillong - Meghalaya PCB",25.5803419,91.8942571,so2,24.99,2026-03-03 12:30:00+00:00,89.93,372.63,164.62,4293.09,13.27,76,1.03,207,12,3,1
"Doon University, Dehradun - UKPCB",30.269444,78.044167,no2,0.72,2026-03-03 12:30:00+00:00,21.92,544.41,2084.57,5000.0,20.26,30,2.24,40,12,3,1
"Doon University, Dehradun - UKPCB",30.269444,78.044167,o3,90.8,2026-03-03 12:30:00+00:00,21.92,544.41,2084.57,5000.0,20.26,30,2.24,40,12,3,1
"Doon University, Dehradun - UKPCB",30.269444,78.044167,pm10,90.24,2026-03-03 12:30:00+00:00,21.92,544.41,2084.57,5000.0,20.26,30,2.24,40,12,3,1
"Doon University, Dehradun - UKPCB",30.269444,78.044167,co,0.09,2026-03-03 12:30:00+00:00,21.92,544.41,2084.57,5000.0,20.26,30,2.24,40,12,3,1
"Doon University, Dehradun - UKPCB",30.269444,78.044167,so2,2.79,2026-03-03 12:30:00+00:00,21.92,544.41,2084.57,5000.0,20.26,30,2.24,40,12,3,1
"Doon University, Dehradun - UKPCB",30.269444,78.044167,pm25,52.57,2026-03-03 12:30:00+00:00,21.92,544.41,2084.57,5000.0,20.26,30,2.24,40,12,3,1
"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,o3,0.29,2026-03-03 12:30:00+00:00,21.69,1356.54,5420.23,5000.0,22.69,22,1.08,11,12,3,1
"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,co,0.24,2026-03-03 12:30:00+00:00,21.69,1356.54,5420.23,5000.0,22.69,22,1.08,11,12,3,1
"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,so2,11.4,2026-03-03 12:30:00+00:00,21.69,1356.54,5420.23,5000.0,22.69,22,1.08,11,12,3,1
"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,pm25,19.14,2026-03-03 12:30:00+00:00,21.69,1356.54,5420.23,5000.0,22.69,22,1.08,11,12,3,1
"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,pm10,28.15,2026-03-03 12:30:00+00:00,21.69,1356.54,5420.23,5000.0,22.69,22,1.08,11,12,3,1
"Vibhab Nagar, Firozabad - UPPCB",27.1594,78.3953,no2,11.99,2026-03-03 12:30:00+00:00,21.69,1356.54,5420.23,5000.0,22.69,22,1.08,11,12,3,1
"ECIL Kapra, Hyderabad - TSPCB",17.470431,78.566959,so2,8.19,2026-03-03 12:30:00+00:00,18.24,767.64,2124.71,5000.0,24.59,63,3.11,143,12,3,1
"ECIL Kapra, Hyderabad - TSPCB",17.470431,78.566959,co,0.357,2026-03-03 12:30:00+00:00,18.24,767.64,2124.71,5000.0,24.59,63,3.11,143,12,3,1
"ECIL Kapra, Hyderabad - TSPCB",17.470431,78.566959,o3,22.48,2026-03-03 12:30:00+00:00,18.24,767.64,2124.71,5000.0,24.59,63,3.11,143,12,3,1
"ECIL Kapra, Hyderabad - TSPCB",17.470431,78.566959,pm10,80.52,2026-03-03 12:30:00+00:00,18.24,767.64,2124.71,5000.0,24.59,63,3.11,143,12,3,1
"ECIL Kapra, Hyderabad - TSPCB",17.470431,78.566959,pm25,40.28,2026-03-03 12:30:00+00:00,18.24,767.64,2124.71,5000.0,24.59,63,3.11,143,12,3,1
"ECIL Kapra, Hyderabad - TSPCB",17.470431,78.566959,no2,14.53,2026-03-03 12:30:00+00:00,18.24,767.64,2124.71,5000.0,24.59,63,3.11,143,12,3,1
"Kompally Municipal Office, Hyderabad - TSPCB",17.544898999999997,78.486949,pm25,29.85,2026-03-03 12:15:00+00:00,20.06,440.66,585.07,5000.0,24.45,60,3.17,148,12,3,1
"Kompally Municipal Office, Hyderabad - TSPCB",17.544898999999997,78.486949,no2,13.38,2026-03-03 12:15:00+00:00,20.06,440.66,585.07,5000.0,24.45,60,3.17,148,12,3,1
"Kompally Municipal Office, Hyderabad - TSPCB",17.544898999999997,78.486949,pm10,86.54,2026-03-03 12:15:00+00:00,20.06,440.66,585.07,5000.0,24.45,60,3.17,148,12,3,1
"Kompally Municipal Office, Hyderabad - TSPCB",17.544898999999997,78.486949,so2,5.43,2026-03-03 12:15:00+00:00,20.06,440.66,585.07,5000.0,24.45,60,3.17,148,12,3,1
"Kompally Municipal Office, Hyderabad - TSPCB",17.544898999999997,78.486949,o3,25.81,2026-03-03 12:15:00+00:00,20.06,440.66,585.07,5000.0,24.45,60,3.17,148,12,3,1
"Kompally Municipal Office, Hyderabad - TSPCB",17.544898999999997,78.486949,co,0.34,2026-03-03 12:15:00+00:00,20.06,440.66,585.07,5000.0,24.45,60,3.17,148,12,3,1
"Somajiguda, Hyderabad - TSPCB",17.417094,78.457437,co,0.48,2026-03-03 12:30:00+00:00,12.68,35.07,4014.73,5000.0,24.9,61,3.32,154,12,3,1
"Somajiguda, Hyderabad - TSPCB",17.417094,78.457437,o3,22.63,2026-03-03 12:30:00+00:00,12.68,35.07,4014.73,5000.0,24.9,61,3.32,154,12,3,1
"Somajiguda, Hyderabad - TSPCB",17.417094,78.457437,no2,15.17,2026-03-03 12:30:00+00:00,12.68,35.07,4014.73,5000.0,24.9,61,3.32,154,12,3,1
"Somajiguda, Hyderabad - TSPCB",17.417094,78.457437,pm10,92.1,2026-03-03 12:30:00+00:00,12.68,35.07,4014.73,5000.0,24.9,61,3.32,154,12,3,1
"Somajiguda, Hyderabad - TSPCB",17.417094,78.457437,so2,12.74,2026-03-03 12:30:00+00:00,12.68,35.07,4014.73,5000.0,24.9,61,3.32,154,12,3,1
"Somajiguda, Hyderabad - TSPCB",17.417094,78.457437,pm25,40.46,2026-03-03 12:30:00+00:00,12.68,35.07,4014.73,5000.0,24.9,61,3.32,154,12,3,1
"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354,so2,9.6,2026-03-03 12:30:00+00:00,1.45,0.0,3240.76,5000.0,24.66,64,3.12,144,12,3,1
"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354,pm25,32.7,2026-03-03 12:30:00+00:00,1.45,0.0,3240.76,5000.0,24.66,64,3.12,144,12,3,1
"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354,pm10,85.55,2026-03-03 12:30:00+00:00,1.45,0.0,3240.76,5000.0,24.66,64,3.12,144,12,3,1
"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354,o3,32.67,2026-03-03 12:30:00+00:00,1.45,0.0,3240.76,5000.0,24.66,64,3.12,144,12,3,1
"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354,co,0.44,2026-03-03 12:30:00+00:00,1.45,0.0,3240.76,5000.0,24.66,64,3.12,144,12,3,1
"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17.429398,78.569354,no2,12.81,2026-03-03 12:30:00+00:00,1.45,0.0,3240.76,5000.0,24.66,64,3.12,144,12,3,1
"IITH Kandi, Hyderabad - TSPCB",17.585704999999997,78.126199,pm10,82.1,2026-03-03 12:30:00+00:00,14.77,2508.72,5000.0,5000.0,25.0,46,3.33,141,12,3,1
"IITH Kandi, Hyderabad - TSPCB",17.585704999999997,78.126199,so2,8.39,2026-03-03 12:30:00+00:00,14.77,2508.72,5000.0,5000.0,25.0,46,3.33,141,12,3,1
"IITH Kandi, Hyderabad - TSPCB",17.585704999999997,78.126199,pm25,40.54,2026-03-03 12:30:00+00:00,14.77,2508.72,5000.0,5000.0,25.0,46,3.33,141,12,3,1
"IITH Kandi, Hyderabad - TSPCB",17.585704999999997,78.126199,no2,13.28,2026-03-03 12:30:00+00:00,14.77,2508.72,5000.0,5000.0,25.0,46,3.33,141,12,3,1
"IITH Kandi, Hyderabad - TSPCB",17.585704999999997,78.126199,o3,32.74,2026-03-03 12:30:00+00:00,14.77,2508.72,5000.0,5000.0,25.0,46,3.33,141,12,3,1
"IITH Kandi, Hyderabad - TSPCB",17.585704999999997,78.126199,co,0.6,2026-03-03 12:30:00+00:00,14.77,2508.72,5000.0,5000.0,25.0,46,3.33,141,12,3,1
"Ramachandrapuram, Hyderabad - TSPCB",17.528544,78.28619499999999,no2,8.21,2026-03-03 12:30:00+00:00,16.69,504.75,905.28,5000.0,24.75,52,3.2,152,12,3,1
"Ramachandrapuram, Hyderabad - TSPCB",17.528544,78.28619499999999,o3,21.56,2026-03-03 12:30:00+00:00,16.69,504.75,905.28,5000.0,24.75,52,3.2,152,12,3,1
