Unnamed: 0,city,latitude,longitude,dist_road,dist_industry,dist_dump,dist_farmland,datetimeUtc,co,no2,o3,pm10,pm25,so2,datetime_hour,Temperature,Humidity,Wind Speed,Wind Direction,pollution_source
2811,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 10:00:00+00:00,0.23,4.39,28.6,190.46,82.56,29.26,2025-02-27 10:00:00+00:00,34.5,27,13.7,272,Burning
2812,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 10:15:00+00:00,0.22,4.33,29.15,186.76,81.08,29.26,2025-02-27 10:00:00+00:00,34.5,27,13.7,272,Burning
2813,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 10:30:00+00:00,0.21,4.18,28.51,171.96,75.16,29.26,2025-02-27 10:00:00+00:00,34.5,27,13.7,272,Burning
2814,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 10:45:00+00:00,0.21,4.19,28.28,171.96,75.16,29.26,2025-02-27 10:00:00+00:00,34.5,27,13.7,272,Burning
2815,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 11:00:00+00:00,0.21,4.18,28.36,171.96,75.16,29.26,2025-02-27 11:00:00+00:00,33.2,32,15,284,Burning
2816,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 11:15:00+00:00,0.2,4.15,28.72,170.64,74.63,29.26,2025-02-27 11:00:00+00:00,33.2,32,15,284,Burning
2817,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 11:30:00+00:00,0.2,4.1,28.02,164.96,72.36,29.26,2025-02-27 11:00:00+00:00,33.2,32,15,284,Burning
2818,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 11:45:00+00:00,0.2,4.12,28.17,164.96,72.36,29.26,2025-02-27 11:00:00+00:00,33.2,32,15,284,Burning
2819,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 12:00:00+00:00,0.21,4.22,28.54,164.96,72.36,29.26,2025-02-27 12:00:00+00:00,31.5,39,13.3,297,Burning
2820,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 12:15:00+00:00,0.21,4.15,28.84,163.83,71.91,29.25,2025-02-27 12:00:00+00:00,31.5,39,13.3,297,Burning
2821,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 12:30:00+00:00,0.2,4.07,28.35,158.96,69.96,29.25,2025-02-27 12:00:00+00:00,31.5,39,13.3,297,Burning
2822,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 12:45:00+00:00,0.2,4.06,28.07,158.96,69.96,29.25,2025-02-27 12:00:00+00:00,31.5,39,13.3,297,Burning
2823,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 13:00:00+00:00,0.2,4.09,28.43,158.96,69.96,29.25,2025-02-27 13:00:00+00:00,29.8,48,9.8,284,Burning
2824,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 13:15:00+00:00,0.2,4.13,28.9,159.34,70.11,29.25,2025-02-27 13:00:00+00:00,29.8,48,9.8,284,Burning
2825,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 13:30:00+00:00,0.2,4.14,29.29,160.96,70.76,29.25,2025-02-27 13:00:00+00:00,29.8,48,9.8,284,Burning
2826,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 13:45:00+00:00,0.21,4.2,28.79,160.96,70.76,29.26,2025-02-27 13:00:00+00:00,29.8,48,9.8,284,Burning
2827,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 14:00:00+00:00,0.22,4.25,28.63,160.96,70.76,28.93,2025-02-27 14:00:00+00:00,28.9,56,6.9,313,Burning
2828,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 14:15:00+00:00,0.22,4.33,28.39,159.83,70.31,28.93,2025-02-27 14:00:00+00:00,28.9,56,6.9,313,Burning
2829,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 14:30:00+00:00,0.21,4.21,28.57,154.96,68.36,29.26,2025-02-27 14:00:00+00:00,28.9,56,6.9,313,Burning
2830,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 14:45:00+00:00,0.23,4.38,28,154.96,68.36,29.26,2025-02-27 14:00:00+00:00,28.9,56,6.9,313,Burning
2831,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 15:00:00+00:00,0.23,4.39,28.46,154.96,68.36,29.25,2025-02-27 15:00:00+00:00,28.5,58,2.8,345,Burning
2832,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 15:15:00+00:00,0.23,4.4,28.96,149.48,66.04,29.26,2025-02-27 15:00:00+00:00,28.5,58,2.8,345,Burning
2833,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 15:30:00+00:00,0.25,4.57,28.5,125.96,56.76,29.26,2025-02-27 15:00:00+00:00,28.5,58,2.8,345,Burning
2834,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 15:45:00+00:00,0.27,4.78,28.64,125.96,56.76,29.26,2025-02-27 15:00:00+00:00,28.5,58,2.8,345,Burning
2835,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 16:00:00+00:00,0.26,4.69,28.25,125.96,56.76,28.93,2025-02-27 16:00:00+00:00,28.4,56,3.4,58,Burning
2836,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 16:15:00+00:00,0.27,4.76,28.33,125.39,56.53,29.26,2025-02-27 16:00:00+00:00,28.4,56,3.4,58,Burning
2837,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 17:15:00+00:00,0.34,5.45,28.44,125.76,56.62,29.26,2025-02-27 17:00:00+00:00,28,54,4.3,90,Burning
2838,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 17:30:00+00:00,0.35,5.64,28.48,136.96,61.16,29.26,2025-02-27 17:00:00+00:00,28,54,4.3,90,Burning
2839,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 17:45:00+00:00,0.37,5.78,28.62,136.96,61.16,29.27,2025-02-27 17:00:00+00:00,28,54,4.3,90,Burning
2840,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 18:00:00+00:00,0.39,6.01,28.46,136.96,61.16,29.27,2025-02-27 18:00:00+00:00,27.1,56,2.9,133,Burning
2841,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 18:15:00+00:00,0.4,6.1,28.61,138.57,61.76,29.27,2025-02-27 18:00:00+00:00,27.1,56,2.9,133,Burning
2842,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 19:15:00+00:00,0.42,6.29,28.06,144.14,64.03,29.26,2025-02-27 19:00:00+00:00,26.4,62,2,135,Burning
2843,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 19:30:00+00:00,0.44,6.46,27.86,138.46,61.76,29.26,2025-02-27 19:00:00+00:00,26.4,62,2,135,Burning
2844,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 19:45:00+00:00,0.45,6.58,28.37,138.46,61.76,29.26,2025-02-27 19:00:00+00:00,26.4,62,2,135,Burning
2845,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 20:00:00+00:00,0.44,6.49,28.45,138.46,61.76,29.26,2025-02-27 20:00:00+00:00,25.9,64,0.9,323,Burning
2846,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 20:15:00+00:00,0.45,6.58,28.28,136.85,61.08,29.26,2025-02-27 20:00:00+00:00,25.9,64,0.9,323,Burning
2847,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 20:30:00+00:00,0.44,6.47,28.08,129.96,58.36,29.25,2025-02-27 20:00:00+00:00,25.9,64,0.9,323,Burning
2848,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 21:00:00+00:00,0.41,6.23,28.83,129.96,58.36,29.25,2025-02-27 21:00:00+00:00,25.5,64,3.5,305,Burning
2849,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 21:15:00+00:00,0.39,5.94,28.28,132.23,59.27,29.25,2025-02-27 21:00:00+00:00,25.5,64,3.5,305,Burning
2850,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 21:30:00+00:00,0.4,6.08,28.39,141.96,63.16,29.25,2025-02-27 21:00:00+00:00,25.5,64,3.5,305,Burning
2851,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 21:45:00+00:00,0.4,6.09,28.13,141.96,63.16,29.26,2025-02-27 21:00:00+00:00,25.5,64,3.5,305,Burning
2852,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 22:00:00+00:00,0.39,5.96,29.07,141.96,63.16,29.26,2025-02-27 22:00:00+00:00,25.2,69,4.2,313,Burning
2853,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 22:15:00+00:00,0.39,6.01,28.4,138.75,61.88,28.94,2025-02-27 22:00:00+00:00,25.2,69,4.2,313,Burning
2854,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 22:30:00+00:00,0.39,6.03,28.49,124.96,56.36,29.26,2025-02-27 22:00:00+00:00,25.2,69,4.2,313,Burning
2855,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 22:45:00+00:00,0.39,6,28.6,124.96,56.36,29.27,2025-02-27 22:00:00+00:00,25.2,69,4.2,313,Burning
2856,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 23:00:00+00:00,0.39,6,28.24,124.96,56.36,29.26,2025-02-27 23:00:00+00:00,24.8,73,4.5,331,Burning
2857,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 23:15:00+00:00,0.4,6.04,28.96,145.36,65,29.26,2025-02-27 23:00:00+00:00,24.8,73,4.5,331,Burning
2858,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 23:30:00+00:00,0.4,6.14,28.76,232.96,99.56,29.26,2025-02-27 23:00:00+00:00,24.8,73,4.5,331,Burning
2859,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-27 23:45:00+00:00,0.39,5.97,28.47,232.96,99.56,29.26,2025-02-27 23:00:00+00:00,24.8,73,4.5,331,Burning
2860,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 00:00:00+00:00,0.37,5.83,28.3,232.96,99.56,28.94,2025-02-28 00:00:00+00:00,24.2,76,4.4,351,Burning
2861,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 00:15:00+00:00,0.36,5.72,28.8,211.43,91.45,29.26,2025-02-28 00:00:00+00:00,24.2,76,4.4,351,Burning
2862,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 00:30:00+00:00,0.36,5.69,28.74,118.96,53.96,29.26,2025-02-28 00:00:00+00:00,24.2,76,4.4,351,Burning
2863,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 00:45:00+00:00,0.35,5.65,27.39,118.96,53.96,29.27,2025-02-28 00:00:00+00:00,24.2,76,4.4,351,Burning
2864,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 01:00:00+00:00,0.36,5.67,28.17,118.96,53.96,29.27,2025-02-28 01:00:00+00:00,24.1,79,3.2,34,Burning
2865,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 01:30:00+00:00,0.35,5.57,28.32,108.46,49.76,29.27,2025-02-28 01:00:00+00:00,24.1,79,3.2,34,Burning
2866,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 01:45:00+00:00,0.35,5.64,28.47,108.46,49.76,29.26,2025-02-28 01:00:00+00:00,24.1,79,3.2,34,Burning
2867,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 02:00:00+00:00,0.35,5.59,28.83,108.46,49.76,29.26,2025-02-28 02:00:00+00:00,24.1,73,4.4,78,Burning
2868,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 02:15:00+00:00,0.35,5.58,28.26,112.43,51.44,29.26,2025-02-28 02:00:00+00:00,24.1,73,4.4,78,Burning
2869,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 02:30:00+00:00,0.36,5.71,28.43,129.46,58.16,29.26,2025-02-28 02:00:00+00:00,24.1,73,4.4,78,Burning
2870,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 02:45:00+00:00,0.36,5.72,28.54,129.46,58.16,29.27,2025-02-28 02:00:00+00:00,24.1,73,4.4,78,Burning
2871,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 03:00:00+00:00,0.36,5.73,28.39,129.46,58.16,29.27,2025-02-28 03:00:00+00:00,26.2,61,2.9,86,Burning
2872,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 03:15:00+00:00,0.38,5.82,28.58,134.94,60.35,29.27,2025-02-28 03:00:00+00:00,26.2,61,2.9,86,Burning
2873,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 03:30:00+00:00,0.37,5.82,28.41,158.46,69.76,29.27,2025-02-28 03:00:00+00:00,26.2,61,2.9,86,Burning
2874,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 03:45:00+00:00,0.37,5.76,27.98,158.46,69.76,28.94,2025-02-28 03:00:00+00:00,26.2,61,2.9,86,Burning
2875,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 04:00:00+00:00,0.37,5.8,28.6,158.46,69.76,28.94,2025-02-28 04:00:00+00:00,29.4,45,1.1,351,Burning
2876,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 04:15:00+00:00,0.36,5.71,28.06,158.18,69.64,29.26,2025-02-28 04:00:00+00:00,29.4,45,1.1,351,Burning
2877,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 04:30:00+00:00,0.37,5.78,28.32,156.96,69.16,28.94,2025-02-28 04:00:00+00:00,29.4,45,1.1,351,Burning
2878,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 04:45:00+00:00,0.36,5.7,28.38,156.96,69.16,29.26,2025-02-28 04:00:00+00:00,29.4,45,1.1,351,Burning
2879,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 05:00:00+00:00,0.36,5.65,28.22,156.96,69.16,29.25,2025-02-28 05:00:00+00:00,31.8,35,3.1,298,Burning
2880,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 05:30:00+00:00,0.34,5.52,28.56,147.96,65.56,28.93,2025-02-28 05:00:00+00:00,31.8,35,3.1,298,Burning
2881,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 06:00:00+00:00,0.34,5.46,28.59,147.96,65.56,29.26,2025-02-28 06:00:00+00:00,33.2,33,6,295,Burning
2882,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 06:15:00+00:00,0.33,5.37,27.85,155.8,68.7,29.26,2025-02-28 06:00:00+00:00,33.2,33,6,295,Burning
2883,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 06:30:00+00:00,0.31,5.21,28.45,189.46,82.16,29.26,2025-02-28 06:00:00+00:00,33.2,33,6,295,Burning
2884,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 06:45:00+00:00,0.3,5.11,28.78,189.46,82.16,29.26,2025-02-28 06:00:00+00:00,33.2,33,6,295,Burning
2885,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 07:00:00+00:00,0.29,4.97,28.67,189.46,82.16,29.26,2025-02-28 07:00:00+00:00,33.4,38,9.4,299,Burning
2886,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 07:15:00+00:00,0.27,4.81,28.55,182.79,79.33,29.26,2025-02-28 07:00:00+00:00,33.4,38,9.4,299,Burning
2887,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 07:30:00+00:00,0.26,4.69,28.53,151.96,67.16,29.26,2025-02-28 07:00:00+00:00,33.4,38,9.4,299,Burning
2888,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 07:45:00+00:00,0.26,4.74,27.95,151.96,67.16,29.26,2025-02-28 07:00:00+00:00,33.4,38,9.4,299,Burning
2889,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 08:00:00+00:00,0.25,4.61,28.22,151.96,67.16,29.26,2025-02-28 08:00:00+00:00,33.2,40,13.4,306,Burning
2890,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 08:15:00+00:00,0.25,4.6,28.43,151.49,66.97,29.27,2025-02-28 08:00:00+00:00,33.2,40,13.4,306,Burning
2891,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 08:30:00+00:00,0.24,4.53,28.09,149.46,66.16,29.27,2025-02-28 08:00:00+00:00,33.2,40,13.4,306,Burning
2892,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 08:45:00+00:00,0.23,4.44,28.92,149.46,66.16,29.26,2025-02-28 08:00:00+00:00,33.2,40,13.4,306,Burning
2893,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 09:00:00+00:00,0.23,4.37,28.87,149.46,66.16,29.26,2025-02-28 09:00:00+00:00,33.2,38,14.9,313,Burning
2894,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 09:15:00+00:00,0.23,4.21,28.87,149.46,66.48,29.26,2025-02-28 09:00:00+00:00,33.2,38,14.9,313,Burning
2895,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 09:30:00+00:00,0.21,4.16,28.51,153.46,67.76,29.27,2025-02-28 09:00:00+00:00,33.2,38,14.9,313,Burning
2896,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 09:45:00+00:00,0.21,4.14,28.51,153.46,67.76,29.27,2025-02-28 09:00:00+00:00,33.2,38,14.9,313,Burning
2897,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 10:00:00+00:00,0.2,4.11,28.66,153.46,67.76,29.27,2025-02-28 10:00:00+00:00,33.4,35,13.1,312,Burning
2898,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 10:15:00+00:00,0.19,4.02,28.27,155.35,68.56,29.26,2025-02-28 10:00:00+00:00,33.4,35,13.1,312,Burning
2899,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 10:30:00+00:00,0.19,3.99,28.45,163.46,71.76,28.94,2025-02-28 10:00:00+00:00,33.4,35,13.1,312,Burning
2900,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 10:45:00+00:00,0.19,4.01,28.61,163.46,71.76,29.26,2025-02-28 10:00:00+00:00,33.4,35,13.1,312,Burning
2901,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 11:00:00+00:00,0.19,3.97,28.14,163.46,71.76,29.26,2025-02-28 11:00:00+00:00,33.3,35,11.6,309,Burning
2902,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 11:30:00+00:00,0.19,4,28.44,193.46,83.76,28.61,2025-02-28 11:00:00+00:00,33.3,35,11.6,309,Burning
2903,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 11:45:00+00:00,0.18,3.92,28.78,193.46,83.76,29.26,2025-02-28 11:00:00+00:00,33.3,35,11.6,309,Burning
2904,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 12:00:00+00:00,0.19,3.96,28.47,193.46,83.76,29.26,2025-02-28 12:00:00+00:00,32,38,13.4,317,Burning
2905,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 12:15:00+00:00,0.17,3.83,28.47,194.08,84.01,29.26,2025-02-28 12:00:00+00:00,32,38,13.4,317,Burning
2906,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 12:30:00+00:00,0.18,3.89,28.39,196.96,85.16,29.26,2025-02-28 12:00:00+00:00,32,38,13.4,317,Burning
2907,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 12:45:00+00:00,0.18,3.92,28.12,196.96,85.16,29.26,2025-02-28 12:00:00+00:00,32,38,13.4,317,Burning
2908,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 13:00:00+00:00,0.2,4.07,28.6,196.96,85.16,28.94,2025-02-28 13:00:00+00:00,29.5,50,14.1,326,Burning
2909,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 13:15:00+00:00,0.2,4.14,27.88,187.25,81.48,29.26,2025-02-28 13:00:00+00:00,29.5,50,14.1,326,Burning
2910,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 13:30:00+00:00,0.2,4.05,28.41,150.96,66.76,29.26,2025-02-28 13:00:00+00:00,29.5,50,14.1,326,Burning
2911,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 13:45:00+00:00,0.2,4.1,28.84,150.96,66.76,29.25,2025-02-28 13:00:00+00:00,29.5,50,14.1,326,Burning
2912,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 14:00:00+00:00,0.2,4.08,28.41,150.96,66.76,29.25,2025-02-28 14:00:00+00:00,28.7,52,12.1,340,Burning
2913,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 14:15:00+00:00,0.2,4.06,28.05,147.76,65.55,28.93,2025-02-28 14:00:00+00:00,28.7,52,12.1,340,Burning
2914,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 14:30:00+00:00,0.21,4.23,28.62,134.96,60.36,29.26,2025-02-28 14:00:00+00:00,28.7,52,12.1,340,Burning
2915,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 14:45:00+00:00,0.21,4.19,28.63,134.96,60.36,29.26,2025-02-28 14:00:00+00:00,28.7,52,12.1,340,Burning
2916,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 15:15:00+00:00,0.24,4.46,29.08,134.76,60.28,29.25,2025-02-28 15:00:00+00:00,28.5,49,14.6,342,Burning
2917,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 15:30:00+00:00,0.24,4.47,28.68,133.96,59.96,29.26,2025-02-28 15:00:00+00:00,28.5,49,14.6,342,Burning
2918,"Kurla, Mumbai - MPCB",19.0863,72.8888,4910.613984,5414.962351,4784.086422,2821.488723,2025-02-28 15:45:00+00:00,0.25,4.57,28.58,133.96,59.96,29.26,2025-02-28 15:00:00+00:00,28.5,49,14.6,342,Burning
