city,latitude,longitude,timestamp,CO,NO2,O3,PM10,PM2.5,SO2,temperature,humidity,wind_speed,wind_direction,distance_to_road_km,distance_to_industry_km,distance_to_dump_km,distance_to_farmland_km,year,month,day,hour,day_of_week,season,road_proximity,industry_proximity,pollution_source,aqi
6,22.5726,88.3639,1332,0.5905171948104694,0.3458367816066445,-0.7471932832784021,0.82343527040674,107.1,0.1876192115444912,-1.0949676772320214,0.6845172685008746,0.4134624922019085,345,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2026,1,8,18,3,0,24.587849250420973,0.780706564798492,Burning,107.1
6,22.5726,88.3639,1624,2.354789559805095,0.4425759731676357,-0.2140056928834407,1.7340422960534096,151.3,0.2378336340259117,-0.7076112590459512,0.8303221171100336,-0.2420249946326222,6,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2026,1,21,2,2,0,24.587849250420973,0.780706564798492,Burning,151.3
3,28.6139,77.209,258,1.4893876680326634,2.3824513407854067,-1.1851688039599777,1.3113355705222762,131.3,1.524578210112311,-1.0580765897857287,0.2957043388764507,-0.9731456530249836,273,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,24,19,0,3,29.467460806877423,0.3544953745262739,Burning,131.3
3,28.6139,77.209,1731,1.8288547084516835,1.1808487508699368,-0.6710236275076933,0.6615028432132214,85.4,1.0287107881082842,-1.5192151828643836,0.7331188847039276,-0.5445576808639442,282,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,25,13,6,0,29.467460806877423,0.3544953745262739,Burning,85.4
3,28.6139,77.209,806,1.391372536644073,0.7989835210239189,-0.6519812135650161,0.5878971944888948,91.5,0.6834866335485186,-0.9105122400005592,0.5873140360947686,-0.4437134521201701,283,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,17,17,2,0,29.467460806877423,0.3544953745262739,Burning,91.5
3,28.6139,77.209,1639,2.938099122215242,2.148240666479849,-1.2042112179026547,0.9264831786207974,110.6,1.2609524920848538,-1.0396310460625826,0.2471027226733977,-1.149623053326588,349,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,21,17,2,0,29.467460806877423,0.3544953745262739,Burning,110.6
3,28.6139,77.209,949,0.5690016781641934,0.0301615249339364,-0.1378360371127319,0.6026183242337602,96.6,0.8027458869418921,-0.9474033274468516,1.0733301981252985,0.6151509496894567,289,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,23,17,1,0,29.467460806877423,0.3544953745262739,Burning,96.6
6,22.5726,88.3639,1526,0.6263763892209293,-0.1480422489942052,-0.6900660414503705,1.1956695510983348,124.8,0.2754944508869771,-1.4085419205255063,0.8303221171100336,-0.1411807658888481,343,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2026,1,17,0,5,0,24.587849250420973,0.780706564798492,Burning,124.8
3,28.6139,77.209,1580,2.445632852311593,0.6462374290855117,1.347472250416089,1.1557121989337005,123.9,1.8007575337601238,-0.0620172287358343,-0.676327985184609,-1.7042663114173449,90,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,19,6,0,0,29.467460806877423,0.3544953745262739,Burning,123.9
6,22.5726,88.3639,1340,0.4088306097974727,-0.2804221953408246,-0.5567691438516302,0.7939930109170092,105.2,0.1311279862528932,-1.6667795326495534,1.1705334305314046,-0.1411807658888481,330,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2026,1,9,2,4,0,24.587849250420973,0.780706564798492,Burning,105.2
3,28.6139,77.209,1580,2.445632852311593,0.6462374290855117,1.347472250416089,1.1557121989337005,123.9,1.8007575337601238,-0.0620172287358343,-0.676327985184609,-1.7042663114173449,90,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,19,6,0,0,29.467460806877423,0.3544953745262739,Burning,123.9
3,28.6139,77.209,145,5.321540244030474,5.167521750462363,-1.8897381198390333,3.1830220666551536,220.3,3.6461375599523262,-1.2240864832940446,1.1705334305314046,-0.7462461383514921,263,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,20,2,3,3,29.467460806877423,0.3544953745262739,Burning,220.3
3,28.6139,77.209,290,3.741345077009543,1.5168901531344323,-1.128041562131946,1.2839963295675267,129.9,1.3362741258069846,-1.4085419205255063,0.6845172685008746,-0.7966682527233792,292,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,26,3,2,3,29.467460806877423,0.3544953745262739,Burning,129.9
3,28.6139,77.209,513,1.1236238850459728,1.5830801263077423,0.4334363811675838,0.4743341935999339,91.7,1.788203928139769,-0.3755914720293196,-0.773531217590715,-0.1663918230747917,282,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,5,12,4,0,29.467460806877423,0.3544953745262739,Burning,91.7
3,28.6139,77.209,5,1.0638585610285396,0.157449934882609,0.4143939672249066,0.4806432492048761,88.2,0.6897634363586962,-0.0066805975663956,-0.676327985184609,-0.5697687380498876,274,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,14,5,4,3,29.467460806877423,0.3544953745262739,Burning,88.2
3,28.6139,77.209,695,6.273004202388009,2.8101403982129463,-1.3755929433867495,3.6625102926307673,242.1,2.980796462073505,-1.5376607265875302,1.1705334305314046,-1.8303215973470623,180,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,13,2,5,0,29.467460806877423,0.3544953745262739,Burning,242.1
6,22.5726,88.3639,1340,0.4088306097974727,-0.2804221953408246,-0.5567691438516302,0.7939930109170092,105.2,0.1311279862528932,-1.6667795326495534,1.1705334305314046,-0.1411807658888481,330,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2026,1,9,2,4,0,24.587849250420973,0.780706564798492,Burning,105.2
3,28.6139,77.209,244,1.8599326769407487,0.5596813103204146,0.947581557619868,1.3702200895017378,133.2,2.1208744770791794,-0.0989083161821266,-0.384718287966291,-1.3261004536281924,294,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,24,5,0,3,29.467460806877423,0.3544953745262739,Burning,133.2
3,28.6139,77.209,1134,0.3514558987407369,1.7205516090523083,0.9094967297345136,0.5437338052542989,95.0,2.717170744046048,-0.5047102780913428,0.2471027226733977,0.2369850919003042,100,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,31,11,2,0,29.467460806877423,0.3544953745262739,Burning,95.0
3,28.6139,77.209,1661,1.1451394016922487,1.2623133332370873,0.0335456883713627,1.1557121989337005,122.5,1.7066054916074604,-0.3755914720293196,0.3929075712825567,0.8672615215488916,130,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,22,15,3,0,29.467460806877423,0.3544953745262739,Burning,122.5
3,28.6139,77.209,1576,4.950995235122389,2.1940644940613714,-1.5850594967561986,2.615207062210348,193.2,2.654402715944272,-1.906571601050454,1.5593463601558284,-1.3513115108141358,75,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,19,2,0,0,29.467460806877423,0.3544953745262739,Burning,193.2
6,22.5726,88.3639,26,0.8630470723299644,0.0199784521380426,-0.1187936231700547,1.086312587279335,118.7,0.1750656059241361,-0.1911360347978576,0.6359156522978217,-0.5697687380498876,340,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2025,11,15,2,5,3,24.587849250420973,0.780706564798492,Burning,118.7
3,28.6139,77.209,637,1.5539342179714912,1.9343961377660783,-1.0518719063612372,0.6509877505383176,100.1,1.6061766466446197,-0.6338290841533661,0.0040946416581328,-0.6201908524217746,296,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,10,16,2,0,29.467460806877423,0.3544953745262739,Burning,100.1
6,22.5726,88.3639,1127,0.6933135521204543,-0.3109714137285061,0.6619453484797101,1.3029234963823535,130.4,0.3006016621276873,-0.7260568027690971,0.1498994902672917,-0.5949797952358312,4,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2025,12,31,4,2,0,24.587849250420973,0.780706564798492,Burning,130.4
3,28.6139,77.209,744,4.912745427751232,1.746009291042043,-0.6519812135650161,2.8801873976179246,204.0,3.081225307036346,-1.7774527949884305,1.8023544411710928,-0.2924471090045092,257,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,15,3,0,0,29.467460806877423,0.3544953745262739,Burning,204.0
3,28.6139,77.209,1380,1.310091695980364,0.3000129540251224,-0.8614477669344652,0.8087141406618746,106.9,0.3947537042803507,-2.1463636694513544,1.2677366629375104,-0.1916028802607351,297,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,10,19,5,0,29.467460806877423,0.3544953745262739,Burning,106.9
3,28.6139,77.209,1059,0.7578601020592821,-0.3669783141059221,1.7092781153269556,0.4217587302254149,88.7,1.7317127028481707,-0.1911360347978576,-0.384718287966291,-0.3176581661904526,292,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,28,8,6,0,29.467460806877423,0.3544953745262739,Burning,88.7
3,28.6139,77.209,1115,3.526189910546784,2.5402889691217605,-1.242296045788009,1.822369074522601,155.1,2.183642505180955,-1.1503043084014597,0.7817205009069805,-0.998356710210927,325,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,30,16,1,0,29.467460806877423,0.3544953745262739,Burning,155.1
3,28.6139,77.209,18,0.6168139373781399,1.2215810420535125,-0.8424053529917881,0.7834779182421054,96.6,0.3006016621276873,-0.6522746278765126,-0.1417102069510261,-0.4185023949342267,286,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,14,18,4,3,29.467460806877423,0.3544953745262739,Burning,96.6
3,28.6139,77.209,1214,2.4528046911936854,2.560655114713549,-1.8135684640683247,2.39859615310733,177.0,2.3656697866761043,-2.054135950835624,1.3163382791405631,-1.3513115108141358,290,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,3,20,5,0,29.467460806877423,0.3544953745262739,Burning,177.0
3,28.6139,77.209,1221,2.804224796416192,1.1350249232884146,-1.2994232876160408,1.3618080153618146,132.2,0.8655139150436677,-1.9619082322198924,1.4621431277497223,-0.5697687380498876,276,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,4,3,6,0,29.467460806877423,0.3544953745262739,Burning,132.2
6,22.5726,88.3639,1260,0.6048608725746534,0.3662029271984322,-0.7281508693357249,1.6057581654195827,141.6,0.1938960143546688,-1.3163142019097755,1.0247285819222456,-0.1159697087029047,18,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2026,1,5,18,0,0,24.587849250420973,0.780706564798492,Burning,141.6
3,28.6139,77.209,1283,1.486997055071966,1.435425570767282,-1.0518719063612372,1.2440389774028922,125.7,0.9596659571963312,-1.998799319666185,1.5593463601558284,-0.5697687380498876,329,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,6,17,1,0,29.467460806877423,0.3544953745262739,Burning,125.7
3,28.6139,77.209,117,1.843198386215868,2.2857121492244152,-1.5850594967561986,1.675157777073948,148.1,0.758808267270649,-1.1871953958477524,1.1705334305314046,-0.7714571955374355,261,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,18,22,1,3,29.467460806877423,0.3544953745262739,Burning,148.1
3,28.6139,77.209,1878,1.7188865122596066,1.7714669730317776,-0.937617422705174,1.752969462868236,149.9,1.4429797735800034,-1.3163142019097755,1.4621431277497223,0.3126182634581345,112,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,31,18,5,0,29.467460806877423,0.3544953745262739,Burning,149.9
3,28.6139,77.209,1141,0.9395466870722788,1.023011122533583,-0.442514660195567,1.822369074522601,155.5,1.3551045342375172,-1.7774527949884305,1.7537528249680403,0.5143067209456826,127,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,31,18,2,0,29.467460806877423,0.3544953745262739,Burning,155.5
3,28.6139,77.209,1896,2.3452271079623057,2.2246137124490524,-0.5567691438516302,0.8907318635261244,109.7,2.083213660218114,-0.3018092971367351,0.8789237333130866,-0.9731456530249836,183,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,2,1,12,6,0,29.467460806877423,0.3544953745262739,Burning,109.7
3,28.6139,77.209,1563,2.722943955752483,3.360026329191212,-0.0997512092273775,2.526880283741156,188.6,3.539431912179308,-0.4124825594756118,0.0526962578611858,-0.4437134521201701,108,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,18,13,6,0,29.467460806877423,0.3544953745262739,Burning,188.6
6,22.5726,88.3639,1503,0.7841568446269527,-0.1429507125962582,-0.6710236275076933,0.8865258264561628,111.1,0.4010305070905283,-1.5929973577569685,0.9275253495161396,-0.2672360518185656,335,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2026,1,16,1,4,0,24.587849250420973,0.780706564798492,Burning,111.1
3,28.6139,77.209,156,2.732506407595272,4.454706654749796,0.1858849999127803,2.507953116926329,186.7,3.708905588054102,0.1777748396650663,-0.1417102069510261,-0.8470903670952662,203,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,20,13,3,3,29.467460806877423,0.3544953745262739,Burning,186.7
3,28.6139,77.209,1406,0.7817662316662554,-0.4128021416874442,-0.5758115577943074,0.68463604709801,101.5,0.06208315534094,-2.773512156038325,1.4135415115466694,-0.3176581661904526,285,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,11,23,6,0,29.467460806877423,0.3544953745262739,Burning,101.5
3,28.6139,77.209,1913,0.4638147078935112,0.6513289654834588,-0.2520905207687951,1.5573887391150256,142.0,0.532843366104257,-1.0396310460625826,1.607947976358881,0.1613519203424736,298,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,2,2,5,0,0,29.467460806877423,0.3544953745262739,Burning,142.0
3,28.6139,77.209,1006,6.428394044833335,1.985311501745548,-1.432720185214781,1.6541275917241405,146.7,2.497482645689833,-1.814343882434723,0.9275253495161396,-1.048778824582814,261,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,26,3,4,0,29.467460806877423,0.3544953745262739,Burning,146.7
3,28.6139,77.209,1622,1.1714361442599193,0.2694637356374409,-1.242296045788009,1.033737123904816,114.1,0.5202897604839019,-1.8327894261578688,1.6565495925619342,-0.7714571955374355,291,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,21,0,2,0,29.467460806877423,0.3544953745262739,Burning,114.1
3,28.6139,77.209,924,4.7143245520133545,6.323300512796311,-1.223253631845332,5.170374582211973,312.9,7.952024287734133,-0.9474033274468516,1.0733301981252985,-0.998356710210927,336,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,22,16,0,0,29.467460806877423,0.3544953745262739,Burning,312.9
3,28.6139,77.209,2067,2.316539752433937,1.1197503140945742,-1.03282949241856,0.5184975828345297,85.7,0.4889057464330141,-1.2794231144634831,0.4901108036886626,-0.8470903670952662,272,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,2,8,19,6,0,29.467460806877423,0.3544953745262739,Burning,85.7
3,28.6139,77.209,411,2.8137872482589814,0.7531596934423969,0.6048181066516786,0.4596130638550685,91.3,2.246410533282731,-0.5600469092607816,-0.773531217590715,-1.4269446823719665,270,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,1,5,0,0,29.467460806877423,0.3544953745262739,Burning,91.3
3,28.6139,77.209,932,2.8902868630012954,0.2745552720353879,-0.8233629390491108,2.026361872415735,162.5,1.298613308945919,-1.722116163818992,1.850956057374146,0.3126182634581345,266,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,23,0,1,0,29.467460806877423,0.3544953745262739,Burning,162.5
3,28.6139,77.209,327,2.1229001026174545,4.4241574363621154,-1.432720185214781,1.919107927131716,159.3,2.9556892508327945,-0.6153835404302203,0.1012978740642387,-1.149623053326588,338,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,27,16,3,3,29.467460806877423,0.3544953745262739,Burning,159.3
3,28.6139,77.209,409,5.531914184571838,2.0107691837352824,-1.3184657015587178,1.509019312810468,141.6,2.127151279889357,-1.6298884452032611,0.2471027226733977,-0.94793459583904,247,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,1,3,0,0,29.467460806877423,0.3544953745262739,Burning,141.6
3,28.6139,77.209,1946,2.7277251816738777,3.08508336370208,-1.1661263900173002,2.3207844673130413,171.8,2.403330603537169,-0.8920666962774132,0.4415091874856097,-1.250467282070362,339,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,2,3,14,1,0,29.467460806877423,0.3544953745262739,Burning,171.8
3,28.6139,77.209,1146,0.7506882631771902,-0.3211544865243999,-0.3853874183675354,1.3807351821766416,134.6,0.476352140812659,-1.9619082322198924,1.850956057374146,-0.2924471090045092,114,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,31,23,2,0,29.467460806877423,0.3544953745262739,Burning,134.6
3,28.6139,77.209,903,4.413107318965492,3.4669485935480973,-1.3946353573294266,3.6625102926307673,241.2,3.118886123897412,-1.5561062703106765,1.7051512087649874,-0.8470903670952662,146,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,21,19,6,0,29.467460806877423,0.3544953745262739,Burning,241.2
3,28.6139,77.209,793,2.223305846966742,0.1879991532702905,-0.2330481068261179,0.842362437221567,107.3,0.8215762953724246,-1.0765221335088753,0.5387124198917157,0.3126182634581345,275,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,17,4,2,0,29.467460806877423,0.3544953745262739,Burning,107.3
3,28.6139,77.209,1620,0.8176254260767152,0.7786173754321314,-1.2803808736733635,1.4206925343412762,131.8,0.6018881970162102,-1.5745518140338224,1.1219318143283514,-1.0235677673968706,302,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,20,22,1,0,29.467460806877423,0.3544953745262739,Burning,131.8
3,28.6139,77.209,419,2.4049924319797387,3.991376842536628,-1.1089991481892687,1.3912502748515454,135.0,3.1816541519991874,-0.4124825594756118,-0.627726368981556,-1.200045167698475,42,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,1,14,0,0,29.467460806877423,0.3544953745262739,Burning,135.0
3,28.6139,77.209,1114,3.263222484870078,2.545380505519707,-1.128041562131946,1.6246853322344097,145.8,1.9639544068247403,-1.0580765897857287,0.6845172685008746,-0.6706129667936617,307,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,30,15,1,0,29.467460806877423,0.3544953745262739,Burning,145.8
6,22.5726,88.3639,1318,0.6407200669851132,-0.4280767508812849,0.5857756927090013,1.4206925343412762,133.6,0.4135841127108834,-0.8736211525542668,0.2471027226733977,0.4890956637597392,342,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2026,1,8,4,3,0,24.587849250420973,0.780706564798492,Burning,133.6
3,28.6139,77.209,2075,3.925422274983237,2.3264444404079905,-1.451762599157458,2.0852463913951964,157.9,2.4409914203982352,-1.4823240954180914,0.8303221171100336,-0.7462461383514921,256,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,2,9,3,0,0,29.467460806877423,0.3544953745262739,Burning,157.9
3,28.6139,77.209,1155,0.7315633594916116,-0.0258453754434794,1.556938803785538,0.8024050850569324,106.9,2.271517744523441,-0.8182845213848281,0.8789237333130866,-0.897512481467153,227,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,1,8,3,0,29.467460806877423,0.3544953745262739,Burning,106.9
3,28.6139,77.209,1015,0.9969213981290146,2.0871422297044857,-0.4234722462528898,0.9159680859458936,112.2,1.719159097227816,-0.4493736469219041,-0.433319904169344,-0.3680802805623396,307,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,26,12,4,0,29.467460806877423,0.3544953745262739,Burning,112.2
3,28.6139,77.209,40,0.5474861615179175,1.939487674164026,-1.1470839760746232,0.4995704160197028,91.5,0.702317041979051,-0.2833637534135886,-0.627726368981556,-0.1159697087029047,273,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,15,16,5,3,29.467460806877423,0.3544953745262739,Burning,91.5
3,28.6139,77.209,681,2.211352782163256,3.920095332965371,0.7761998321357733,2.1357188362347346,167.2,4.33030906626168,-0.0066805975663956,-0.579124752778503,-1.048778824582814,276,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,12,12,4,0,29.467460806877423,0.3544953745262739,Burning,167.2
3,28.6139,77.209,122,4.3366077042231765,2.4180920955710343,-1.5660170828135214,2.4785108574365986,186.7,1.5559622241631992,-1.0027399586162904,0.5387124198917157,-1.3261004536281924,279,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,19,3,2,3,29.467460806877423,0.3544953745262739,Burning,186.7
3,28.6139,77.209,1470,3.5524866531144546,1.5117986167364854,-0.8614477669344652,1.6646426843990445,147.6,1.4806405904410682,-1.8327894261578688,0.9761269657191926,-0.4437134521201701,307,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,14,16,2,0,29.467460806877423,0.3544953745262739,Burning,147.6
3,28.6139,77.209,469,1.2144671775524711,0.6818781838711403,-0.4044298323102126,0.4953643789497415,93.1,0.8278530981826022,-0.9658488711699976,-0.2389134393571321,-0.3680802805623396,295,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,3,16,2,0,29.467460806877423,0.3544953745262739,Burning,93.1
3,28.6139,77.209,1137,0.9969213981290146,2.7795911798252653,-0.4805994880809214,2.144130910374658,170.9,2.3593929838659267,-1.5929973577569685,1.4135415115466694,0.7664172928051175,107,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,31,14,2,0,29.467460806877423,0.3544953745262739,Burning,170.9
3,28.6139,77.209,1597,1.9890257768184043,0.7277020114526623,-1.1089991481892687,2.076834317255273,164.4,1.160523647122013,-1.7036706200958456,1.0733301981252985,-0.7462461383514921,299,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,19,23,0,0,29.467460806877423,0.3544953745262739,Burning,164.4
3,28.6139,77.209,1102,3.600298912328401,1.5321647623282737,-1.1470839760746232,2.615207062210348,193.7,2.271517744523441,-2.054135950835624,1.850956057374146,-0.8470903670952662,270,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,30,3,1,0,29.467460806877423,0.3544953745262739,Burning,193.7
3,28.6139,77.209,192,3.791547949184187,3.278561746824061,-1.2803808736733635,3.222979418819788,220.3,2.302901758574329,-1.2794231144634831,1.3163382791405631,-0.998356710210927,246,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,22,1,5,3,29.467460806877423,0.3544953745262739,Burning,220.3
3,28.6139,77.209,1192,1.2718418886092069,0.371294463596379,-1.432720185214781,0.8718046967112975,103.8,-0.0822833092931438,-1.7036706200958456,1.4621431277497223,-1.048778824582814,338,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,2,22,4,0,29.467460806877423,0.3544953745262739,Burning,103.8
4,17.385,78.4867,26,0.6335482281030212,0.1523583984846622,0.0525881023140399,0.6278545466535294,94.3,0.5516737745347897,-0.5231558218144893,0.2471027226733977,-1.149623053326588,68,1.9425924477533985,1.3255112319937157,-0.0369821940427954,-1.7891644189032367,2025,11,15,2,5,3,19.882815062242454,0.39603911318559,Burning,94.3
6,22.5726,88.3639,619,0.7602507150199794,0.4425759731676357,-0.9757022505905284,1.771896629683063,151.8,0.1562351974936034,-0.670720171599659,1.2191350467344575,-0.5949797952358312,342,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2025,12,9,22,1,0,24.587849250420973,0.780706564798492,Burning,151.8
3,28.6139,77.209,1055,3.748516915891635,1.1197503140945742,-0.7662356972210793,2.8696723049430206,205.4,1.744266308468526,-1.6852250763726997,1.4135415115466694,-0.8218793099093226,260,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,28,4,6,0,29.467460806877423,0.3544953745262739,Burning,205.4
3,28.6139,77.209,745,4.327045252380388,1.2470387240432468,0.0906729301993943,2.6236191363502708,192.3,2.9556892508327945,-1.3347597456329217,1.3163382791405631,-0.3680802805623396,261,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,15,4,0,0,29.467460806877423,0.3544953745262739,Burning,192.3
3,28.6139,77.209,994,2.950052187018729,3.8284476778023273,-1.623144324641553,1.940138112481524,159.7,3.2695293913416728,-1.0765221335088753,0.4415091874856097,-0.9227235386530964,262,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,25,15,3,0,29.467460806877423,0.3544953745262739,Burning,159.7
6,22.5726,88.3639,1626,1.6232619938317137,-0.0360284482393733,1.1570481109893171,1.2440389774028922,128.1,0.4135841127108834,0.4544579955122592,-0.384718287966291,-0.7210350811655487,9,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2026,1,21,4,2,0,24.587849250420973,0.780706564798492,Burning,128.1
6,22.5726,88.3639,1649,0.4948926763825764,-0.0258453754434794,-0.2520905207687951,1.0568703277896043,117.8,0.3508160846091078,-0.1911360347978576,-0.1903118231540791,-0.9731456530249836,360,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2026,1,22,3,3,0,24.587849250420973,0.780706564798492,Burning,117.8
3,28.6139,77.209,767,1.6734648660063574,0.0556192069236709,-0.2520905207687951,0.6215454910485871,98.3,1.3864885482884048,-1.7405617075421382,1.4621431277497223,0.6151509496894567,285,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,12,16,2,1,0,29.467460806877423,0.3544953745262739,Burning,98.3
3,28.6139,77.209,1191,1.3770288588798891,0.5851389923101491,-1.4708050131001351,0.9012469562010282,105.0,0.0369759441002298,-1.6852250763726997,1.4621431277497223,-1.0739898817687574,322,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,2,21,4,0,29.467460806877423,0.3544953745262739,Burning,105.0
3,28.6139,77.209,185,2.96678647774361,4.08811603409762,-1.0518719063612372,3.212464326144884,219.3,2.76110836371729,-0.4678191906450505,0.5873140360947686,-1.149623053326588,60,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2025,11,21,18,4,3,29.467460806877423,0.3544953745262739,Burning,219.3
6,22.5726,88.3639,1911,0.9682340426006468,-0.1124014942085769,-0.2140056928834407,0.6068243613037217,98.0,0.1687888031139585,-0.4678191906450505,0.3929075712825567,-0.6706129667936617,347,1.2031166012388552,-0.1690870212388162,0.2325676244696224,1.1781129426923302,2026,2,2,3,0,0,24.587849250420973,0.780706564798492,Burning,98.0
3,28.6139,77.209,1174,0.4614240949328139,0.0505276705257241,-1.0518719063612372,0.876010733781259,97.8,0.2503872396462668,-1.4638785516949453,1.2191350467344575,0.3882514350159651,296,0.6856508401454493,1.680996711650915,-0.6056299175206125,1.1372634211798447,2026,1,2,3,4,0,29.467460806877423,0.3544953745262739,Burning,97.8
