city,latitude,longitude,datetimeUtc,Temperature,Humidity,Wind Speed,Wind Direction
Delhi,28.56789,77.250515,2025-02-25T17:00,20,56,3.6,180
Delhi,28.56789,77.250515,2025-02-25T18:00,19.9,58,5.6,173
Delhi,28.56789,77.250515,2025-02-25T19:00,19.4,63,4.9,197
Delhi,28.56789,77.250515,2025-02-25T20:00,18.6,67,4.7,220
Delhi,28.56789,77.250515,2025-02-25T21:00,18.2,70,2.3,231
Delhi,28.56789,77.250515,2025-02-25T22:00,18,71,0.7,270
Delhi,28.56789,77.250515,2025-02-25T23:00,17.6,71,4.6,291
Delhi,28.56789,77.250515,2025-02-26T00:00,17.4,74,1.1,99
Delhi,28.56789,77.250515,2025-02-26T01:00,18,78,1.2,231
Delhi,28.56789,77.250515,2025-02-26T02:00,18.4,78,0.8,153
Delhi,28.56789,77.250515,2025-02-26T03:00,18.9,72,5.2,124
Delhi,28.56789,77.250515,2025-02-26T04:00,21.8,61,3.7,133
Delhi,28.56789,77.250515,2025-02-26T05:00,25,50,5.6,97
Delhi,28.56789,77.250515,2025-02-26T06:00,26.9,45,4.9,123
Delhi,28.56789,77.250515,2025-02-26T07:00,28.4,39,6.1,152
Delhi,28.56789,77.250515,2025-02-26T08:00,29.4,35,5.6,149
Delhi,28.56789,77.250515,2025-02-26T09:00,29.7,33,6.4,151
Delhi,28.56789,77.250515,2025-02-26T10:00,29.4,32,5.3,162
Delhi,28.56789,77.250515,2025-02-26T11:00,29.3,33,6.8,180
Delhi,28.56789,77.250515,2025-02-26T12:00,28.5,36,8,194
Delhi,28.56789,77.250515,2025-02-26T13:00,27,46,2.2,235
Delhi,28.56789,77.250515,2025-02-26T14:00,26,52,0.6,162
Delhi,28.56789,77.250515,2025-02-26T15:00,25.1,56,0.7,90
Delhi,28.56789,77.250515,2025-02-26T16:00,24.5,58,0.6,124
Delhi,28.56789,77.250515,2025-02-26T17:00,23,61,3.7,169
Delhi,28.56789,77.250515,2025-02-26T18:00,22.5,66,4.5,185
Delhi,28.56789,77.250515,2025-02-26T19:00,21.9,70,4,201
Delhi,28.56789,77.250515,2025-02-26T20:00,21.7,71,0.8,225
Delhi,28.56789,77.250515,2025-02-26T21:00,21.5,72,2.8,27
Delhi,28.56789,77.250515,2025-02-26T22:00,20.8,75,2.6,39
Delhi,28.56789,77.250515,2025-02-26T23:00,20,78,0.9,349
Delhi,28.56789,77.250515,2025-02-27T00:00,20,73,5.2,29
Delhi,28.56789,77.250515,2025-02-27T01:00,20.5,81,2.8,101
Delhi,28.56789,77.250515,2025-02-27T02:00,20.8,78,12.1,328
Delhi,28.56789,77.250515,2025-02-27T03:00,19,76,10.3,349
Delhi,28.56789,77.250515,2025-02-27T04:00,19.9,80,8.9,45
Delhi,28.56789,77.250515,2025-02-27T05:00,20.6,84,10.2,49
Delhi,28.56789,77.250515,2025-02-27T06:00,20.1,83,14.3,56
Delhi,28.56789,77.250515,2025-02-27T07:00,20.5,76,10.4,62
Delhi,28.56789,77.250515,2025-02-27T08:00,22,70,10.6,66
Delhi,28.56789,77.250515,2025-02-27T09:00,23.4,63,11.5,76
Delhi,28.56789,77.250515,2025-02-27T10:00,23,63,9,78
Delhi,28.56789,77.250515,2025-02-27T11:00,22.2,63,7.6,97
Delhi,28.56789,77.250515,2025-02-27T12:00,22,61,8.9,99
Delhi,28.56789,77.250515,2025-02-27T13:00,21.2,67,5,38
Delhi,28.56789,77.250515,2025-02-27T14:00,20.8,69,7,48
Delhi,28.56789,77.250515,2025-02-27T15:00,19.8,73,6.8,72
Delhi,28.56789,77.250515,2025-02-27T16:00,19.6,73,7.7,74
Delhi,28.56789,77.250515,2025-02-27T17:00,19.6,71,9,93
Delhi,28.56789,77.250515,2025-02-27T18:00,19.3,68,10.6,91
Delhi,28.56789,77.250515,2025-02-27T19:00,19,65,10.3,91
Delhi,28.56789,77.250515,2025-02-27T20:00,18.9,66,7.9,106
Delhi,28.56789,77.250515,2025-02-27T21:00,18.9,68,7.3,107
Delhi,28.56789,77.250515,2025-02-27T22:00,18.6,71,7.3,99
Delhi,28.56789,77.250515,2025-02-27T23:00,18.6,73,9.1,104
Delhi,28.56789,77.250515,2025-02-28T00:00,18.5,72,10.6,109
Delhi,28.56789,77.250515,2025-02-28T01:00,18.9,72,8.6,127
Delhi,28.56789,77.250515,2025-02-28T02:00,18.6,75,5.8,104
Delhi,28.56789,77.250515,2025-02-28T03:00,18.4,75,6.6,29
Delhi,28.56789,77.250515,2025-02-28T04:00,17.9,81,8.1,28
Delhi,28.56789,77.250515,2025-02-28T05:00,18.1,84,11.1,77
Delhi,28.56789,77.250515,2025-02-28T06:00,19.2,80,11.2,93
Delhi,28.56789,77.250515,2025-02-28T07:00,19.7,77,11.4,96
Delhi,28.56789,77.250515,2025-02-28T08:00,20.6,74,10.4,104
Delhi,28.56789,77.250515,2025-02-28T09:00,21.7,72,10.1,119
Delhi,28.56789,77.250515,2025-02-28T10:00,22.7,70,9.9,123
Delhi,28.56789,77.250515,2025-02-28T11:00,22.9,70,9.3,130
Delhi,28.56789,77.250515,2025-02-28T12:00,22.2,74,6.5,103
Delhi,28.56789,77.250515,2025-02-28T13:00,21.8,82,7.4,104
Delhi,28.56789,77.250515,2025-02-28T14:00,20.9,86,7.7,120
Delhi,28.56789,77.250515,2025-02-28T15:00,20.4,85,9,116
Delhi,28.56789,77.250515,2025-02-28T16:00,19,90,8.9,326
Delhi,28.56789,77.250515,2025-02-28T17:00,18.7,90,5,64
Delhi,28.56789,77.250515,2025-02-28T18:00,18,88,10.8,48
Delhi,28.56789,77.250515,2025-02-28T19:00,16.9,87,9.3,66
Delhi,28.56789,77.250515,2025-02-28T20:00,16.5,89,8.1,58
Delhi,28.56789,77.250515,2025-02-28T21:00,16,90,8.4,97
Delhi,28.56789,77.250515,2025-02-28T22:00,15.7,91,7,42
Delhi,28.56789,77.250515,2025-02-28T23:00,15.6,90,6.9,96
Delhi,28.56789,77.250515,2025-03-01T00:00,15.4,90,8.9,81
Delhi,28.56789,77.250515,2025-03-01T01:00,16.8,92,12.6,110
Delhi,28.56789,77.250515,2025-03-01T02:00,16.5,92,13.1,97
Delhi,28.56789,77.250515,2025-03-01T03:00,17.4,87,12.5,97
Delhi,28.56789,77.250515,2025-03-01T04:00,18.5,83,8.2,109
Delhi,28.56789,77.250515,2025-03-01T05:00,19.2,80,7,122
Delhi,28.56789,77.250515,2025-03-01T06:00,21,76,3.7,101
Delhi,28.56789,77.250515,2025-03-01T07:00,22.6,72,3.1,87
Delhi,28.56789,77.250515,2025-03-01T08:00,23.5,68,3.6,72
Delhi,28.56789,77.250515,2025-03-01T09:00,23.9,65,3.2,56
Delhi,28.56789,77.250515,2025-03-01T10:00,24.1,65,2.7,53
Delhi,28.56789,77.250515,2025-03-01T11:00,23.5,64,2.2,9
Delhi,28.56789,77.250515,2025-03-01T12:00,22.6,72,2.5,360
Delhi,28.56789,77.250515,2025-03-01T13:00,21.6,80,4.7,16
Delhi,28.56789,77.250515,2025-03-01T14:00,21,81,5.3,10
Delhi,28.56789,77.250515,2025-03-01T15:00,20.4,82,5.2,14
Delhi,28.56789,77.250515,2025-03-01T16:00,20,83,7.1,351
Delhi,28.56789,77.250515,2025-03-01T17:00,19,85,8.5,4
Delhi,28.56789,77.250515,2025-03-01T18:00,18.1,86,8.3,6
Delhi,28.56789,77.250515,2025-03-01T19:00,17.4,89,6.3,358
Delhi,28.56789,77.250515,2025-03-01T20:00,16.9,91,5.9,358
Delhi,28.56789,77.250515,2025-03-01T21:00,16.5,91,6.5,358
Delhi,28.56789,77.250515,2025-03-01T22:00,16.1,91,7.8,352
Delhi,28.56789,77.250515,2025-03-01T23:00,15.8,90,7.6,341
Delhi,28.56789,77.250515,2025-03-02T00:00,15.4,89,7.1,333
Delhi,28.56789,77.250515,2025-03-02T01:00,16,88,7.3,330
Delhi,28.56789,77.250515,2025-03-02T02:00,15.9,87,7.3,318
Delhi,28.56789,77.250515,2025-03-02T03:00,17.4,83,5.6,301
Delhi,28.56789,77.250515,2025-03-02T04:00,19.4,75,6.2,308
Delhi,28.56789,77.250515,2025-03-02T05:00,21.4,66,6.2,311
Delhi,28.56789,77.250515,2025-03-02T06:00,23.2,47,8.3,316
Delhi,28.56789,77.250515,2025-03-02T07:00,24.2,37,11,319
Delhi,28.56789,77.250515,2025-03-02T08:00,24.5,36,12.1,314
Delhi,28.56789,77.250515,2025-03-02T09:00,24.5,36,12.3,309
Delhi,28.56789,77.250515,2025-03-02T10:00,24.1,38,11.8,309
Delhi,28.56789,77.250515,2025-03-02T11:00,23.2,42,10.1,309
Delhi,28.56789,77.250515,2025-03-02T12:00,21.8,50,7.3,303
Delhi,28.56789,77.250515,2025-03-02T13:00,19.6,61,5.9,290
Delhi,28.56789,77.250515,2025-03-02T14:00,18.5,65,5.7,288
Delhi,28.56789,77.250515,2025-03-02T15:00,17.3,70,5.5,297
Delhi,28.56789,77.250515,2025-03-02T16:00,16.4,72,5.4,310
Delhi,28.56789,77.250515,2025-03-02T17:00,15.8,72,5.6,303
Delhi,28.56789,77.250515,2025-03-02T18:00,15.4,70,5.8,306
Delhi,28.56789,77.250515,2025-03-02T19:00,14.8,70,5.9,315
Delhi,28.56789,77.250515,2025-03-02T20:00,14.1,72,5.6,333
Delhi,28.56789,77.250515,2025-03-02T21:00,13.5,75,6.1,348
Delhi,28.56789,77.250515,2025-03-02T22:00,13.1,76,6.3,347
Delhi,28.56789,77.250515,2025-03-02T23:00,12.4,78,5,341
Delhi,28.56789,77.250515,2025-03-03T00:00,12.1,79,4.3,345
Delhi,28.56789,77.250515,2025-03-03T01:00,12.6,81,4.9,350
Delhi,28.56789,77.250515,2025-03-03T02:00,13.5,79,4.3,343
Delhi,28.56789,77.250515,2025-03-03T03:00,15.7,75,2.7,307
Delhi,28.56789,77.250515,2025-03-03T04:00,18.8,66,0.3,135
Delhi,28.56789,77.250515,2025-03-03T05:00,21.7,52,1.2,141
Delhi,28.56789,77.250515,2025-03-03T06:00,24,38,1.7,162
Delhi,28.56789,77.250515,2025-03-03T07:00,25.6,31,3,197
Delhi,28.56789,77.250515,2025-03-03T08:00,26.5,32,4.9,197
Delhi,28.56789,77.250515,2025-03-03T09:00,26.9,36,6.7,194
Delhi,28.56789,77.250515,2025-03-03T10:00,26.4,40,7.8,206
Delhi,28.56789,77.250515,2025-03-03T11:00,25.5,45,6.5,194
Delhi,28.56789,77.250515,2025-03-03T12:00,24.3,57,3.9,167
Delhi,28.56789,77.250515,2025-03-03T13:00,23.1,56,6.4,164
Delhi,28.56789,77.250515,2025-03-03T14:00,22,62,6.2,136
Delhi,28.56789,77.250515,2025-03-03T15:00,21.2,67,6,123
Delhi,28.56789,77.250515,2025-03-03T16:00,21,65,6.9,129
Delhi,28.56789,77.250515,2025-03-03T17:00,20,70,5.5,113
Delhi,28.56789,77.250515,2025-03-03T18:00,19.1,73,5.2,121
Delhi,28.56789,77.250515,2025-03-03T19:00,18.5,74,5.4,159
Delhi,28.56789,77.250515,2025-03-03T20:00,18.1,75,5.6,182
Delhi,28.56789,77.250515,2025-03-03T21:00,17.6,76,5.2,276
Delhi,28.56789,77.250515,2025-03-03T22:00,16.7,80,2.3,274
Delhi,28.56789,77.250515,2025-03-03T23:00,15.9,83,2.6,286
Delhi,28.56789,77.250515,2025-03-04T00:00,15,87,4.2,282
Delhi,28.56789,77.250515,2025-03-04T01:00,16.6,83,6.5,272
Delhi,28.56789,77.250515,2025-03-04T02:00,17.2,79,9.4,272
Delhi,28.56789,77.250515,2025-03-04T03:00,18.7,75,9.6,276
Delhi,28.56789,77.250515,2025-03-04T04:00,20,69,11,273
Delhi,28.56789,77.250515,2025-03-04T05:00,21.8,59,10.8,274
Delhi,28.56789,77.250515,2025-03-04T06:00,23.1,54,10.5,287
Delhi,28.56789,77.250515,2025-03-04T07:00,24,49,11.3,306
Delhi,28.56789,77.250515,2025-03-04T08:00,24.5,44,11.4,308
Delhi,28.56789,77.250515,2025-03-04T09:00,24.6,43,12.7,305
Delhi,28.56789,77.250515,2025-03-04T10:00,24.5,42,13.5,303
Delhi,28.56789,77.250515,2025-03-04T11:00,23.8,42,14.3,301
Delhi,28.56789,77.250515,2025-03-04T12:00,22.7,44,15.2,307
Delhi,28.56789,77.250515,2025-03-04T13:00,20.9,53,14,311
Delhi,28.56789,77.250515,2025-03-04T14:00,20.1,54,12.5,303
Delhi,28.56789,77.250515,2025-03-04T15:00,19.3,51,14.4,307
Delhi,28.56789,77.250515,2025-03-04T16:00,18.2,52,13.6,306
Delhi,28.56789,77.250515,2025-03-04T17:00,17.5,54,13.5,308
Delhi,28.56789,77.250515,2025-03-04T18:00,16.6,56,12.9,310
Delhi,28.56789,77.250515,2025-03-04T19:00,15.9,58,13.2,309
Delhi,28.56789,77.250515,2025-03-04T20:00,15.2,61,13.8,307
Delhi,28.56789,77.250515,2025-03-04T21:00,14.7,62,14.2,305
Delhi,28.56789,77.250515,2025-03-04T22:00,14,64,14.1,301
Delhi,28.56789,77.250515,2025-03-04T23:00,13.4,62,14.7,301
Delhi,28.56789,77.250515,2025-03-05T00:00,13,57,15.6,301
Delhi,28.56789,77.250515,2025-03-05T01:00,12.6,63,15.7,298
Delhi,28.56789,77.250515,2025-03-05T02:00,12.8,63,16.4,294
Delhi,28.56789,77.250515,2025-03-05T03:00,13.9,61,14.1,289
Delhi,28.56789,77.250515,2025-03-05T04:00,15.9,55,16.7,294
Delhi,28.56789,77.250515,2025-03-05T05:00,18,47,18.4,302
Delhi,28.56789,77.250515,2025-03-05T06:00,19.8,41,20.2,302
Delhi,28.56789,77.250515,2025-03-05T07:00,21.2,35,22,307
Delhi,28.56789,77.250515,2025-03-05T08:00,22.1,31,22.3,305
Delhi,28.56789,77.250515,2025-03-05T09:00,22.7,28,21.9,300
Delhi,28.56789,77.250515,2025-03-05T10:00,22.6,29,21.3,294
Delhi,28.56789,77.250515,2025-03-05T11:00,22.1,33,20.3,292
Delhi,28.56789,77.250515,2025-03-05T12:00,21.4,33,18.8,295
Delhi,28.56789,77.250515,2025-03-05T13:00,20.8,34,18,299
Delhi,28.56789,77.250515,2025-03-05T14:00,20.1,36,16.2,299
Delhi,28.56789,77.250515,2025-03-05T15:00,19.3,38,16.1,301
Delhi,28.56789,77.250515,2025-03-05T16:00,18.7,39,18.2,304
Delhi,28.56789,77.250515,2025-03-05T17:00,18.5,38,18.3,307
Delhi,28.56789,77.250515,2025-03-05T18:00,18,38,16.4,306
Delhi,28.56789,77.250515,2025-03-05T19:00,17.2,42,14,302
Delhi,28.56789,77.250515,2025-03-05T20:00,16.2,45,13.2,292
Delhi,28.56789,77.250515,2025-03-05T21:00,15.4,47,13.8,291
Delhi,28.56789,77.250515,2025-03-05T22:00,15,46,13.8,296
Delhi,28.56789,77.250515,2025-03-05T23:00,14.6,47,13.5,295
Delhi,28.56789,77.250515,2025-03-06T00:00,14.1,49,13,294
Delhi,28.56789,77.250515,2025-03-06T01:00,13,57,13.3,288
Delhi,28.56789,77.250515,2025-03-06T02:00,13.4,56,14,288
Delhi,28.56789,77.250515,2025-03-06T03:00,15.2,53,13.6,285
Delhi,28.56789,77.250515,2025-03-06T04:00,17.6,47,12.5,285
Delhi,28.56789,77.250515,2025-03-06T05:00,20.3,41,12.8,289
Delhi,28.56789,77.250515,2025-03-06T06:00,22.5,34,13.3,293
Delhi,28.56789,77.250515,2025-03-06T07:00,24.4,28,13.7,295
Delhi,28.56789,77.250515,2025-03-06T08:00,25.6,25,13.1,291
Delhi,28.56789,77.250515,2025-03-06T09:00,26.5,23,12.4,284
Delhi,28.56789,77.250515,2025-03-06T10:00,26.8,22,12,283
Delhi,28.56789,77.250515,2025-03-06T11:00,26.4,22,10.9,278
Delhi,28.56789,77.250515,2025-03-06T12:00,25.1,27,6.8,268
Delhi,28.56789,77.250515,2025-03-06T13:00,22.8,37,4.5,263
Delhi,28.56789,77.250515,2025-03-06T14:00,22.1,40,2.7,270
Delhi,28.56789,77.250515,2025-03-06T15:00,21.2,42,2.3,302
Delhi,28.56789,77.250515,2025-03-06T16:00,20,45,2.5,249
Delhi,28.56789,77.250515,2025-03-06T17:00,19.2,49,3.2,270
Delhi,28.56789,77.250515,2025-03-06T18:00,18.1,52,5.1,280
Delhi,28.56789,77.250515,2025-03-06T19:00,18,53,5.2,282
Delhi,28.56789,77.250515,2025-03-06T20:00,16.4,58,5.3,8
Delhi,28.56789,77.250515,2025-03-06T21:00,15.2,63,2.7,8
Delhi,28.56789,77.250515,2025-03-06T22:00,14.7,64,2.4,347
Delhi,28.56789,77.250515,2025-03-06T23:00,14.6,63,1.3,304
Mumbai,19.0863,72.8888,2025-02-18T00:00,23.5,47,8.4,351
Mumbai,19.0863,72.8888,2025-02-18T01:00,23.4,53,10.9,351
Mumbai,19.0863,72.8888,2025-02-18T02:00,23.4,49,10.1,5
Mumbai,19.0863,72.8888,2025-02-18T03:00,24.9,44,7.8,23
Mumbai,19.0863,72.8888,2025-02-18T04:00,27.9,36,4.6,31
Mumbai,19.0863,72.8888,2025-02-18T05:00,31.1,29,5.2,12
Mumbai,19.0863,72.8888,2025-02-18T06:00,33.5,24,6.4,349
Mumbai,19.0863,72.8888,2025-02-18T07:00,34.8,22,8.1,323
Mumbai,19.0863,72.8888,2025-02-18T08:00,34.6,27,12.4,310
Mumbai,19.0863,72.8888,2025-02-18T09:00,34,31,14.6,308
Mumbai,19.0863,72.8888,2025-02-18T10:00,32,34,18.5,314
Mumbai,19.0863,72.8888,2025-02-18T11:00,30.6,42,17.6,323
Mumbai,19.0863,72.8888,2025-02-18T12:00,29.7,48,15.6,321
Mumbai,19.0863,72.8888,2025-02-18T13:00,28.6,49,15,326
Mumbai,19.0863,72.8888,2025-02-18T14:00,28.5,44,15.9,340
Mumbai,19.0863,72.8888,2025-02-18T15:00,28.4,40,13.2,355
Mumbai,19.0863,72.8888,2025-02-18T16:00,28.3,36,11.6,7
Mumbai,19.0863,72.8888,2025-02-18T17:00,28.3,34,10.9,20
Mumbai,19.0863,72.8888,2025-02-18T18:00,27.9,32,9,33
Mumbai,19.0863,72.8888,2025-02-18T19:00,27.1,33,8.4,37
Mumbai,19.0863,72.8888,2025-02-18T20:00,26.2,36,6.6,26
Mumbai,19.0863,72.8888,2025-02-18T21:00,25.5,37,6.4,8
Mumbai,19.0863,72.8888,2025-02-18T22:00,25.1,38,7.2,359
Mumbai,19.0863,72.8888,2025-02-18T23:00,24.9,38,8.5,354
Mumbai,19.0863,72.8888,2025-02-19T00:00,24.6,38,9.1,352
Mumbai,19.0863,72.8888,2025-02-19T01:00,23.4,50,7.1,341
Mumbai,19.0863,72.8888,2025-02-19T02:00,23.2,50,7.9,348
Mumbai,19.0863,72.8888,2025-02-19T03:00,24.9,45,7.7,357
Mumbai,19.0863,72.8888,2025-02-19T04:00,28,36,6.5,355
Mumbai,19.0863,72.8888,2025-02-19T05:00,30.8,31,8.5,343
Mumbai,19.0863,72.8888,2025-02-19T06:00,32.5,27,9.7,335
Mumbai,19.0863,72.8888,2025-02-19T07:00,33.4,26,12.3,322
Mumbai,19.0863,72.8888,2025-02-19T08:00,32.9,32,16.5,311
Mumbai,19.0863,72.8888,2025-02-19T09:00,32.5,34,17.3,312
Mumbai,19.0863,72.8888,2025-02-19T10:00,31.9,34,17.8,316
Mumbai,19.0863,72.8888,2025-02-19T11:00,31.2,34,16.5,319
Mumbai,19.0863,72.8888,2025-02-19T12:00,30.2,38,15,323
Mumbai,19.0863,72.8888,2025-02-19T13:00,28.3,48,13.4,325
Mumbai,19.0863,72.8888,2025-02-19T14:00,27.9,47,13.8,336
Mumbai,19.0863,72.8888,2025-02-19T15:00,27.6,44,13.1,344
Mumbai,19.0863,72.8888,2025-02-19T16:00,27.4,41,12,348
Mumbai,19.0863,72.8888,2025-02-19T17:00,27,36,10.1,355
Mumbai,19.0863,72.8888,2025-02-19T18:00,26.1,36,6.7,354
Mumbai,19.0863,72.8888,2025-02-19T19:00,25.4,42,8.3,349
Mumbai,19.0863,72.8888,2025-02-19T20:00,24.7,48,10.2,350
Mumbai,19.0863,72.8888,2025-02-19T21:00,24.3,53,11.5,352
Mumbai,19.0863,72.8888,2025-02-19T22:00,24.1,52,11.8,352
Mumbai,19.0863,72.8888,2025-02-19T23:00,24.2,47,10.3,359
Mumbai,19.0863,72.8888,2025-02-20T00:00,23.8,45,6.4,25
Mumbai,19.0863,72.8888,2025-02-20T01:00,22.2,57,6,3
Mumbai,19.0863,72.8888,2025-02-20T02:00,22.4,55,7.1,7
Mumbai,19.0863,72.8888,2025-02-20T03:00,24.4,48,7.5,10
Mumbai,19.0863,72.8888,2025-02-20T04:00,27.8,38,6,5
Mumbai,19.0863,72.8888,2025-02-20T05:00,31.4,28,7.9,1
Mumbai,19.0863,72.8888,2025-02-20T06:00,33.5,22,9.2,359
Mumbai,19.0863,72.8888,2025-02-20T07:00,34.6,20,10.3,344
Mumbai,19.0863,72.8888,2025-02-20T08:00,34.7,24,12.1,320
Mumbai,19.0863,72.8888,2025-02-20T09:00,33.5,34,15.9,312
Mumbai,19.0863,72.8888,2025-02-20T10:00,32.9,35,17.5,312
Mumbai,19.0863,72.8888,2025-02-20T11:00,32.5,34,17.4,316
Mumbai,19.0863,72.8888,2025-02-20T12:00,31.3,39,16.2,321
Mumbai,19.0863,72.8888,2025-02-20T13:00,29.1,43,16.2,331
Mumbai,19.0863,72.8888,2025-02-20T14:00,28.9,41,18.5,341
Mumbai,19.0863,72.8888,2025-02-20T15:00,28.8,36,17.5,350
Mumbai,19.0863,72.8888,2025-02-20T16:00,28.6,32,16.4,357
Mumbai,19.0863,72.8888,2025-02-20T17:00,28.5,29,14.9,9
Mumbai,19.0863,72.8888,2025-02-20T18:00,28.2,28,15.6,6
Mumbai,19.0863,72.8888,2025-02-20T19:00,28,28,14.9,11
Mumbai,19.0863,72.8888,2025-02-20T20:00,27.8,29,14.6,16
Mumbai,19.0863,72.8888,2025-02-20T21:00,28,27,15.9,18
Mumbai,19.0863,72.8888,2025-02-20T22:00,27.8,27,13.6,28
Mumbai,19.0863,72.8888,2025-02-20T23:00,26.9,28,10.5,37
Mumbai,19.0863,72.8888,2025-02-21T00:00,26.2,29,9.7,24
Mumbai,19.0863,72.8888,2025-02-21T01:00,24.8,36,8.4,23
Mumbai,19.0863,72.8888,2025-02-21T02:00,24.6,37,9.4,32
Mumbai,19.0863,72.8888,2025-02-21T03:00,26.4,34,10.3,44
Mumbai,19.0863,72.8888,2025-02-21T04:00,29.1,30,8.7,43
Mumbai,19.0863,72.8888,2025-02-21T05:00,32.4,24,9.9,44
Mumbai,19.0863,72.8888,2025-02-21T06:00,35,20,10.2,46
Mumbai,19.0863,72.8888,2025-02-21T07:00,36.3,18,6,25
Mumbai,19.0863,72.8888,2025-02-21T08:00,36.7,18,6.8,318
Mumbai,19.0863,72.8888,2025-02-21T09:00,35.3,27,13.7,308
Mumbai,19.0863,72.8888,2025-02-21T10:00,34.2,32,16.3,311
Mumbai,19.0863,72.8888,2025-02-21T11:00,32.8,37,16.2,313
Mumbai,19.0863,72.8888,2025-02-21T12:00,31.5,38,14.9,328
Mumbai,19.0863,72.8888,2025-02-21T13:00,30.1,42,13.6,331
Mumbai,19.0863,72.8888,2025-02-21T14:00,29.6,43,16.5,338
Mumbai,19.0863,72.8888,2025-02-21T15:00,29.5,39,16.9,349
Mumbai,19.0863,72.8888,2025-02-21T16:00,29.4,36,14,1
Mumbai,19.0863,72.8888,2025-02-21T17:00,29,35,12.4,17
Mumbai,19.0863,72.8888,2025-02-21T18:00,28.8,34,13.7,18
Mumbai,19.0863,72.8888,2025-02-21T19:00,28.7,31,14.1,15
Mumbai,19.0863,72.8888,2025-02-21T20:00,28.3,29,12.8,16
Mumbai,19.0863,72.8888,2025-02-21T21:00,27.6,30,9.9,35
Mumbai,19.0863,72.8888,2025-02-21T22:00,27.1,30,9.6,30
Mumbai,19.0863,72.8888,2025-02-21T23:00,26.6,31,9.1,18
Mumbai,19.0863,72.8888,2025-02-22T00:00,26,32,7.6,27
Mumbai,19.0863,72.8888,2025-02-22T01:00,24.8,37,6.6,43
Mumbai,19.0863,72.8888,2025-02-22T02:00,24.5,38,7.4,51
Mumbai,19.0863,72.8888,2025-02-22T03:00,26,36,7.3,62
Mumbai,19.0863,72.8888,2025-02-22T04:00,28.8,32,4.5,61
Mumbai,19.0863,72.8888,2025-02-22T05:00,32,27,3.5,55
Mumbai,19.0863,72.8888,2025-02-22T06:00,34.2,23,1.8,307
Mumbai,19.0863,72.8888,2025-02-22T07:00,34.9,24,5.6,287
Mumbai,19.0863,72.8888,2025-02-22T08:00,34.6,27,10.4,288
Mumbai,19.0863,72.8888,2025-02-22T09:00,34,27,13.6,298
Mumbai,19.0863,72.8888,2025-02-22T10:00,32.8,27,14.1,309
Mumbai,19.0863,72.8888,2025-02-22T11:00,31.4,39,14,314
Mumbai,19.0863,72.8888,2025-02-22T12:00,30.1,44,13.5,307
Mumbai,19.0863,72.8888,2025-02-22T13:00,28.3,54,17.7,321
Mumbai,19.0863,72.8888,2025-02-22T14:00,28.1,55,17.1,322
Mumbai,19.0863,72.8888,2025-02-22T15:00,28.4,46,16.3,335
Mumbai,19.0863,72.8888,2025-02-22T16:00,28.4,40,11.9,342
Mumbai,19.0863,72.8888,2025-02-22T17:00,28.2,36,11.5,343
Mumbai,19.0863,72.8888,2025-02-22T18:00,28,34,11.4,353
Mumbai,19.0863,72.8888,2025-02-22T19:00,27.5,34,10,17
Mumbai,19.0863,72.8888,2025-02-22T20:00,27.2,33,10.1,27
Mumbai,19.0863,72.8888,2025-02-22T21:00,26.9,32,9.4,30
Mumbai,19.0863,72.8888,2025-02-22T22:00,26.4,32,9,30
Mumbai,19.0863,72.8888,2025-02-22T23:00,25.7,33,7.4,34
Mumbai,19.0863,72.8888,2025-02-24T00:00,24.5,34,6.7,54
Mumbai,19.0863,72.8888,2025-02-24T01:00,24.2,40,9.8,50
Mumbai,19.0863,72.8888,2025-02-24T02:00,24.4,39,10.7,44
Mumbai,19.0863,72.8888,2025-02-24T03:00,26.1,36,10.5,51
Mumbai,19.0863,72.8888,2025-02-24T04:00,29.4,30,7.3,59
Mumbai,19.0863,72.8888,2025-02-24T05:00,33.3,23,7.8,75
Mumbai,19.0863,72.8888,2025-02-24T06:00,35.8,17,4.5,97
Mumbai,19.0863,72.8888,2025-02-24T07:00,36.8,15,1.9,253
Mumbai,19.0863,72.8888,2025-02-24T08:00,36.2,21,10.1,275
Mumbai,19.0863,72.8888,2025-02-24T09:00,35.3,25,12.5,288
Mumbai,19.0863,72.8888,2025-02-24T10:00,34.8,25,13.4,296
Mumbai,19.0863,72.8888,2025-02-24T11:00,33.7,28,13.5,300
Mumbai,19.0863,72.8888,2025-02-24T12:00,32.2,34,14.4,317
Mumbai,19.0863,72.8888,2025-02-24T13:00,29.9,49,13.4,321
Mumbai,19.0863,72.8888,2025-02-24T14:00,28.8,56,12.8,331
Mumbai,19.0863,72.8888,2025-02-24T15:00,29,44,14,338
Mumbai,19.0863,72.8888,2025-02-24T16:00,28.9,39,13,350
Mumbai,19.0863,72.8888,2025-02-24T17:00,28.9,32,11.4,4
Mumbai,19.0863,72.8888,2025-02-24T18:00,29,28,11.2,3
Mumbai,19.0863,72.8888,2025-02-24T19:00,28.5,28,10.1,5
Mumbai,19.0863,72.8888,2025-02-24T20:00,27.9,28,9.3,8
Mumbai,19.0863,72.8888,2025-02-24T21:00,27,29,6.6,37
Mumbai,19.0863,72.8888,2025-02-24T22:00,26.4,29,6.6,57
Mumbai,19.0863,72.8888,2025-02-24T23:00,25.8,30,8,52
Mumbai,19.0863,72.8888,2025-02-25T00:00,25.4,31,8.2,38
